2016,3.12656,178.6230,82.6460,245
%pressure(dbar),temperature(C),salinity,nobs,east(cm/s),north(cm/s),vert(cm/s),nacm
7.0,-1.6205,29.8746,8,6.96,0.92,1.35,12
7.9,-1.6204,29.8747,5,7.23,0.25,4.17,5
9.0,-1.6204,29.8748,4,7.24,-0.90,3.77,4
10.0,-1.6202,29.8745,4,6.89,-1.08,2.95,3
11.1,-1.6203,29.8747,4,7.12,-1.34,3.41,4
12.0,-1.6205,29.8754,3,7.31,-1.66,3.53,4
13.0,-1.6204,29.8756,4,7.50,-1.81,4.09,3
14.1,-1.6205,29.8757,4,7.58,-1.23,3.72,4
15.0,-1.6205,29.8757,3,8.21,-1.27,3.86,4
16.0,-1.6204,29.8756,4,8.51,-1.29,3.52,3
17.0,-1.6203,29.8756,3,8.24,-1.71,3.18,4
18.0,-1.6204,29.8760,4,8.98,-1.17,3.45,3
19.1,-1.6202,29.8763,4,8.90,-1.35,3.45,4
20.1,-1.6201,29.8768,3,8.67,-1.40,3.67,4
21.0,-1.6189,29.8786,4,8.56,-1.18,3.75,3
22.0,-1.6104,29.8910,3,6.79,-2.12,3.78,4
23.0,-1.5977,29.9137,4,9.09,0.69,4.04,3
24.1,-1.5594,30.0079,4,11.20,1.17,4.12,4
25.0,-1.4724,30.2845,3,10.27,-3.35,4.08,4
26.0,-1.3468,30.8164,4,7.12,-4.05,3.74,3
27.0,-1.3244,31.0411,3,7.03,-2.28,3.58,4
27.9,-1.3241,31.0956,4,6.28,-1.09,3.78,3
29.0,-1.3241,31.1787,4,7.46,-0.34,3.67,4
30.0,-1.3497,31.2366,3,8.14,-0.06,3.88,4
31.0,-1.3556,31.2898,4,7.15,-1.01,3.70,3
31.9,-1.4076,31.3449,3,6.79,-1.73,3.68,4
32.9,-1.4276,31.3754,4,5.72,-1.97,3.50,4
34.0,-1.4205,31.4067,4,5.70,-1.27,3.52,3
35.0,-1.3714,31.4310,3,5.91,-1.24,3.69,4
36.0,-1.3200,31.4641,4,4.80,-2.76,3.65,3
37.1,-1.3045,31.5038,4,5.64,-2.28,3.68,4
38.0,-1.3144,31.5378,3,5.81,-1.76,3.60,4
39.0,-1.3107,31.5659,4,6.49,-0.94,3.58,3
40.0,-1.2794,31.5997,3,7.00,-1.02,3.75,4
40.9,-1.2706,31.6200,4,7.37,-1.00,3.70,4
42.0,-1.2745,31.6488,4,8.23,-1.32,3.94,3
43.0,-1.2783,31.6718,3,9.75,-0.16,3.80,4
44.0,-1.2841,31.6923,4,10.27,0.41,3.61,3
45.1,-1.2939,31.7235,4,9.59,0.48,3.65,4
46.0,-1.3024,31.7535,3,7.84,-0.78,3.88,4
47.0,-1.3354,31.7701,4,6.70,-1.38,3.74,3
48.1,-1.3429,31.7917,4,5.96,-1.30,3.88,4
49.0,-1.3429,31.8049,3,5.07,-0.80,3.90,4
50.0,-1.3473,31.8193,4,5.42,-1.15,3.95,3
51.0,-1.3554,31.8427,3,6.35,-1.59,3.96,4
51.9,-1.3641,31.8631,4,8.44,-0.38,3.96,4
53.0,-1.3844,31.8859,4,8.21,-0.16,3.79,3
54.0,-1.3943,31.9020,3,7.48,-0.66,3.95,4
54.9,-1.4004,31.9147,4,6.89,-0.94,3.73,3
56.0,-1.4037,31.9264,4,6.89,-1.82,3.95,4
57.0,-1.4072,31.9488,3,7.07,-2.34,3.90,4
58.0,-1.4106,31.9696,4,6.55,-2.83,3.83,3
59.1,-1.4157,31.9891,4,5.85,-3.41,3.99,4
60.0,-1.4190,32.0027,3,6.40,-2.16,3.99,4
61.0,-1.4241,32.0170,4,7.32,-0.05,3.85,3
62.1,-1.4401,32.0338,4,7.37,0.31,3.98,4
63.0,-1.4509,32.0448,3,7.47,-0.50,3.94,4
64.0,-1.4495,32.0545,4,7.83,-0.31,3.84,3
65.0,-1.4450,32.0655,3,7.80,0.25,3.79,4
65.9,-1.4425,32.0754,4,8.66,0.76,4.06,4
67.0,-1.4416,32.0852,4,8.01,0.71,3.61,3
68.0,-1.4414,32.1017,3,7.79,1.35,3.80,4
69.0,-1.4413,32.1078,4,6.67,0.76,3.99,3
70.1,-1.4424,32.1217,4,6.66,0.04,3.81,4
71.0,-1.4425,32.1325,3,6.94,-0.90,3.96,4
72.0,-1.4420,32.1449,4,6.93,-1.74,3.64,3
73.0,-1.4430,32.1635,3,5.75,-1.08,3.66,4
73.9,-1.4442,32.1768,4,4.92,-1.32,3.84,4
75.0,-1.4474,32.1888,4,4.59,-1.02,3.62,3
76.0,-1.4485,32.2008,3,4.45,-1.12,3.92,4
77.0,-1.4496,32.2134,4,4.27,-0.88,3.67,3
78.1,-1.4507,32.2287,4,3.85,-0.72,3.82,4
79.0,-1.4535,32.2489,3,4.06,-1.08,3.96,4
80.0,-1.4568,32.2630,4,4.50,-1.69,4.03,3
81.1,-1.4589,32.2828,4,4.67,-1.25,3.60,4
82.0,-1.4588,32.2931,3,4.42,-0.68,3.52,4
83.0,-1.4586,32.3000,4,4.44,-1.06,3.42,3
84.0,-1.4614,32.3112,3,4.23,-1.20,3.37,4
84.9,-1.4640,32.3225,4,4.67,-0.63,3.43,4
86.0,-1.4638,32.3314,4,5.09,0.63,3.19,3
87.0,-1.4640,32.3412,3,5.46,0.96,3.50,4
88.0,-1.4650,32.3522,4,5.63,0.10,3.61,3
89.1,-1.4680,32.3709,4,6.09,0.00,3.44,4
90.0,-1.4708,32.3823,3,5.49,0.13,3.42,4
91.0,-1.4744,32.3957,4,5.52,0.32,3.42,3
92.1,-1.4755,32.4033,4,6.72,0.51,3.41,4
93.0,-1.4776,32.4196,3,7.58,0.81,3.24,4
94.0,-1.4815,32.4369,4,7.08,0.80,3.25,3
95.0,-1.4882,32.4503,3,5.63,-0.14,3.24,4
95.9,-1.4928,32.4591,4,3.67,-1.07,3.03,4
97.0,-1.4962,32.4658,4,2.90,-1.71,3.12,3
98.0,-1.4995,32.4726,3,2.18,-1.49,3.28,4
99.0,-1.5019,32.4793,4,0.57,-1.05,3.17,3
100.1,-1.5024,32.4868,4,-0.13,-0.34,3.22,4
101.0,-1.5032,32.4969,3,0.19,-0.33,3.48,4
102.0,-1.5051,32.5070,4,1.64,-0.04,3.27,3
103.1,-1.5068,32.5144,4,2.95,0.21,3.26,4
104.0,-1.5101,32.5276,3,4.95,0.52,3.46,4
105.0,-1.5135,32.5406,4,6.43,0.32,3.60,3
106.0,-1.5187,32.5567,3,7.74,-0.80,3.74,4
106.9,-1.5268,32.5809,4,6.96,-1.00,3.34,4
108.0,-1.5339,32.6010,4,6.11,-0.22,3.42,3
109.0,-1.5352,32.6111,3,5.51,-0.33,3.66,4
109.9,-1.5346,32.6223,4,5.55,-1.13,3.55,4
111.0,-1.5381,32.6342,4,5.96,-1.66,3.49,3
112.0,-1.5408,32.6488,3,7.01,-0.59,3.46,4
112.9,-1.5419,32.6637,4,6.41,-0.60,3.42,4
114.0,-1.5403,32.6779,4,5.09,-0.72,3.66,3
115.0,-1.5405,32.6957,3,3.72,-0.87,3.52,4
116.0,-1.5390,32.7076,4,2.93,-1.37,3.56,3
117.1,-1.5334,32.7246,4,3.73,-1.67,3.97,4
118.0,-1.5326,32.7367,3,4.18,-1.51,3.83,4
119.0,-1.5331,32.7467,4,5.09,-1.02,3.79,3
120.1,-1.5322,32.7688,4,5.85,-0.32,3.84,4
121.0,-1.5314,32.7857,3,5.51,-0.34,3.77,4
122.0,-1.5244,32.8062,4,6.42,-0.92,3.95,3
123.1,-1.5183,32.8244,4,5.27,-0.79,4.05,4
124.0,-1.5146,32.8362,3,4.17,-1.14,3.97,4
125.0,-1.5141,32.8483,4,2.90,-1.41,3.91,3
126.1,-1.5105,32.8658,4,3.56,-1.71,3.83,4
127.0,-1.5021,32.8892,3,3.80,-2.47,4.13,4
128.0,-1.4940,32.9150,4,4.03,-2.34,4.10,3
129.1,-1.4847,32.9379,4,2.51,-3.34,3.78,4
130.0,-1.4736,32.9636,3,1.25,-3.59,3.65,4
131.0,-1.4656,32.9801,4,0.91,-3.44,3.73,3
132.1,-1.4558,33.0007,4,1.07,-4.31,3.89,4
133.0,-1.4370,33.0368,3,0.68,-4.34,3.62,4
134.0,-1.4162,33.0803,4,0.08,-4.70,3.45,3
135.1,-1.3973,33.1205,4,0.52,-4.21,3.43,4
