2012,246.00007,-136.0230,73.9766,192
%pressure(dbar),temperature(C),salinity,nobs
9.3,0.2334,25.4586,7
9.9,0.2305,25.4603,17
11.1,0.2288,25.4614,15
12.1,0.2201,25.4654,15
13.0,0.2209,25.4666,17
14.0,0.2177,25.4709,14
15.0,0.0812,25.6738,12
16.0,-0.3418,27.3652,12
17.0,-0.2730,28.2425,12
18.0,-0.3038,28.5960,12
19.0,-0.3423,28.7882,15
20.1,-0.4424,28.8713,13
21.0,-0.4881,28.9133,20
21.9,-0.5023,28.9665,13
23.0,-0.6021,29.0268,11
24.1,-0.7457,29.0859,12
24.9,-0.7581,29.1208,11
26.0,-0.6917,29.1616,10
27.0,-0.7312,29.1860,10
28.0,-0.7561,29.2131,8
29.0,-0.7999,29.2377,10
30.0,-0.8394,29.2644,10
31.0,-0.8887,29.2958,7
32.0,-0.9288,29.3195,12
33.0,-0.9821,29.3541,8
34.0,-1.0081,29.3878,7
35.1,-1.0300,29.4179,9
35.9,-1.0623,29.4356,12
37.0,-1.0938,29.4588,7
38.1,-1.1179,29.4716,8
39.1,-1.1415,29.4878,7
40.1,-1.1666,29.5066,6
41.0,-1.1795,29.5192,10
42.0,-1.2283,29.5347,9
43.0,-1.2522,29.5487,9
44.0,-1.2684,29.5666,8
45.0,-1.2903,29.5824,6
46.0,-1.3109,29.5980,7
47.0,-1.3346,29.6172,7
48.0,-1.3321,29.6397,9
49.0,-1.3104,29.6619,7
50.0,-1.2764,29.6900,8
51.1,-1.2456,29.7273,7
52.0,-1.1995,29.7763,7
53.0,-1.1675,29.8317,7
54.0,-1.1161,29.8918,6
55.0,-1.0702,29.9575,8
55.9,-1.0114,30.0265,6
57.0,-0.9509,30.1076,6
58.0,-0.9154,30.1839,8
58.9,-0.8333,30.2568,7
60.0,-0.6224,30.3748,6
60.9,-0.4719,30.4504,6
62.0,-0.4161,30.5075,7
63.0,-0.3908,30.5637,7
64.0,-0.3887,30.6197,9
65.0,-0.4867,30.6972,8
66.0,-0.5826,30.7821,7
66.9,-0.5509,30.8187,11
67.9,-0.5466,30.8751,6
69.0,-0.7118,30.9348,7
70.0,-0.7159,31.0064,5
70.9,-0.7366,31.0663,6
72.0,-0.7365,31.1400,7
73.1,-0.7684,31.2110,7
74.0,-0.8142,31.2656,7
75.0,-0.8373,31.3459,7
76.0,-0.8454,31.4155,6
77.0,-0.8572,31.4716,6
78.0,-0.8664,31.5196,5
79.0,-0.8817,31.5557,6
80.0,-0.9225,31.5945,7
81.0,-0.9448,31.6389,5
82.0,-0.9621,31.6774,6
83.0,-0.9994,31.7105,7
84.0,-1.0202,31.7433,7
84.9,-1.0273,31.7761,5
86.0,-1.0338,31.8070,6
87.0,-1.0519,31.8386,5
88.0,-1.0740,31.8657,6
89.0,-1.0973,31.8933,7
90.0,-1.1218,31.9209,9
91.0,-1.1437,31.9503,8
92.0,-1.1662,31.9776,6
93.0,-1.2033,31.9993,8
93.9,-1.2152,32.0168,8
95.0,-1.2221,32.0365,7
96.0,-1.2272,32.0528,8
97.0,-1.2337,32.0669,10
97.9,-1.2431,32.0835,7
99.0,-1.2528,32.1032,7
100.0,-1.2529,32.1156,8
101.0,-1.2517,32.1351,6
102.0,-1.2540,32.1514,6
103.0,-1.2586,32.1680,7
104.0,-1.2626,32.1823,7
105.0,-1.2613,32.1951,7
105.9,-1.2566,32.2090,7
107.0,-1.2618,32.2244,8
108.0,-1.2631,32.2455,8
109.0,-1.2653,32.2611,8
110.0,-1.2672,32.2765,6
110.9,-1.2669,32.2922,6
112.0,-1.2695,32.3087,5
113.0,-1.2772,32.3215,6
114.0,-1.2759,32.3362,5
115.0,-1.2686,32.3527,7
116.1,-1.2651,32.3726,6
117.0,-1.2668,32.3914,5
118.0,-1.2740,32.4092,5
119.1,-1.2780,32.4257,5
120.1,-1.2780,32.4375,7
121.0,-1.2807,32.4488,8
122.0,-1.2847,32.4669,6
123.0,-1.2868,32.4815,5
124.0,-1.2895,32.4951,6
125.1,-1.2916,32.5059,7
126.0,-1.2938,32.5165,7
127.0,-1.2967,32.5299,6
128.0,-1.3005,32.5419,6
129.0,-1.3054,32.5546,5
130.0,-1.3110,32.5682,6
131.0,-1.3181,32.5790,6
132.0,-1.3245,32.5920,9
132.9,-1.3275,32.6057,8
134.0,-1.3308,32.6203,5
134.9,-1.3367,32.6343,6
136.0,-1.3442,32.6469,6
137.0,-1.3486,32.6552,5
138.0,-1.3528,32.6653,6
139.0,-1.3573,32.6756,6
140.0,-1.3612,32.6835,6
141.0,-1.3661,32.6915,6
142.0,-1.3745,32.7018,6
143.0,-1.3822,32.7126,5
144.0,-1.3872,32.7231,5
145.0,-1.3936,32.7325,6
146.1,-1.4015,32.7429,6
147.1,-1.4065,32.7544,6
148.0,-1.4104,32.7662,5
149.0,-1.4151,32.7778,5
150.0,-1.4223,32.7887,6
151.0,-1.4310,32.7991,5
152.0,-1.4395,32.8113,6
153.0,-1.4480,32.8209,5
154.0,-1.4567,32.8316,6
155.1,-1.4633,32.8415,5
156.0,-1.4695,32.8505,5
157.0,-1.4753,32.8593,6
158.0,-1.4815,32.8693,5
159.0,-1.4853,32.8795,8
160.0,-1.4880,32.8919,6
161.1,-1.4937,32.9047,5
162.0,-1.4990,32.9146,5
163.0,-1.5040,32.9241,8
164.0,-1.5094,32.9355,5
165.0,-1.5140,32.9461,5
166.0,-1.5195,32.9581,5
167.1,-1.5247,32.9706,5
168.0,-1.5277,32.9804,4
168.9,-1.5302,32.9896,5
170.0,-1.5328,32.9984,6
171.1,-1.5356,33.0088,6
172.1,-1.5369,33.0186,6
173.0,-1.5386,33.0277,6
174.0,-1.5394,33.0410,6
175.1,-1.5408,33.0576,5
176.0,-1.5411,33.0706,4
176.9,-1.5422,33.0829,5
178.0,-1.5426,33.0955,5
179.0,-1.5417,33.1080,6
180.0,-1.5400,33.1244,5
181.0,-1.5390,33.1384,5
182.0,-1.5376,33.1503,5
183.0,-1.5365,33.1618,5
184.0,-1.5352,33.1739,5
185.0,-1.5325,33.1889,5
186.0,-1.5294,33.2032,6
187.0,-1.5255,33.2171,5
187.9,-1.5206,33.2325,5
188.9,-1.5148,33.2477,5
190.0,-1.5101,33.2622,6
191.1,-1.5052,33.2741,5
192.0,-1.4984,33.2888,5
193.0,-1.4897,33.3061,5
194.0,-1.4809,33.3223,5
195.0,-1.4720,33.3381,7
196.0,-1.4625,33.3552,7
196.9,-1.4561,33.3707,6
197.9,-1.4492,33.3878,5
198.9,-1.4393,33.4047,5
199.9,-1.4301,33.4211,5
