2011,156.00008,-138.8179,78.0326,758
%pressure(dbar),temperature(C),salinity,nobs
6.3,-1.5010,28.0003,6
6.9,-1.5010,28.0004,4
7.9,-1.5009,28.0005,4
8.9,-1.5006,28.0005,4
10.0,-1.5005,28.0005,4
11.0,-1.5003,28.0006,4
12.1,-1.5004,28.0006,4
13.0,-1.5002,28.0008,3
13.9,-1.5000,28.0006,4
15.0,-1.5000,28.0007,4
16.0,-1.5001,28.0009,4
17.1,-1.5000,28.0009,4
18.1,-1.5000,28.0010,4
19.0,-1.5000,28.0011,3
19.9,-1.5000,28.0012,4
21.0,-1.5002,28.0015,4
22.0,-1.4999,28.0016,4
23.1,-1.4996,28.0018,4
24.1,-1.4996,28.0021,4
25.0,-1.4996,28.0024,3
25.9,-1.4997,28.0028,4
27.0,-1.4997,28.0031,4
28.0,-1.4999,28.0039,4
29.1,-1.4999,28.0048,4
30.1,-1.4997,28.0053,4
31.0,-1.4998,28.0061,3
31.9,-1.4999,28.0071,4
33.0,-1.4998,28.0083,4
34.0,-1.4998,28.0099,4
35.1,-1.4995,28.0122,4
36.1,-1.4993,28.0149,4
37.0,-1.4995,28.0169,3
37.9,-1.4994,28.0200,4
39.0,-1.4981,28.0331,4
40.0,-1.4047,28.4789,4
41.0,-1.1644,29.4812,4
42.1,-1.0176,29.8630,4
43.0,-0.9178,30.0236,3
43.9,-0.8466,30.1492,4
45.0,-0.7770,30.2470,4
46.0,-0.7498,30.3414,4
47.1,-0.6896,30.4499,4
48.0,-0.7017,30.5519,3
48.9,-0.7318,30.6333,4
49.9,-0.7478,30.7212,4
51.0,-0.7448,30.7955,4
52.0,-0.8379,30.8921,4
53.1,-0.8823,30.9901,4
54.0,-0.8757,31.0798,3
54.9,-0.8886,31.1525,4
56.0,-0.8748,31.2232,4
57.0,-0.8532,31.2827,4
58.1,-0.8387,31.3326,4
59.0,-0.8432,31.3671,3
59.9,-0.8552,31.3931,4
61.0,-0.8617,31.4334,4
62.1,-0.8630,31.4664,4
63.0,-0.8706,31.4948,3
63.9,-0.8785,31.5220,4
65.0,-0.8849,31.5558,4
66.0,-0.8878,31.5921,4
67.1,-0.9005,31.6286,4
68.0,-0.9044,31.6505,3
68.9,-0.9080,31.6780,4
70.0,-0.9222,31.7232,4
71.0,-0.9421,31.7594,4
72.1,-0.9491,31.7884,4
73.0,-0.9573,31.8114,3
73.9,-0.9644,31.8334,4
75.0,-0.9864,31.8595,4
76.1,-1.0108,31.8918,4
77.0,-1.0294,31.9147,3
77.9,-1.0538,31.9371,4
79.0,-1.0455,31.9635,4
80.0,-1.0238,31.9825,4
81.1,-1.0522,31.9981,4
82.0,-1.0647,32.0122,3
83.0,-1.0737,32.0262,4
84.0,-1.0960,32.0392,4
85.1,-1.1291,32.0549,4
86.0,-1.1234,32.0708,3
86.9,-1.1313,32.0882,4
88.0,-1.1435,32.1051,4
89.1,-1.1620,32.1209,4
90.0,-1.2032,32.1353,3
90.9,-1.2130,32.1494,4
92.0,-1.2174,32.1664,4
93.0,-1.2112,32.1819,4
94.1,-1.2050,32.1976,4
95.0,-1.2185,32.2105,3
95.9,-1.2376,32.2292,4
97.0,-1.2429,32.2452,4
98.1,-1.2123,32.2664,4
99.0,-1.2496,32.2888,3
99.9,-1.2599,32.3149,4
101.0,-1.2729,32.3389,4
102.0,-1.2263,32.3617,4
103.0,-1.2488,32.3735,3
103.9,-1.2873,32.3810,4
105.0,-1.2876,32.3888,4
106.0,-1.2851,32.3978,4
107.1,-1.2797,32.4082,4
108.0,-1.2884,32.4208,3
108.9,-1.2920,32.4321,4
110.0,-1.3090,32.4534,4
111.1,-1.3154,32.4817,4
112.0,-1.2996,32.5086,3
