2011,111.25005,-140.9565,78.6199,753
%pressure(dbar),temperature(C),salinity,nobs
8.0,-1.5285,28.0509,3
8.9,-1.5286,28.0524,4
10.1,-1.5285,28.0529,4
11.0,-1.5284,28.0530,3
12.0,-1.5285,28.0532,4
13.0,-1.5283,28.0531,3
14.0,-1.5283,28.0532,4
15.0,-1.5281,28.0534,3
16.0,-1.5282,28.0534,4
17.0,-1.5282,28.0535,3
18.0,-1.5282,28.0536,4
19.0,-1.5283,28.0537,3
20.0,-1.5280,28.0535,4
21.0,-1.5280,28.0535,3
22.0,-1.5281,28.0535,4
23.0,-1.5281,28.0536,3
24.0,-1.5281,28.0536,4
25.0,-1.5279,28.0536,3
26.0,-1.5280,28.0537,4
27.0,-1.5280,28.0540,3
28.0,-1.5278,28.0548,4
29.0,-1.5277,28.0569,3
30.0,-1.5279,28.0609,4
31.0,-1.5281,28.0641,3
32.0,-1.5280,28.0660,4
33.0,-1.5275,28.0686,3
34.0,-1.5268,28.0712,4
35.0,-1.5244,28.0774,3
36.0,-1.5055,28.1109,4
37.0,-1.2980,28.7565,3
38.0,-0.8707,29.8264,4
39.1,-0.6740,30.1873,4
40.1,-0.6108,30.3095,3
41.0,-0.5648,30.4122,4
42.0,-0.4832,30.5145,3
43.0,-0.4905,30.5749,4
44.0,-0.5498,30.6402,3
45.0,-0.6321,30.7192,4
46.0,-0.6850,30.7816,3
47.0,-0.7174,30.8342,4
47.9,-0.7420,30.8875,3
48.9,-0.7554,30.9470,4
50.0,-0.7571,31.0056,4
51.0,-0.7592,31.0463,3
52.0,-0.7588,31.0910,4
53.0,-0.7710,31.1508,3
54.0,-0.7824,31.1985,4
55.0,-0.7818,31.2280,3
56.0,-0.7761,31.2625,4
56.9,-0.7663,31.3020,3
57.9,-0.7740,31.3595,4
59.0,-0.8021,31.3991,4
60.0,-0.7907,31.4281,3
61.0,-0.8289,31.4632,4
62.0,-0.9367,31.5065,3
63.0,-0.9625,31.5379,4
64.0,-0.9597,31.5701,3
64.9,-0.9621,31.6039,4
66.1,-0.9815,31.6412,4
67.0,-0.9810,31.6595,3
68.0,-1.0197,31.6862,4
69.0,-1.0349,31.7113,3
70.0,-1.0207,31.7461,4
70.9,-1.0015,31.7725,3
71.9,-0.9986,31.7951,4
73.0,-1.0078,31.8219,4
74.0,-1.0322,31.8470,3
75.0,-1.0587,31.8721,4
76.0,-1.0656,31.8939,3
77.0,-1.0897,31.9118,4
78.1,-1.1233,31.9388,4
79.1,-1.1301,31.9564,3
80.0,-1.1253,31.9742,4
81.0,-1.1197,31.9973,3
82.0,-1.1210,32.0175,4
83.0,-1.1192,32.0326,3
83.9,-1.1125,32.0546,4
85.1,-1.1049,32.0791,4
86.0,-1.1048,32.0992,3
87.0,-1.1152,32.1164,4
88.0,-1.1312,32.1328,3
89.0,-1.1434,32.1499,4
89.9,-1.1533,32.1676,3
90.9,-1.1807,32.1866,4
92.0,-1.2031,32.2036,4
93.0,-1.1942,32.2175,3
94.0,-1.1887,32.2333,4
95.0,-1.2190,32.2498,3
95.9,-1.2460,32.2584,4
97.0,-1.2678,32.2744,4
98.0,-1.2549,32.2873,3
99.0,-1.2558,32.3023,4
100.0,-1.2669,32.3183,3
100.9,-1.2724,32.3328,4
102.1,-1.2715,32.3473,4
103.0,-1.2771,32.3615,3
104.0,-1.2585,32.3749,4
