2011,202.25005,-143.6402,77.4548,756
%pressure(dbar),temperature(C),salinity,nobs
5.4,-1.1407,27.3268,5
6.0,-1.1524,27.3244,5
7.0,-1.1020,27.3473,4
8.0,-1.1006,27.3548,3
8.9,-1.1036,27.3611,4
10.0,-1.1089,27.3701,4
11.0,-1.1134,27.3833,3
12.0,-1.1118,27.3939,4
12.9,-1.1105,27.4035,3
13.9,-1.1123,27.4181,4
15.1,-1.1186,27.4746,4
16.0,-1.1290,27.5459,3
17.0,-1.1433,27.6152,4
18.0,-1.1559,27.6762,3
19.0,-1.1645,27.7318,4
20.0,-1.1726,27.8104,3
20.9,-1.1800,27.9130,4
22.1,-1.1936,28.0068,4
23.0,-1.2068,28.0977,3
24.0,-1.2170,28.1622,4
25.0,-1.2274,28.2180,3
26.0,-1.2338,28.2545,4
26.9,-1.2394,28.2922,3
27.9,-1.2403,28.3137,4
29.0,-1.2364,28.3488,4
30.0,-1.2326,28.3914,3
31.0,-1.2234,28.4299,4
32.0,-1.2115,28.4666,3
33.0,-1.1949,28.5275,4
33.9,-1.1719,28.6077,3
34.9,-1.1443,28.6761,4
36.0,-1.0808,28.7698,4
37.0,-1.0234,28.8583,3
38.0,-0.9938,28.9394,4
39.0,-0.9510,29.0606,3
39.9,-0.8958,29.2074,4
41.0,-0.8274,29.3443,4
42.0,-0.7608,29.4540,3
43.0,-0.6434,29.6504,4
43.9,-0.5424,29.8189,3
44.9,-0.4390,29.9870,4
46.0,-0.3074,30.1736,4
47.0,-0.2402,30.3389,3
48.0,-0.2666,30.4785,4
49.1,-0.2981,30.6051,4
50.0,-0.2615,30.6761,3
51.0,-0.2061,30.7581,4
52.0,-0.1885,30.8040,3
52.9,-0.2619,30.8454,4
54.0,-0.3675,30.8725,4
55.0,-0.4374,30.9088,3
56.0,-0.5094,30.9575,4
57.1,-0.5490,31.0148,4
58.0,-0.5824,31.0835,3
59.0,-0.6066,31.1359,4
60.0,-0.6203,31.1784,3
60.9,-0.6321,31.2174,4
62.0,-0.6428,31.2487,4
63.0,-0.6560,31.2795,3
64.0,-0.6672,31.3161,4
65.1,-0.6723,31.3603,4
66.0,-0.6799,31.4078,3
67.0,-0.6780,31.4477,4
68.0,-0.6785,31.4788,3
68.9,-0.6860,31.4996,4
70.0,-0.6961,31.5277,4
71.0,-0.7041,31.5517,3
72.0,-0.7143,31.5807,4
73.1,-0.7312,31.6188,4
74.0,-0.7482,31.6554,3
75.0,-0.7580,31.6786,4
76.0,-0.7669,31.7057,3
76.9,-0.7797,31.7369,4
78.0,-0.7922,31.7650,4
79.0,-0.8056,31.7892,3
80.0,-0.8234,31.8143,4
81.1,-0.8642,31.8551,4
82.0,-0.8890,31.8810,3
83.0,-0.9022,31.8979,4
84.1,-0.9166,31.9207,4
85.0,-0.9306,31.9426,3
86.0,-0.9389,31.9566,4
87.0,-0.9455,31.9681,3
87.9,-0.9574,31.9841,4
