ITP,Long,Lat,Time
1,-143.23388333333332,76.99451666666666,2006-05-01
1,-143.14784999999998,76.94475,2006-05-02
1,-143.03128333333333,76.93290833333333,2006-05-03
1,-142.898275,76.94331666666665,2006-05-04
1,-142.84369999999996,76.95746,2006-05-05
1,-142.961175,76.95734166666666,2006-05-06
1,-143.08501666666666,76.95493333333334,2006-05-07
1,-143.12479090909093,76.95952727272729,2006-05-08
1,-143.06213333333332,76.95174166666668,2006-05-09
1,-142.9794181818182,76.94658181818183,2006-05-10
1,-143.0099916666667,76.94979166666667,2006-05-11
1,-143.10325,76.95686666666668,2006-05-12
1,-143.23109166666666,76.96318333333333,2006-05-13
1,-143.23145000000002,76.95650833333333,2006-05-14
1,-143.02749166666666,76.98346666666667,2006-05-15
1,-142.90948333333333,77.04226666666666,2006-05-16
1,-142.77284545454546,77.09927272727272,2006-05-17
1,-142.63078333333334,77.1276,2006-05-18
1,-142.68771666666666,77.142175,2006-05-19
1,-142.8993,77.17771818181818,2006-05-20
1,-143.07924166666666,77.23830833333335,2006-05-21
1,-143.22457000000003,77.29043,2006-05-22
1,-143.33745833333333,77.33081666666665,2006-05-23
1,-143.29504999999997,77.35499166666666,2006-05-24
1,-143.2205909090909,77.36224545454546,2006-05-25
1,-143.16779000000002,77.35601,2006-05-26
1,-143.07896363636365,77.3348,2006-05-27
1,-143.02312727272727,77.27134545454545,2006-05-28
1,-142.81467777777777,77.2593,2006-05-29
1,-142.48474000000002,77.37312999999999,2006-05-30
1,-142.20335833333334,77.36555833333334,2006-05-31
1,-141.83320833333332,77.28705833333333,2006-06-01
1,-141.50095454545456,77.25790000000002,2006-06-02
1,-141.18365,77.25599,2006-06-03
1,-140.90887272727272,77.26309090909092,2006-06-04
1,-140.78046666666668,77.27835833333334,2006-06-05
1,-140.7252909090909,77.28372727272728,2006-06-06
1,-140.65622727272725,77.29586363636363,2006-06-07
1,-140.69137272727275,77.32985454545454,2006-06-08
1,-140.64694,77.36422,2006-06-09
1,-140.45038333333332,77.37734166666667,2006-06-10
1,-140.0181272727273,77.45098181818182,2006-06-11
1,-139.80075000000002,77.50727,2006-06-12
1,-139.4646,77.5255,2006-06-13
1,-138.88965454545453,77.51187272727272,2006-06-14
1,-138.46946666666665,77.47024166666667,2006-06-15
1,-138.29210833333335,77.44688333333333,2006-06-16
1,-138.06264166666668,77.41748333333334,2006-06-17
1,-137.71541666666667,77.35380833333333,2006-06-18
1,-137.37881428571427,77.30114285714285,2006-06-19
1,-137.11986666666667,77.21212222222222,2006-06-20
1,-137.08748181818183,77.2142090909091,2006-06-21
1,-137.03922500000002,77.26779166666667,2006-06-22
1,-136.9692333333333,77.28310833333335,2006-06-23
1,-136.92036000000002,77.28575000000001,2006-06-24
1,-136.831675,77.23263333333334,2006-06-25
1,-136.51132727272727,77.25655454545455,2006-06-26
1,-136.15689166666667,77.28691666666666,2006-06-27
1,-136.13363333333334,77.29275555555554,2006-06-28
1,-136.1488272727273,77.29383636363637,2006-06-29
1,-136.28282727272727,77.33467272727273,2006-06-30
1,-136.38569,77.37782,2006-07-01
1,-136.24991818181817,77.36729090909091,2006-07-02
1,-136.41708000000003,77.37164,2006-07-03
1,-136.60107272727274,77.33825454545455,2006-07-04
1,-136.4852272727273,77.28580000000001,2006-07-05
1,-136.4327,77.23445555555554,2006-07-06
1,-136.45030000000003,77.17415,2006-07-07
1,-136.54122727272727,77.08665454545454,2006-07-08
1,-136.7605090909091,77.05186363636363,2006-07-09
1,-136.78947272727277,76.99177272727273,2006-07-10
1,-136.60080000000002,76.93654166666667,2006-07-11
1,-136.30605,76.92533,2006-07-12
1,-136.1827272727273,76.92872727272726,2006-07-13
1,-136.16751818181817,76.91858181818182,2006-07-14
1,-136.14548181818182,76.89348181818181,2006-07-15
1,-136.11971,76.88668999999999,2006-07-16
1,-136.08378000000002,76.92585,2006-07-17
1,-136.02970000000002,76.96759999999999,2006-07-18
1,-135.92985555555552,76.99517777777778,2006-07-19
1,-135.77096999999998,77.01831999999999,2006-07-20
1,-135.66038181818183,77.06576363636364,2006-07-21
1,-135.42164545454546,77.05424545454547,2006-07-22
1,-135.28765833333333,77.03854166666666,2006-07-23
1,-135.18447272727272,76.9965727272727,2006-07-24
1,-135.0933,76.97461818181819,2006-07-25
1,-134.87545833333334,76.958425,2006-07-26
1,-134.67830833333335,77.00068333333333,2006-07-27
1,-134.55875833333332,77.08303333333333,2006-07-28
1,-134.2611090909091,77.12651818181817,2006-07-29
1,-133.9680181818182,77.13913636363635,2006-07-30
1,-134.00700000000003,77.19040000000001,2006-07-31
1,-133.97578333333334,77.26293333333332,2006-08-01
1,-133.94456666666665,77.2788,2006-08-02
1,-133.9614111111111,77.262,2006-08-03
1,-134.29755555555553,77.27148888888888,2006-08-04
1,-134.62366,77.28641999999999,2006-08-05
1,-134.86712,77.30098,2006-08-06
1,-134.87715555555553,77.29665555555556,2006-08-07
1,-134.5773,77.2502625,2006-08-08
1,-134.51895,77.28454999999998,2006-08-09
1,-134.16181428571429,77.29632857142857,2006-08-10
1,-133.63535714285715,77.25527142857143,2006-08-11
1,-133.2296,77.26914000000001,2006-08-12
1,-133.0980625,77.2388,2006-08-13
