ITP,Long,Lat,Time
110,-134.20665162337653,76.76984155844158,2018-12-01
107,-134.32619741100322,76.75306796116509,2018-12-02
105,-134.58971294498377,76.7413177993528,2018-12-03
105,-134.89789967637546,76.73917443365691,2018-12-04
110,-134.96850578778137,76.77834147909968,2018-12-05
107,-134.6498069400631,76.8190018927445,2018-12-06
110,-134.41521132075468,76.78041918238998,2018-12-07
110,-134.202498076923,76.73683749999996,2018-12-08
107,-134.154933974359,76.73961891025648,2018-12-09
107,-134.27075608974357,76.68624294871795,2018-12-10
107,-134.2764009615384,76.60818397435894,2018-12-11
107,-134.24049262820523,76.54691314102564,2018-12-12
105,-134.15375691318332,76.50247041800642,2018-12-13
103,-134.09951410256403,76.49607724358978,2018-12-14
104,-134.18251350482308,76.496361414791,2018-12-15
109,-134.3394560260586,76.52998110749184,2018-12-16
109,-134.5377304207118,76.55283624595468,2018-12-17
109,-134.8598387820512,76.60650993589736,2018-12-18
107,-135.19639968051112,76.67588402555904,2018-12-19
109,-135.34603054662378,76.7175707395498,2018-12-20
107,-135.34249519230784,76.74533653846154,2018-12-21
109,-135.30242588996768,76.69208964401294,2018-12-22
109,-135.17706796116502,76.64000550161809,2018-12-23
103,-134.9530074193547,76.62258322580641,2018-12-24
109,-134.66552179487175,76.59048717948713,2018-12-25
104,-134.2371759615385,76.55928012820515,2018-12-26
109,-134.01809421221856,76.56074051446944,2018-12-27
107,-134.08986442307702,76.64205192307686,2018-12-28
109,-134.09482756410262,76.73985096153842,2018-12-29
109,-134.04559711538468,76.77795929487175,2018-12-30
109,-134.02121961414792,76.77516334405145,2018-12-31
107,-134.01048878205134,76.81544391025642,2019-01-01
109,-134.02880993589739,76.8148948717948,2019-01-02
109,-134.2702778846154,76.8077753205129,2019-01-03
109,-134.5374434083601,76.8035881028939,2019-01-04
109,-134.65428846153844,76.820557051282,2019-01-05
109,-134.72095305466246,76.81768295819943,2019-01-06
103,-134.70383974358987,76.8090073717948,2019-01-07
110,-134.63969615384622,76.79986955128203,2019-01-08
110,-134.6171275641026,76.7939573717949,2019-01-09
107,-134.61364326923083,76.79051217948718,2019-01-10
110,-134.6337923076923,76.79001249999995,2019-01-11
105,-134.73964872611464,76.80491210191074,2019-01-12
104,-134.90230129032273,76.73533548387088,2019-01-13
105,-135.03702971246008,76.75447124600633,2019-01-14
109,-135.17955955414016,76.7665238853503,2019-01-15
107,-135.33357019230766,76.76376634615389,2019-01-16
109,-135.47950416666654,76.81455576923076,2019-01-17
109,-135.55285897435903,76.88574326923077,2019-01-18
107,-135.5262381410256,76.94157724358979,2019-01-19
107,-135.57208846153844,76.96937179487186,2019-01-20
103,-135.6529035256411,76.9830125,2019-01-21
103,-135.72271779935278,76.94452912621365,2019-01-22
105,-135.71112980769217,76.95331346153844,2019-01-23
105,-135.63852811501604,76.93829361022365,2019-01-24
109,-135.62206688102881,76.91563601286173,2019-01-25
109,-135.63464134615384,76.90564134615376,2019-01-26
104,-135.70163012820512,76.89052692307702,2019-01-27
109,-135.79040675241154,76.8829549839228,2019-01-28
109,-135.94179679487175,76.94481666666671,2019-01-29
109,-136.04247202572344,77.02179774919612,2019-01-30
109,-136.0028102564102,77.07667243589742,2019-01-31
109,-135.8587626168225,77.16320186915888,2019-02-01
109,-135.83498498402565,77.04547156549523,2019-02-02
109,-135.79858429487174,77.0289073717948,2019-02-03
110,-135.884428525641,77.06697724358969,2019-02-04
104,-135.8649932692309,77.16314807692305,2019-02-05
105,-135.65021511254017,77.21160707395495,2019-02-06
109,-135.53138910256405,77.22753621794875,2019-02-07
109,-135.51394070512814,77.27595705128206,2019-02-08
109,-135.50454358974363,77.37648461538451,2019-02-09
110,-135.2058618589744,77.41509006410256,2019-02-10
109,-134.95960288461538,77.38135769230772,2019-02-11
109,-134.74241506410252,77.45355224358971,2019-02-12
109,-134.54895814696488,77.45765463258783,2019-02-13
109,-134.59047756410254,77.41770416666665,2019-02-14
109,-134.35346858974364,77.3774185897436,2019-02-15
109,-134.1072823717949,77.38700480769234,2019-02-16
109,-134.1142474358975,77.4181926282051,2019-02-17
109,-134.17265495207678,77.49785207667729,2019-02-18
109,-134.16013782051277,77.55249262820512,2019-02-19
109,-134.0226939102565,77.5855644230769,2019-02-20
109,-133.8302612179486,77.57364134615392,2019-02-21
109,-133.75095516129028,77.53981322580648,2019-02-22
105,-133.62354679487183,77.519969551282,2019-02-23
109,-133.60073612903227,77.52255225806444,2019-02-24
109,-133.48876025641033,77.58186025641027,2019-02-25
109,-133.4076102564102,77.61707435897438,2019-02-26
109,-133.0073910256409,77.62104070512817,2019-02-27
109,-132.85758910256402,77.5659096153846,2019-02-28
110,-132.80189615384617,77.6198753205128,2019-03-01
107,-132.52752532051284,77.71309647435889,2019-03-02
103,-132.44673814102563,77.73856057692305,2019-03-03
109,-132.44241730769235,77.77393365384617,2019-03-04
109,-132.26008910256414,77.76097660256416,2019-03-05
109,-132.22259453376205,77.76199839228299,2019-03-06
109,-132.20888974358962,77.76916570512819,2019-03-07
109,-132.2776769230769,77.79066602564103,2019-03-08
109,-132.3035298076924,77.80809006410254,2019-03-09
105,-132.27381121794872,77.80451698717954,2019-03-10
109,-132.32950705128204,77.79662980769233,2019-03-11
109,-132.47927299035368,77.74200514469457,2019-03-12
109,-132.55915833333336,77.66675737179483,2019-03-13
107,-132.51974903846153,77.60191955128211,2019-03-14
107,-132.2821987179487,77.60522756410252,2019-03-15
105,-132.12830188679243,77.69093176100625,2019-03-16
110,-132.24454089456876,77.63170798722035,2019-03-17
109,-132.41103076923076,77.62600096153848,2019-03-18
103,-132.67207974276542,77.63974983922822,2019-03-19
109,-132.76158076923073,77.67231089743586,2019-03-20
107,-132.72001955128206,77.66739166666673,2019-03-21
109,-132.56714888178928,77.67727859424919,2019-03-22
110,-132.4461,77.64239647435899,2019-03-23
109,-132.42521923076924,77.63883814102566,2019-03-24
103,-132.5644916666667,77.68319198717947,2019-03-25
109,-132.58848237179495,77.70184839743585,2019-03-26
109,-132.57483269230772,77.65910512820504,2019-03-27
109,-132.58119743589742,77.67435128205129,2019-03-28
109,-132.46291410256407,77.69362179487179,2019-03-29
109,-132.2200955271564,77.69747316293936,2019-03-30
109,-132.07931225806456,77.67311419354836,2019-03-31
109,-131.96811762820505,77.68086410256419,2019-04-01
109,-131.8145144230769,77.63741826923078,2019-04-02
109,-131.7771102564103,77.58153974358973,2019-04-03
109,-131.70974935897436,77.52212051282052,2019-04-04
109,-131.66657161290328,77.45110709677414,2019-04-05
109,-131.5925259615385,77.46243301282051,2019-04-06
109,-131.59570608974346,77.4652118589744,2019-04-07
109,-131.61086826923074,77.46533749999999,2019-04-08
109,-131.68227724358965,77.46387467948719,2019-04-09
110,-131.7831974358975,77.45004679487175,2019-04-10
