2005,265.75003,-144.3327,78.9732,754
%pressure(dbar),temperature(C),salinity,nobs
8.6,-1.5756,28.9966,34
10.0,-1.5758,28.9973,4
11.0,-1.5756,28.9979,4
12.1,-1.5753,28.9986,4
13.1,-1.5744,28.9997,4
14.0,-1.5744,29.0000,3
14.9,-1.5736,29.0008,4
16.0,-1.5721,29.0037,4
17.0,-1.5700,29.0080,4
18.0,-1.5658,29.0248,4
19.1,-1.5187,29.3615,4
20.0,-1.4337,29.6936,3
20.9,-1.4051,29.7894,4
21.9,-1.3773,29.9084,4
23.0,-1.3769,29.9912,4
24.0,-1.3986,30.0350,4
25.1,-1.4083,30.0780,4
26.1,-1.4388,30.1197,4
27.0,-1.4385,30.1451,3
27.9,-1.4558,30.1694,4
29.0,-1.4666,30.1999,4
30.0,-1.4754,30.2312,4
31.1,-1.4828,30.2743,4
32.1,-1.4936,30.3253,4
33.0,-1.5034,30.3508,3
33.9,-1.5040,30.3731,4
35.0,-1.5071,30.3963,4
36.0,-1.5133,30.4269,4
37.0,-1.5167,30.4654,4
38.1,-1.5211,30.4964,4
39.0,-1.5235,30.5182,3
39.9,-1.5291,30.5496,4
41.0,-1.5362,30.5836,4
42.0,-1.5392,30.6559,4
43.0,-1.5410,30.7305,4
44.1,-1.5375,30.7796,4
45.0,-1.5244,30.8130,3
45.9,-1.5182,30.8433,4
46.9,-1.5195,30.8867,4
48.0,-1.5184,30.9403,4
49.0,-1.5012,30.9996,4
50.1,-1.4879,31.0478,4
51.0,-1.4741,31.1029,3
51.9,-1.4569,31.1392,4
52.9,-1.4427,31.1749,4
54.0,-1.4369,31.2251,4
55.0,-1.3982,31.2844,4
56.1,-1.3671,31.3562,4
57.0,-1.3468,31.4144,3
57.9,-1.3340,31.4638,4
59.0,-1.3143,31.5566,4
60.0,-1.3118,31.6136,4
61.1,-1.3193,31.6727,4
62.1,-1.3294,31.7562,4
63.0,-1.3309,31.8040,3
63.9,-1.3374,31.8355,4
65.0,-1.3468,31.8893,4
66.0,-1.3500,31.9551,4
67.1,-1.3539,32.0146,4
68.0,-1.3591,32.0671,3
68.9,-1.3610,32.1089,4
70.0,-1.3605,32.1441,4
71.0,-1.3589,32.1692,4
72.1,-1.3573,32.1914,4
73.0,-1.3550,32.2068,3
73.9,-1.3504,32.2239,4
75.0,-1.3411,32.2494,4
76.0,-1.3261,32.2770,4
77.1,-1.3108,32.3008,4
78.0,-1.3045,32.3121,3
78.9,-1.2903,32.3298,4
80.0,-1.2740,32.3532,4
81.0,-1.2575,32.3703,4
82.1,-1.2456,32.3853,4
83.0,-1.2364,32.3998,3
83.9,-1.2237,32.4165,4
85.0,-1.2146,32.4336,4
86.0,-1.2061,32.4559,4
87.1,-1.1992,32.4774,4
88.1,-1.1853,32.5045,4
89.0,-1.1773,32.5219,3
89.9,-1.1736,32.5339,4
91.0,-1.1705,32.5466,4
92.0,-1.1690,32.5593,4
93.1,-1.1658,32.5799,4
94.0,-1.1624,32.6004,3
94.9,-1.1636,32.6294,4
96.0,-1.1706,32.6844,4
97.0,-1.1932,32.7280,4
98.1,-1.2057,32.7605,4
99.0,-1.2430,32.8050,3
99.9,-1.2710,32.8392,4
101.0,-1.2934,32.8605,4
102.0,-1.3128,32.8803,4
103.1,-1.3284,32.9007,4
104.0,-1.3351,32.9196,3
104.9,-1.3539,32.9439,4
106.0,-1.3740,32.9676,4
107.0,-1.3843,32.9848,4
108.1,-1.4038,33.0152,4
109.0,-1.4156,33.0410,3
109.9,-1.4285,33.0665,4
111.0,-1.4537,33.0971,4
112.0,-1.4682,33.1309,4
113.1,-1.4799,33.1855,4
114.0,-1.4817,33.2167,3
114.9,-1.4820,33.2362,4
116.0,-1.4769,33.2704,4
117.0,-1.4738,33.2960,4
118.1,-1.4678,33.3275,4
119.1,-1.4619,33.3505,4
120.0,-1.4569,33.3706,3
