2006,143.75003,-143.2767,77.3569,753
%pressure(dbar),temperature(C),salinity,nobs
9.1,-1.5281,28.0566,31
9.9,-1.5281,28.0566,5
11.0,-1.5282,28.0572,4
11.9,-1.5281,28.0576,4
12.9,-1.5280,28.0579,4
14.0,-1.5280,28.0582,5
15.1,-1.5280,28.0583,4
16.0,-1.5279,28.0588,4
17.0,-1.5279,28.0590,4
18.0,-1.5276,28.0596,4
19.0,-1.5272,28.0603,4
19.9,-1.5270,28.0607,4
21.0,-1.5270,28.0620,5
22.1,-1.5264,28.0664,4
23.1,-1.5254,28.0770,4
24.1,-1.5241,28.0933,4
25.0,-1.5228,28.1063,4
26.0,-1.5180,28.1380,4
27.0,-1.5081,28.1835,4
27.9,-1.4868,28.2667,4
28.9,-1.4791,28.3282,4
30.0,-1.4745,28.3966,5
31.1,-1.4368,28.5575,4
32.1,-1.3578,28.8285,4
33.0,-1.2232,29.2437,4
34.0,-1.1339,29.6084,4
35.0,-0.9791,29.9133,4
35.9,-0.8177,30.1710,4
36.9,-0.8809,30.3178,4
38.0,-0.8877,30.4205,5
39.1,-0.8530,30.5238,4
40.1,-0.9039,30.6436,4
41.1,-1.0168,30.7546,4
42.0,-1.0822,30.8288,4
43.0,-1.0621,30.8973,4
44.0,-1.0290,31.0037,4
45.0,-1.0526,31.0715,4
46.0,-1.0929,31.1151,4
46.9,-1.0131,31.1665,4
47.9,-0.8443,31.2366,4
48.9,-0.9602,31.2990,4
50.0,-1.1898,31.3508,5
51.1,-1.2833,31.3984,4
52.1,-1.3178,31.4282,4
53.1,-1.3374,31.4561,4
54.0,-1.3429,31.4782,4
55.0,-1.2957,31.5069,4
56.0,-1.2156,31.5410,4
57.0,-1.0106,31.5860,4
58.0,-1.0005,31.6191,4
59.0,-1.0873,31.6518,4
59.9,-1.1809,31.6700,4
60.9,-1.2007,31.6884,4
61.9,-1.1983,31.7093,4
62.9,-1.1943,31.7309,4
64.0,-1.1945,31.7602,5
65.1,-1.1919,31.7911,4
66.1,-1.1820,31.8205,4
67.1,-1.1314,31.8590,4
68.1,-1.1261,31.8887,4
69.1,-1.1303,31.9155,4
70.0,-1.1469,31.9397,4
71.0,-1.1719,31.9620,4
72.0,-1.1949,31.9838,4
73.0,-1.2219,32.0022,4
74.0,-1.2302,32.0210,4
75.0,-1.2348,32.0341,4
76.0,-1.2590,32.0462,4
77.0,-1.2888,32.0605,4
77.9,-1.2984,32.0769,4
78.9,-1.2948,32.0956,4
79.9,-1.3159,32.1090,4
80.9,-1.3313,32.1211,4
81.9,-1.3316,32.1350,4
83.0,-1.3229,32.1505,5
84.1,-1.3233,32.1683,4
85.1,-1.3314,32.1855,4
86.1,-1.3239,32.2035,4
87.1,-1.3133,32.2164,4
88.0,-1.3078,32.2266,4
89.0,-1.2912,32.2375,4
90.0,-1.2862,32.2541,4
91.0,-1.2743,32.2745,4
92.0,-1.2728,32.2936,4
93.0,-1.2635,32.3119,4
94.0,-1.2686,32.3291,4
94.9,-1.2686,32.3436,4
95.9,-1.2633,32.3579,4
96.9,-1.2650,32.3727,4
97.9,-1.2720,32.3866,4
98.9,-1.2644,32.4012,4
100.0,-1.2585,32.4162,5
101.1,-1.2553,32.4309,4
102.1,-1.2543,32.4439,4
103.1,-1.2574,32.4564,4
104.1,-1.2660,32.4684,4
105.1,-1.2706,32.4785,4
106.0,-1.2814,32.4866,4
107.0,-1.2942,32.4960,4
108.0,-1.2796,32.5098,4
109.0,-1.2684,32.5245,4
110.0,-1.2761,32.5401,4
111.0,-1.2885,32.5551,4
112.0,-1.2979,32.5672,4
113.0,-1.3049,32.5794,4
114.0,-1.3062,32.5922,4
114.9,-1.3160,32.6034,4
115.9,-1.3292,32.6154,4
116.9,-1.3358,32.6289,4
117.9,-1.3394,32.6414,4
118.9,-1.3479,32.6525,4
120.0,-1.3516,32.6662,5
121.1,-1.3608,32.6801,4
122.1,-1.3810,32.6924,4
123.1,-1.3827,32.7038,4
124.1,-1.3927,32.7142,4
125.0,-1.3934,32.7270,4
126.0,-1.3813,32.7417,4
127.0,-1.3874,32.7559,4
128.0,-1.3922,32.7695,4
129.0,-1.4029,32.7806,4
130.0,-1.4169,32.7897,4
131.0,-1.4266,32.7977,4
131.9,-1.4367,32.8074,4
132.9,-1.4407,32.8220,4
133.9,-1.4444,32.8369,4
134.9,-1.4533,32.8504,4
135.9,-1.4659,32.8616,4
137.0,-1.4729,32.8744,5
138.1,-1.4758,32.8888,4
139.1,-1.4782,32.8993,4
140.1,-1.4803,32.9082,4
141.1,-1.4830,32.9174,4
142.1,-1.4872,32.9275,4
143.1,-1.4926,32.9397,4
144.0,-1.4960,32.9512,4
145.0,-1.4982,32.9602,4
146.0,-1.5020,32.9715,4
147.0,-1.5060,32.9846,4
148.0,-1.5067,33.0005,4
149.0,-1.5113,33.0154,4
150.0,-1.5122,33.0276,4
151.0,-1.5120,33.0392,4
152.0,-1.5109,33.0508,4
152.9,-1.5091,33.0610,4
153.9,-1.5079,33.0736,4
154.9,-1.5054,33.0891,4
155.9,-1.5019,33.1041,4
156.9,-1.5032,33.1154,4
157.9,-1.4930,33.1268,4
159.0,-1.4932,33.1390,5
160.1,-1.4922,33.1492,4
161.1,-1.4895,33.1586,4
162.1,-1.4834,33.1699,4
163.1,-1.4713,33.1868,4
164.1,-1.4661,33.2024,4
165.1,-1.4581,33.2217,4
166.1,-1.4622,33.2413,4
167.1,-1.4447,33.2638,4
168.0,-1.4324,33.2876,4
169.0,-1.4279,33.3124,4
170.0,-1.4136,33.3465,4
171.0,-1.4009,33.3777,4
172.0,-1.3872,33.4128,4
173.0,-1.3757,33.4436,4
174.0,-1.3621,33.4797,4
175.0,-1.3553,33.5116,4
176.0,-1.3436,33.5393,4
176.9,-1.3337,33.5643,4
177.9,-1.3283,33.5915,4
178.9,-1.3215,33.6289,4
179.9,-1.3186,33.6595,4
180.9,-1.3143,33.6851,4
181.9,-1.3030,33.7117,4
182.9,-1.2952,33.7348,4
183.9,-1.2926,33.7614,4
185.0,-1.2989,33.7863,5
186.1,-1.2987,33.8057,4
187.1,-1.2927,33.8213,4
188.1,-1.2732,33.8407,4
189.1,-1.2571,33.8685,4
190.1,-1.2669,33.8998,4
191.1,-1.2389,33.9261,4
192.1,-1.2539,33.9484,4
193.1,-1.2347,33.9688,4
194.1,-1.2102,33.9855,4
195.1,-1.2162,34.0019,4
196.1,-1.2373,34.0182,4
197.1,-1.2324,34.0333,4
198.1,-1.2529,34.0504,4
199.1,-1.2494,34.0696,4
200.1,-1.2345,34.0876,4
201.1,-1.2196,34.1021,4
202.1,-1.2035,34.1133,4
203.1,-1.1765,34.1253,4
204.0,-1.1297,34.1430,4
205.1,-1.0773,34.1610,4
206.1,-1.0478,34.1757,4
207.0,-1.0264,34.1839,4
208.0,-1.0065,34.1924,4
209.0,-0.9885,34.2010,4
210.0,-0.9582,34.2141,4
211.0,-0.9484,34.2178,4
212.0,-0.9227,34.2293,4
213.0,-0.9037,34.2381,4
214.0,-0.8667,34.2515,4
215.0,-0.8237,34.2647,4
216.0,-0.8039,34.2726,4
217.0,-0.7831,34.2823,4
218.0,-0.7785,34.2847,4
219.0,-0.7409,34.2972,4
