2005,293.50002,-141.9457,78.9256,753
%pressure(dbar),temperature(C),salinity,nobs
9.2,-1.5893,29.1284,27
10.0,-1.5893,29.1286,7
11.0,-1.5892,29.1287,5
12.0,-1.5893,29.1290,4
13.0,-1.5892,29.1292,4
14.0,-1.5894,29.1293,4
15.0,-1.5891,29.1294,4
16.0,-1.5892,29.1298,4
17.1,-1.5891,29.1300,4
18.0,-1.5892,29.1306,3
18.9,-1.5892,29.1308,4
20.0,-1.5891,29.1319,4
21.0,-1.5891,29.1326,4
22.0,-1.5891,29.1337,4
23.1,-1.5888,29.1354,4
24.0,-1.5834,29.1722,3
24.9,-1.5164,29.4739,4
25.9,-1.4354,29.7705,4
27.0,-1.4085,29.9112,4
28.0,-1.4058,29.9843,4
29.1,-1.4082,30.0284,4
30.1,-1.4060,30.0795,4
31.0,-1.4088,30.1235,3
31.9,-1.4204,30.1754,4
33.0,-1.4309,30.2071,4
34.0,-1.4519,30.2388,4
35.0,-1.4652,30.2678,4
36.1,-1.4725,30.2943,4
37.1,-1.4783,30.3197,4
38.0,-1.4801,30.3492,3
38.9,-1.4856,30.3750,4
39.9,-1.4956,30.3999,4
41.0,-1.4995,30.4235,4
42.0,-1.5035,30.4533,4
43.0,-1.5090,30.4893,4
44.1,-1.5151,30.5187,4
45.1,-1.5194,30.5599,4
46.0,-1.5216,30.5907,3
46.9,-1.5282,30.6297,4
47.9,-1.5330,30.6714,4
49.0,-1.5341,30.7159,4
50.0,-1.5349,30.7777,4
51.0,-1.5309,30.8169,4
52.0,-1.5271,30.8742,4
53.1,-1.5096,30.9449,4
54.1,-1.4761,30.9926,4
55.0,-1.4440,31.0468,3
55.9,-1.4202,31.1173,4
56.9,-1.4117,31.1569,4
57.9,-1.3777,31.2019,4
59.0,-1.3441,31.2542,4
60.0,-1.3319,31.2886,4
61.0,-1.3211,31.3222,4
62.0,-1.2968,31.3646,4
63.1,-1.2831,31.4122,4
64.1,-1.2792,31.4499,4
65.1,-1.2823,31.5033,4
66.0,-1.2900,31.5591,3
66.9,-1.2667,31.5972,4
67.9,-1.2537,31.6429,4
68.9,-1.2479,31.6966,4
70.0,-1.2754,31.7429,4
71.0,-1.3010,31.7798,4
72.0,-1.3200,31.8349,4
73.0,-1.3275,31.8829,4
74.0,-1.3341,31.9162,4
75.1,-1.3419,31.9591,4
76.1,-1.3390,31.9934,4
77.1,-1.3486,32.0282,4
78.1,-1.3444,32.0624,4
79.0,-1.3542,32.0882,3
79.9,-1.3709,32.1123,4
80.9,-1.3701,32.1328,4
81.9,-1.3644,32.1611,4
82.9,-1.3588,32.1819,4
83.9,-1.3548,32.1997,4
85.0,-1.3472,32.2240,4
86.0,-1.3500,32.2425,4
87.0,-1.3380,32.2611,4
88.0,-1.3208,32.2779,4
89.0,-1.3067,32.2971,4
90.0,-1.2899,32.3164,4
91.0,-1.2749,32.3340,4
92.0,-1.2567,32.3544,4
93.1,-1.2471,32.3703,4
94.1,-1.2297,32.3933,4
95.1,-1.2149,32.4130,4
96.1,-1.2016,32.4324,4
97.1,-1.1885,32.4513,4
98.0,-1.1790,32.4677,3
98.9,-1.1701,32.4882,4
99.9,-1.1595,32.5110,4
100.9,-1.1487,32.5369,4
101.9,-1.1384,32.5593,4
102.9,-1.1211,32.5832,4
103.9,-1.1017,32.6033,4
105.0,-1.0957,32.6254,4
106.0,-1.0969,32.6483,4
107.0,-1.1138,32.6773,4
108.0,-1.1448,32.6984,4
109.0,-1.1615,32.7182,4
110.0,-1.1704,32.7388,4
111.0,-1.1895,32.7637,4
112.0,-1.2108,32.7838,4
113.0,-1.2231,32.8050,4
114.0,-1.2511,32.8252,4
115.0,-1.2681,32.8428,4
116.0,-1.2775,32.8589,4
117.1,-1.2895,32.8756,4
118.1,-1.3105,32.8963,4
119.1,-1.3351,32.9160,4
120.1,-1.3554,32.9320,4
121.1,-1.3636,32.9500,4
122.1,-1.3816,32.9665,4
123.1,-1.3993,32.9842,4
124.1,-1.4195,33.0040,4
125.1,-1.4426,33.0273,4
126.0,-1.4414,33.0400,3
126.9,-1.4372,33.0528,4
127.9,-1.4304,33.0732,4
128.9,-1.4265,33.0883,4
129.9,-1.4345,33.1116,4
130.9,-1.4387,33.1314,4
131.9,-1.4395,33.1512,4
132.9,-1.4441,33.1743,4
133.9,-1.4486,33.2039,4
134.9,-1.4492,33.2292,4
136.0,-1.4480,33.2595,4
137.0,-1.4431,33.2948,4
138.0,-1.4392,33.3224,4
139.0,-1.4343,33.3552,4
140.0,-1.4306,33.3833,4
141.0,-1.4259,33.4185,4
142.0,-1.4195,33.4499,4
143.0,-1.4133,33.4826,4
144.0,-1.4092,33.5123,4
145.0,-1.4037,33.5390,4
146.0,-1.3967,33.5711,4
147.0,-1.3906,33.5994,4
148.0,-1.3838,33.6394,4
149.0,-1.3795,33.6661,4
150.0,-1.3722,33.6936,4
151.0,-1.3687,33.7182,4
152.1,-1.3658,33.7404,4
153.1,-1.3623,33.7707,4
154.1,-1.3589,33.7998,4
155.1,-1.3544,33.8207,4
156.1,-1.3560,33.8450,4
157.1,-1.3680,33.8628,4
158.1,-1.3676,33.8816,4
159.1,-1.3612,33.9041,4
160.1,-1.3554,33.9256,4
161.1,-1.3496,33.9408,4
