2006,81.25002,-142.1555,77.8340,753
%pressure(dbar),temperature(C),salinity,nobs
9.4,-1.5870,29.0061,28
9.9,-1.5871,29.0061,7
11.1,-1.5870,29.0059,4
12.0,-1.5870,29.0065,4
13.0,-1.5870,29.0067,4
14.0,-1.5869,29.0067,4
15.0,-1.5869,29.0068,4
16.0,-1.5871,29.0072,4
16.9,-1.5870,29.0079,4
17.9,-1.5870,29.0083,4
18.9,-1.5870,29.0088,4
20.0,-1.5871,29.0110,5
21.1,-1.5871,29.0144,4
22.1,-1.5873,29.0198,4
23.1,-1.5881,29.0414,4
24.0,-1.5894,29.0712,4
25.0,-1.5910,29.1053,4
26.0,-1.5923,29.1339,4
27.0,-1.5944,29.1852,4
28.0,-1.5975,29.2668,4
29.0,-1.5999,29.3382,4
30.0,-1.6010,29.3812,4
30.9,-1.6020,29.4165,4
31.9,-1.6019,29.4381,4
32.9,-1.6018,29.4465,4
33.9,-1.6019,29.4520,4
35.0,-1.6006,29.4711,5
36.1,-1.5979,29.5089,4
37.1,-1.5943,29.5363,4
38.1,-1.5926,29.5690,4
39.1,-1.5873,29.6276,4
40.0,-1.5824,29.6605,4
41.0,-1.5709,29.7275,4
42.0,-1.5634,29.7645,4
43.0,-1.5455,29.8239,4
44.0,-1.5300,29.9005,4
45.0,-1.4936,30.0276,4
46.0,-1.4649,30.1761,4
46.9,-1.4336,30.3573,4
47.9,-1.4229,30.4729,4
48.9,-1.4219,30.5312,4
49.9,-1.4227,30.5749,4
50.9,-1.4232,30.6073,4
51.9,-1.4224,30.6417,4
53.0,-1.4298,30.6914,5
54.1,-1.4419,30.7482,4
55.1,-1.4438,30.8217,4
56.1,-1.4392,30.9095,4
57.1,-1.4399,30.9558,4
58.1,-1.4409,30.9734,4
59.1,-1.4400,30.9937,4
60.1,-1.4362,31.0191,4
61.1,-1.4335,31.0526,4
62.0,-1.4269,31.0945,4
63.0,-1.4148,31.1561,4
64.0,-1.4144,31.1778,4
65.0,-1.4103,31.2059,4
66.0,-1.4047,31.2348,4
67.0,-1.3967,31.2639,4
68.0,-1.3890,31.2896,4
69.0,-1.3841,31.3256,4
70.0,-1.3788,31.3912,4
71.0,-1.3404,31.4635,4
72.0,-1.3358,31.4980,4
73.0,-1.3378,31.5460,4
74.0,-1.3360,31.5818,4
74.9,-1.3371,31.6203,4
75.9,-1.3350,31.6754,4
76.9,-1.3288,31.7170,4
77.9,-1.3213,31.7424,4
78.9,-1.3112,31.7705,4
79.9,-1.3108,31.7977,4
80.9,-1.3206,31.8441,4
81.9,-1.3270,31.9123,4
83.0,-1.3240,31.9540,5
84.1,-1.3302,31.9876,4
85.1,-1.3442,32.0212,4
86.1,-1.3531,32.0550,4
87.1,-1.3624,32.0813,4
88.1,-1.3680,32.1013,4
89.1,-1.3693,32.1265,4
90.0,-1.3658,32.1421,4
91.0,-1.3637,32.1603,4
92.0,-1.3654,32.1755,4
93.0,-1.3608,32.1922,4
94.0,-1.3558,32.2111,4
95.0,-1.3512,32.2312,4
96.0,-1.3406,32.2557,4
97.0,-1.3295,32.2787,4
98.0,-1.3213,32.2941,4
99.0,-1.3126,32.3134,4
99.9,-1.3018,32.3317,4
100.9,-1.2899,32.3527,4
101.9,-1.2809,32.3678,4
102.9,-1.2737,32.3872,4
103.9,-1.2653,32.4047,4
104.9,-1.2575,32.4273,4
105.9,-1.2509,32.4498,4
106.9,-1.2450,32.4707,4
108.0,-1.2426,32.4828,5
109.1,-1.2420,32.5010,4
110.1,-1.2373,32.5207,4
111.1,-1.2344,32.5347,4
112.1,-1.2359,32.5525,4
113.1,-1.2352,32.5690,4
114.1,-1.2328,32.5903,4
115.1,-1.2258,32.6061,4
116.1,-1.2391,32.6226,4
117.1,-1.2356,32.6539,4
118.0,-1.2358,32.6777,4
119.0,-1.2462,32.6896,4
120.0,-1.2630,32.7087,4
121.0,-1.2680,32.7340,4
122.0,-1.2808,32.7520,4
123.0,-1.3272,32.7642,4
124.0,-1.3173,32.7770,4
125.0,-1.2960,32.7916,4
126.0,-1.2938,32.8090,4
127.0,-1.2945,32.8232,4
128.0,-1.2982,32.8412,4
129.0,-1.3070,32.8574,4
130.0,-1.3199,32.8838,4
130.9,-1.3286,32.9011,4
131.9,-1.3540,32.9223,4
132.9,-1.3768,32.9485,4
133.9,-1.3748,32.9671,4
134.9,-1.3648,32.9908,4
135.9,-1.3647,33.0221,4
136.9,-1.3743,33.0494,4
137.9,-1.3844,33.0720,4
138.9,-1.3974,33.0995,4
139.9,-1.4026,33.1170,4
140.9,-1.4087,33.1458,4
141.9,-1.4104,33.1657,4
142.9,-1.4077,33.1889,4
143.9,-1.4050,33.2049,4
144.9,-1.4034,33.2295,4
145.9,-1.4045,33.2534,4
146.9,-1.4057,33.2619,4
147.9,-1.4075,33.2788,4
149.0,-1.4130,33.3273,5
150.1,-1.4087,33.3518,4
151.1,-1.4061,33.3707,4
152.1,-1.3912,33.4111,4
153.1,-1.3826,33.4467,4
154.1,-1.3687,33.4977,4
155.1,-1.3558,33.5368,4
156.1,-1.3522,33.5644,4
157.1,-1.3485,33.5943,4
158.1,-1.3399,33.6276,4
159.1,-1.3327,33.6518,4
160.1,-1.3323,33.6707,4
161.1,-1.3463,33.6957,4
162.1,-1.3447,33.7326,4
163.1,-1.3387,33.7673,4
164.1,-1.3344,33.8009,4
165.1,-1.3267,33.8288,4
166.1,-1.3201,33.8549,4
167.1,-1.3127,33.8750,4
168.1,-1.3045,33.8949,4
169.1,-1.2968,33.9149,4
170.1,-1.2934,33.9298,4
171.1,-1.2933,33.9402,4
172.1,-1.2944,33.9618,4
173.1,-1.2933,33.9810,4
174.1,-1.2938,33.9955,4
175.1,-1.2932,34.0058,4
176.1,-1.2942,34.0237,4
177.1,-1.2909,34.0375,4
178.1,-1.2820,34.0484,4
179.0,-1.2758,34.0575,3
179.9,-1.2585,34.0699,4
180.9,-1.2396,34.0817,4
181.9,-1.2393,34.0921,4
182.9,-1.2093,34.1068,4
183.9,-1.1873,34.1220,4
184.9,-1.1738,34.1337,4
185.9,-1.1435,34.1458,4
186.9,-1.1054,34.1614,4
187.9,-1.0718,34.1746,4
188.9,-1.0380,34.1867,4
189.9,-1.0125,34.1973,4
191.0,-0.9778,34.2083,4
192.0,-0.9598,34.2161,4
193.0,-0.9373,34.2290,4
194.0,-0.9393,34.2314,4
195.0,-0.9371,34.2324,4
196.0,-0.9043,34.2440,4
197.0,-0.8887,34.2495,4
198.0,-0.8759,34.2558,4
199.0,-0.8509,34.2644,4
200.0,-0.8401,34.2687,4
201.0,-0.8091,34.2787,4
202.0,-0.8035,34.2808,4
203.0,-0.7976,34.2832,4
204.0,-0.7608,34.2950,4
205.0,-0.7584,34.2955,4
206.0,-0.7392,34.3031,4
207.0,-0.7212,34.3109,4
208.0,-0.7038,34.3166,4
209.0,-0.6854,34.3243,4
210.0,-0.6583,34.3342,4
211.0,-0.6438,34.3397,4
212.0,-0.6312,34.3455,4
213.0,-0.6200,34.3476,4
214.0,-0.5857,34.3604,4
215.0,-0.5575,34.3660,4
216.0,-0.5556,34.3664,4
217.0,-0.5161,34.3771,4
218.0,-0.5011,34.3834,4
219.0,-0.5007,34.3842,4
220.0,-0.4639,34.3942,4
221.0,-0.4614,34.3962,4
222.1,-0.4609,34.3960,4
223.1,-0.4371,34.4027,4
224.1,-0.4206,34.4089,4
225.1,-0.4109,34.4108,4
226.1,-0.3867,34.4198,4
227.1,-0.3803,34.4214,4
228.1,-0.3358,34.4320,4
229.1,-0.3121,34.4423,4
230.1,-0.2880,34.4493,4
231.1,-0.2972,34.4510,4
232.1,-0.2722,34.4574,4
233.1,-0.2327,34.4666,4
234.1,-0.2215,34.4703,4
235.1,-0.1952,34.4776,4
236.1,-0.1787,34.4834,4
237.1,-0.1495,34.4899,4
238.1,-0.1441,34.4903,4
239.1,-0.1285,34.4937,4
240.1,-0.0837,34.5087,4
241.1,-0.0830,34.5085,4
242.1,-0.0729,34.5092,4
243.0,-0.0387,34.5184,3
243.9,-0.0233,34.5259,4
244.9,0.0027,34.5350,4
245.9,0.0036,34.5350,4
246.9,0.0170,34.5376,4
247.9,0.0432,34.5468,4
248.9,0.0637,34.5527,4
249.9,0.0881,34.5605,4
250.9,0.0880,34.5604,4
251.9,0.0883,34.5598,4
253.0,0.0891,34.5596,4
254.0,0.1261,34.5690,4
255.0,0.1801,34.5880,4
256.0,0.1982,34.5930,4
257.0,0.1976,34.5931,4
258.0,0.1975,34.5926,4
259.0,0.1983,34.5926,4
260.0,0.2321,34.6030,4
261.0,0.2445,34.6080,4
262.0,0.2737,34.6157,4
263.0,0.2893,34.6212,4
264.0,0.2894,34.6206,4
265.0,0.3098,34.6252,4
266.0,0.3618,34.6354,4
267.0,0.3911,34.6447,4
268.1,0.4150,34.6525,4
269.1,0.4151,34.6523,4
270.1,0.4155,34.6522,4
271.1,0.4155,34.6520,4
272.1,0.4157,34.6515,4
273.1,0.4510,34.6615,4
274.1,0.4744,34.6713,4
275.1,0.4748,34.6717,4
276.1,0.4747,34.6717,4
277.1,0.4746,34.6721,4
278.0,0.4744,34.6723,3
278.9,0.4745,34.6721,4
279.9,0.4746,34.6719,4
280.9,0.4746,34.6714,4
281.9,0.4783,34.6731,4
282.9,0.5404,34.6978,4
283.9,0.5482,34.7012,4
284.9,0.5483,34.7011,4
285.9,0.5483,34.7003,4
286.9,0.5493,34.7012,4
288.0,0.6207,34.7218,4
289.0,0.6229,34.7255,4
290.0,0.6231,34.7249,4
291.0,0.6229,34.7242,4
292.0,0.6344,34.7273,4
293.0,0.7001,34.7474,4
294.0,0.7127,34.7517,4
295.0,0.7128,34.7520,4
296.0,0.7129,34.7519,4
297.0,0.7127,34.7521,4
298.1,0.7127,34.7521,4
299.1,0.7127,34.7523,4
