2006,112.25003,-142.2048,77.4792,752
%pressure(dbar),temperature(C),salinity,nobs
8.7,-1.5779,28.8428,34
10.0,-1.5781,28.8471,4
10.9,-1.5782,28.8526,4
11.9,-1.5782,28.8573,4
13.0,-1.5784,28.8648,5
14.1,-1.5786,28.8707,4
15.0,-1.5791,28.8763,4
16.0,-1.5792,28.8826,4
16.9,-1.5793,28.8890,4
17.9,-1.5797,28.8969,4
19.0,-1.5806,28.9225,5
20.1,-1.5818,28.9495,4
21.0,-1.5821,28.9572,4
22.0,-1.5824,28.9657,4
23.0,-1.5838,28.9999,4
23.9,-1.5852,29.0391,4
25.0,-1.5878,29.0959,5
26.1,-1.5894,29.1389,4
27.0,-1.5897,29.1937,4
28.0,-1.5917,29.2631,4
29.0,-1.5942,29.3282,4
29.9,-1.5957,29.4015,4
31.0,-1.5989,29.4710,5
32.1,-1.6008,29.5380,4
33.0,-1.5899,29.5903,4
34.0,-1.5946,29.6510,4
35.0,-1.6029,29.6838,4
35.9,-1.6046,29.7151,4
37.0,-1.5732,29.7512,5
38.1,-1.5349,29.8140,4
39.0,-1.5263,29.8756,4
40.0,-1.5120,29.9820,4
41.0,-1.4811,30.1575,4
41.9,-1.4693,30.2685,4
43.0,-1.4378,30.4253,5
44.1,-1.4213,30.5557,4
45.0,-1.4241,30.6217,4
46.0,-1.4378,30.6883,4
46.9,-1.4425,30.7406,4
48.0,-1.4518,30.7855,5
49.1,-1.4625,30.8312,4
50.0,-1.4717,30.8599,4
51.0,-1.4769,30.8841,4
51.9,-1.4806,30.9053,4
53.0,-1.4861,30.9486,5
54.1,-1.4891,30.9793,4
55.0,-1.4923,31.0017,4
56.0,-1.4971,31.0250,4
56.9,-1.4974,31.0526,4
58.0,-1.4919,31.0854,5
59.1,-1.4832,31.1013,4
60.0,-1.4758,31.1195,4
61.0,-1.4599,31.1523,4
62.0,-1.4402,31.1899,4
62.9,-1.4266,31.2168,4
64.0,-1.4149,31.2388,5
65.1,-1.3994,31.2690,4
66.0,-1.3818,31.3033,4
67.0,-1.3588,31.3521,4
67.9,-1.3391,31.4004,4
69.0,-1.3208,31.4391,5
70.1,-1.2952,31.4939,4
71.0,-1.2719,31.5354,4
72.0,-1.2534,31.5728,4
73.0,-1.2309,31.6117,4
73.9,-1.2132,31.6441,4
75.0,-1.2108,31.6834,5
76.1,-1.2236,31.7351,4
77.0,-1.2255,31.7703,4
78.0,-1.2285,31.7966,4
79.0,-1.2424,31.8351,4
79.9,-1.2547,31.8708,4
81.0,-1.2501,31.9050,5
82.1,-1.2076,31.9383,4
83.1,-1.2282,31.9638,4
84.0,-1.2368,31.9938,4
85.0,-1.2126,32.0171,4
86.0,-1.1895,32.0384,4
86.9,-1.2085,32.0555,4
88.0,-1.2445,32.0793,5
89.1,-1.3330,32.0921,4
90.1,-1.3376,32.1096,4
91.0,-1.3261,32.1331,4
92.0,-1.3372,32.1497,4
93.0,-1.3358,32.1682,4
93.9,-1.3307,32.1845,4
94.9,-1.3251,32.1991,4
96.0,-1.3169,32.2151,5
97.1,-1.3113,32.2323,4
98.1,-1.3024,32.2503,4
99.0,-1.2954,32.2641,4
100.0,-1.2889,32.2776,4
101.0,-1.2827,32.2915,4
101.9,-1.2817,32.3074,4
103.0,-1.2601,32.3265,5
104.1,-1.2525,32.3498,4
105.1,-1.2485,32.3666,4
106.0,-1.2446,32.3815,4
107.0,-1.2396,32.3988,4
108.0,-1.2382,32.4120,4
108.9,-1.2378,32.4270,4
109.9,-1.2364,32.4408,4
111.0,-1.2381,32.4544,5
112.1,-1.2385,32.4716,4
113.1,-1.2401,32.4888,4
114.0,-1.2437,32.5065,4
115.0,-1.2470,32.5234,4
116.0,-1.2524,32.5386,4
116.9,-1.2581,32.5551,4
117.9,-1.2636,32.5698,4
119.0,-1.2676,32.5859,5
120.1,-1.2752,32.6019,4
121.1,-1.2832,32.6157,4
122.0,-1.2789,32.6287,4
123.0,-1.2792,32.6417,4
124.0,-1.2822,32.6571,4
124.9,-1.2834,32.6725,4
125.9,-1.2900,32.6866,4
127.0,-1.2981,32.7009,5
128.1,-1.3183,32.7127,4
129.1,-1.3170,32.7256,4
130.0,-1.3145,32.7413,4
131.0,-1.3260,32.7579,4
132.0,-1.3249,32.7709,4
133.0,-1.3481,32.7809,4
133.9,-1.3560,32.7922,4
134.9,-1.3513,32.8041,4
136.0,-1.3382,32.8222,5
137.1,-1.3505,32.8397,4
138.1,-1.3624,32.8532,4
139.0,-1.3658,32.8702,4
140.0,-1.3624,32.8881,4
141.0,-1.3725,32.9101,4
141.9,-1.3481,32.9397,4
142.9,-1.3415,32.9685,4
144.0,-1.3703,32.9932,5
145.1,-1.3701,33.0236,4
146.1,-1.3876,33.0452,4
147.0,-1.3996,33.0703,4
148.0,-1.4022,33.0961,4
149.0,-1.4037,33.1317,4
150.0,-1.4116,33.1597,4
150.9,-1.4197,33.1857,4
151.9,-1.4175,33.2107,4
153.0,-1.4091,33.2482,5
154.1,-1.4056,33.2860,4
155.1,-1.4028,33.3171,4
156.0,-1.3978,33.3584,4
157.0,-1.3936,33.3939,4
158.0,-1.3878,33.4243,4
158.9,-1.3837,33.4503,4
159.9,-1.3795,33.4752,4
160.9,-1.3753,33.4966,4
162.0,-1.3701,33.5201,5
163.1,-1.3667,33.5516,4
164.1,-1.3664,33.5843,4
165.1,-1.3581,33.6137,4
166.0,-1.3513,33.6384,4
167.0,-1.3418,33.6569,4
168.0,-1.3330,33.6775,4
169.0,-1.3230,33.7011,4
169.9,-1.3119,33.7306,4
170.9,-1.2953,33.7644,4
172.0,-1.2926,33.7873,5
173.1,-1.2839,33.8094,4
174.1,-1.2776,33.8309,4
175.1,-1.2683,33.8515,4
176.0,-1.2646,33.8734,4
177.0,-1.2422,33.8978,4
178.0,-1.2296,33.9169,4
179.0,-1.2397,33.9340,4
179.9,-1.2441,33.9491,4
180.9,-1.2411,33.9622,4
181.9,-1.2327,33.9741,4
183.0,-1.2223,33.9905,5
184.1,-1.2113,34.0077,4
185.1,-1.2003,34.0226,4
186.1,-1.1930,34.0388,4
187.0,-1.1828,34.0554,4
188.0,-1.1700,34.0688,4
189.0,-1.1541,34.0838,4
190.0,-1.1399,34.0987,4
190.9,-1.1204,34.1149,4
191.9,-1.0976,34.1310,4
192.9,-1.0775,34.1426,4
194.0,-1.0548,34.1569,5
195.1,-1.0313,34.1711,4
196.1,-1.0106,34.1833,4
197.1,-0.9860,34.1946,4
198.0,-0.9430,34.2098,4
199.0,-0.9147,34.2216,4
200.0,-0.8798,34.2342,4
201.0,-0.8521,34.2474,4
201.9,-0.8312,34.2521,4
202.9,-0.8094,34.2572,4
203.9,-0.7824,34.2689,4
205.0,-0.7648,34.2745,5
206.1,-0.7237,34.2921,4
207.1,-0.7156,34.2965,4
208.1,-0.6854,34.3083,4
209.1,-0.6745,34.3133,4
210.0,-0.6589,34.3185,4
211.0,-0.6473,34.3238,4
212.0,-0.6258,34.3329,4
213.0,-0.6172,34.3369,4
214.0,-0.5924,34.3474,4
214.9,-0.5891,34.3486,4
215.9,-0.5773,34.3527,4
216.9,-0.5580,34.3617,4
217.9,-0.5477,34.3637,4
219.0,-0.5248,34.3716,5
220.1,-0.5015,34.3779,4
221.1,-0.4827,34.3854,4
222.1,-0.4674,34.3905,4
223.0,-0.4489,34.3973,4
224.0,-0.4402,34.4003,4
225.0,-0.4115,34.4116,4
226.0,-0.4117,34.4116,4
227.0,-0.3758,34.4225,4
228.0,-0.3684,34.4248,4
229.0,-0.3396,34.4325,4
229.9,-0.3192,34.4384,4
230.9,-0.3021,34.4444,4
231.9,-0.2852,34.4483,4
232.9,-0.2648,34.4542,4
233.9,-0.2551,34.4569,4
235.0,-0.2216,34.4682,5
236.1,-0.2205,34.4673,4
237.1,-0.1897,34.4761,4
238.1,-0.1790,34.4794,4
239.1,-0.1668,34.4824,4
240.0,-0.1394,34.4933,4
241.0,-0.1396,34.4931,4
242.0,-0.1239,34.4980,4
243.0,-0.0985,34.5091,4
244.0,-0.0983,34.5085,4
245.0,-0.0760,34.5151,4
245.9,-0.0591,34.5227,4
246.9,-0.0491,34.5253,4
247.9,-0.0230,34.5354,4
248.9,-0.0230,34.5348,4
249.9,0.0031,34.5426,4
251.0,0.0156,34.5470,5
252.1,0.0499,34.5569,4
253.1,0.0602,34.5605,4
254.1,0.0604,34.5600,4
255.1,0.0766,34.5631,4
256.0,0.0999,34.5697,4
257.0,0.1305,34.5803,4
258.0,0.1445,34.5848,4
259.0,0.1746,34.5935,4
260.0,0.1746,34.5941,4
261.0,0.1750,34.5942,4
262.0,0.1752,34.5936,4
263.0,0.1854,34.5966,4
263.9,0.2163,34.6082,4
264.9,0.2167,34.6081,4
265.9,0.2386,34.6149,4
266.9,0.2601,34.6232,4
267.9,0.2606,34.6228,4
269.0,0.2641,34.6227,5
270.1,0.3104,34.6349,4
271.1,0.3316,34.6433,4
272.1,0.3317,34.6427,4
273.1,0.3554,34.6464,4
274.1,0.3733,34.6508,4
275.0,0.4047,34.6606,4
276.0,0.4045,34.6602,4
277.0,0.4235,34.6654,4
278.0,0.4411,34.6715,4
279.0,0.4414,34.6716,4
