2005,312.25003,-140.0029,78.8304,753
%pressure(dbar),temperature(C),salinity,nobs
9.1,-1.6077,29.4346,31
9.9,-1.6077,29.4347,5
11.0,-1.6077,29.4346,4
12.0,-1.6077,29.4349,4
13.0,-1.6078,29.4350,4
14.0,-1.6077,29.4350,4
15.0,-1.6077,29.4349,4
16.0,-1.6076,29.4348,4
17.0,-1.6078,29.4352,4
18.0,-1.6077,29.4352,4
19.0,-1.6077,29.4353,4
20.0,-1.6077,29.4353,4
21.0,-1.6077,29.4355,4
22.0,-1.6076,29.4358,4
23.0,-1.6076,29.4357,4
24.0,-1.6075,29.4361,4
25.0,-1.6074,29.4367,4
26.0,-1.6075,29.4372,4
27.0,-1.6076,29.4380,4
28.0,-1.6076,29.4390,4
29.0,-1.6072,29.4409,4
30.0,-1.6057,29.4444,4
31.0,-1.6037,29.4510,4
32.0,-1.5817,29.5369,4
33.0,-1.5252,29.8538,4
34.0,-1.5077,30.1030,4
35.0,-1.4981,30.2640,4
36.0,-1.4935,30.3604,4
37.0,-1.4879,30.4388,4
38.0,-1.4956,30.4828,4
39.0,-1.4968,30.5285,4
40.0,-1.5011,30.5756,4
41.0,-1.5140,30.5991,4
42.0,-1.5145,30.6208,4
43.0,-1.5273,30.6500,4
44.0,-1.5330,30.6792,4
45.0,-1.5359,30.7018,4
46.0,-1.5422,30.7187,4
47.0,-1.5493,30.7397,4
48.0,-1.5499,30.7613,4
49.0,-1.5528,30.7840,4
50.0,-1.5538,30.8012,4
51.0,-1.5516,30.8211,4
52.0,-1.5417,30.8447,4
53.0,-1.5274,30.8777,4
54.0,-1.5149,30.9154,4
55.0,-1.5112,30.9576,4
56.0,-1.5235,31.0009,4
57.0,-1.4998,31.0462,4
58.1,-1.5096,31.0840,4
59.1,-1.4979,31.1277,4
60.1,-1.4721,31.1782,4
61.1,-1.4560,31.2329,4
62.1,-1.4464,31.2803,4
63.1,-1.4334,31.3263,4
64.1,-1.4200,31.3690,4
65.1,-1.4063,31.4248,4
66.1,-1.3886,31.4849,4
67.1,-1.3763,31.5414,4
68.1,-1.3689,31.5966,4
69.1,-1.3639,31.6390,4
70.0,-1.3595,31.6698,3
70.9,-1.3541,31.7161,4
71.9,-1.3477,31.7819,4
72.9,-1.3499,31.8255,4
73.9,-1.3498,31.8567,4
74.9,-1.3475,31.8937,4
75.9,-1.3444,31.9306,4
77.0,-1.3460,31.9512,4
78.0,-1.3487,31.9864,4
79.0,-1.3499,32.0384,4
80.0,-1.3488,32.0807,4
81.0,-1.3464,32.1092,4
82.0,-1.3429,32.1346,4
83.0,-1.3388,32.1594,4
84.0,-1.3393,32.1810,4
85.0,-1.3375,32.1981,4
86.0,-1.3301,32.2162,4
87.1,-1.3234,32.2349,4
88.1,-1.3109,32.2540,4
89.1,-1.3059,32.2718,4
90.1,-1.2939,32.2937,4
91.1,-1.2718,32.3194,4
92.1,-1.2578,32.3421,4
93.1,-1.2593,32.3642,4
94.0,-1.2533,32.3842,3
94.9,-1.2374,32.4046,4
95.9,-1.2181,32.4341,4
96.9,-1.1818,32.4641,4
97.9,-1.1645,32.4902,4
98.9,-1.1449,32.5209,4
99.9,-1.1414,32.5423,4
100.9,-1.1378,32.5620,4
102.0,-1.1271,32.5827,4
103.0,-1.1227,32.6065,4
104.0,-1.1232,32.6260,4
105.0,-1.1264,32.6459,4
106.0,-1.1321,32.6752,4
107.0,-1.1497,32.7037,4
108.0,-1.1564,32.7157,4
109.1,-1.1594,32.7260,4
110.1,-1.1673,32.7387,4
111.1,-1.1793,32.7527,4
112.1,-1.1995,32.7732,4
113.0,-1.2157,32.7901,3
113.9,-1.2283,32.8048,4
114.9,-1.2572,32.8193,4
115.9,-1.2730,32.8410,4
116.9,-1.3068,32.8695,4
118.0,-1.3288,32.8974,4
119.0,-1.3389,32.9217,4
120.0,-1.3617,32.9433,4
121.0,-1.3831,32.9657,4
122.0,-1.3803,32.9879,4
123.0,-1.3843,33.0073,4
124.0,-1.4130,33.0293,4
125.0,-1.4052,33.0556,4
126.1,-1.4149,33.0830,4
127.1,-1.4271,33.1102,4
128.1,-1.4474,33.1408,4
129.1,-1.4592,33.1778,4
130.0,-1.4625,33.2049,3
130.9,-1.4614,33.2350,4
131.9,-1.4630,33.2633,4
132.9,-1.4605,33.2947,4
133.9,-1.4567,33.3335,4
135.0,-1.4557,33.3739,4
136.0,-1.4565,33.4027,4
137.0,-1.4560,33.4299,4
138.0,-1.4521,33.4643,4
139.0,-1.4448,33.4987,4
140.0,-1.4392,33.5259,4
141.1,-1.4309,33.5667,4
142.1,-1.4349,33.6016,4
143.1,-1.4316,33.6355,4
144.1,-1.4320,33.6669,4
145.0,-1.4321,33.6821,3
145.9,-1.4325,33.6975,4
146.9,-1.4321,33.7288,4
147.9,-1.4379,33.7636,4
148.9,-1.4410,33.7896,4
150.0,-1.4390,33.8093,4
151.0,-1.4397,33.8286,4
152.0,-1.4412,33.8438,4
153.0,-1.4417,33.8627,4
154.0,-1.4400,33.8871,4
155.1,-1.4368,33.9060,4
156.1,-1.4322,33.9188,4
157.1,-1.4279,33.9352,4
158.0,-1.4203,33.9520,3
158.9,-1.4178,33.9637,4
159.9,-1.4117,33.9773,4
160.9,-1.4035,33.9913,4
161.9,-1.3975,34.0031,4
163.0,-1.3907,34.0152,4
164.0,-1.3830,34.0255,4
165.0,-1.3718,34.0399,4
166.0,-1.3602,34.0525,4
167.0,-1.3494,34.0626,4
168.1,-1.3364,34.0729,4
169.1,-1.3171,34.0853,4
170.1,-1.2971,34.0960,4
171.0,-1.2709,34.1066,3
171.9,-1.2463,34.1161,4
172.9,-1.2090,34.1289,4
173.9,-1.1736,34.1403,4
175.0,-1.1449,34.1515,4
176.0,-1.1212,34.1625,4
177.0,-1.1113,34.1668,4
178.0,-1.0915,34.1772,4
179.1,-1.0712,34.1850,4
180.1,-1.0468,34.1931,4
181.1,-1.0118,34.2025,4
182.0,-0.9825,34.2113,3
182.9,-0.9532,34.2186,4
183.9,-0.9302,34.2301,4
185.0,-0.9156,34.2357,4
186.0,-0.8901,34.2433,4
187.0,-0.8702,34.2498,4
188.0,-0.8475,34.2569,4
189.1,-0.8310,34.2614,4
190.1,-0.7988,34.2718,4
191.1,-0.7632,34.2809,4
192.0,-0.7531,34.2860,3
192.9,-0.7370,34.2956,4
193.9,-0.7327,34.2996,4
195.0,-0.7167,34.3075,4
196.0,-0.7069,34.3132,4
197.0,-0.6975,34.3154,4
198.0,-0.6763,34.3255,4
199.1,-0.6440,34.3347,4
200.1,-0.6290,34.3390,4
201.0,-0.5957,34.3509,3
201.9,-0.5959,34.3504,4
202.9,-0.5769,34.3550,4
203.9,-0.5489,34.3642,4
205.0,-0.5245,34.3729,4
206.0,-0.5243,34.3722,4
207.0,-0.4926,34.3825,4
208.0,-0.4817,34.3874,4
209.1,-0.4605,34.3933,4
210.1,-0.4456,34.4007,4
211.0,-0.4452,34.3998,3
211.9,-0.4261,34.4055,4
212.9,-0.4032,34.4143,4
213.9,-0.4007,34.4126,4
215.0,-0.3397,34.4269,4
216.0,-0.3260,34.4303,4
217.0,-0.3265,34.4296,4
218.0,-0.2819,34.4418,4
219.1,-0.2619,34.4481,4
220.1,-0.2388,34.4558,4
221.1,-0.2387,34.4551,4
222.0,-0.2306,34.4573,3
222.9,-0.1983,34.4708,4
223.9,-0.1984,34.4719,4
225.0,-0.1979,34.4714,4
226.0,-0.1894,34.4727,4
227.0,-0.1643,34.4827,4
228.0,-0.1262,34.4948,4
