2006,79.50002,-141.2666,77.8269,753
%pressure(dbar),temperature(C),salinity,nobs
8.9,-1.5913,29.0907,35
10.0,-1.5911,29.0902,6
11.0,-1.5912,29.0911,5
12.0,-1.5913,29.0917,4
12.9,-1.5913,29.0918,4
13.9,-1.5912,29.0918,4
14.9,-1.5913,29.0919,4
16.0,-1.5913,29.0918,5
17.1,-1.5913,29.0918,4
18.1,-1.5912,29.0918,4
19.1,-1.5912,29.0917,4
20.0,-1.5911,29.0916,4
21.0,-1.5912,29.0923,4
22.0,-1.5911,29.0921,4
23.0,-1.5912,29.0945,4
24.0,-1.5915,29.1080,4
25.0,-1.5916,29.1337,4
25.9,-1.5924,29.1593,4
26.9,-1.5934,29.1770,4
27.9,-1.5963,29.2182,4
28.9,-1.5997,29.2502,4
29.9,-1.6006,29.2629,4
30.9,-1.6009,29.2680,4
31.9,-1.6010,29.2703,4
33.0,-1.6011,29.2717,5
34.1,-1.6012,29.2729,4
35.1,-1.6013,29.2758,4
36.1,-1.6015,29.2786,4
37.1,-1.6015,29.2802,4
38.1,-1.6014,29.2863,4
39.1,-1.5890,29.3404,4
40.1,-1.5587,29.5003,4
41.1,-1.5110,29.7706,4
42.1,-1.4713,29.9646,4
43.0,-1.4421,30.0742,4
44.0,-1.4261,30.1607,4
45.0,-1.4181,30.2197,4
46.0,-1.4157,30.2750,4
47.0,-1.4212,30.3938,4
48.0,-1.4239,30.4704,4
48.9,-1.4145,30.5246,4
49.9,-1.4033,30.5776,4
50.9,-1.4020,30.6136,4
52.0,-1.4166,30.6546,5
53.1,-1.4321,30.6982,4
54.1,-1.4371,30.7463,4
55.1,-1.4294,30.7875,4
56.1,-1.4257,30.8318,4
57.0,-1.4277,30.8668,4
58.0,-1.4279,30.8959,4
59.0,-1.4332,30.9309,4
60.0,-1.4281,30.9773,4
61.0,-1.4234,31.0298,4
61.9,-1.4071,31.0906,4
62.9,-1.3849,31.1910,4
63.9,-1.3717,31.2392,4
65.0,-1.3604,31.2794,5
66.1,-1.3510,31.3212,4
67.1,-1.3418,31.3623,4
68.1,-1.3348,31.3904,4
69.1,-1.3284,31.4249,4
70.0,-1.3190,31.4887,4
71.0,-1.3076,31.5445,4
72.0,-1.2890,31.5963,4
73.0,-1.3019,31.6281,4
74.0,-1.2657,31.6883,4
75.0,-1.2431,31.7536,4
75.9,-1.2470,31.7969,4
76.9,-1.2736,31.8330,4
77.9,-1.2974,31.8656,4
79.0,-1.3214,31.9003,5
80.1,-1.3444,31.9554,4
81.1,-1.3410,31.9982,4
82.0,-1.3639,32.0304,4
83.0,-1.3759,32.0550,4
84.0,-1.3798,32.0777,4
85.0,-1.3741,32.1039,4
85.9,-1.3732,32.1326,4
86.9,-1.3680,32.1550,4
87.9,-1.3635,32.1791,4
88.9,-1.3547,32.1997,4
90.0,-1.3540,32.2227,5
91.1,-1.3456,32.2456,4
92.1,-1.3373,32.2623,4
93.0,-1.3287,32.2791,4
94.0,-1.3243,32.2907,4
95.0,-1.3164,32.3069,4
96.0,-1.3046,32.3248,4
