2006,253.00003,-130.7530,76.9843,742
%pressure(dbar),temperature(C),salinity,nobs
20.4,-1.4086,26.7661,26
21.0,-1.4031,26.7847,8
22.0,-1.4007,26.7897,5
23.0,-1.3906,26.8124,4
24.0,-1.2880,27.0981,5
25.0,-1.1361,27.7077,4
26.0,-1.1001,27.9197,4
26.9,-1.1147,28.0329,4
27.9,-1.1341,28.1718,4
28.9,-1.1528,28.2665,4
30.0,-1.1348,28.4493,5
31.1,-1.1179,28.6222,4
32.1,-1.0921,28.9206,4
33.1,-1.0849,29.2194,4
34.0,-1.1694,29.4736,4
35.0,-1.1660,29.6391,4
36.0,-1.1599,29.7553,4
37.0,-1.1705,29.8636,4
38.0,-1.1277,29.9962,4
38.9,-1.1123,30.0835,4
39.9,-1.0964,30.1782,4
40.9,-1.0415,30.2483,4
42.0,-0.9889,30.3244,5
43.1,-1.0027,30.3725,4
44.1,-0.9945,30.4196,4
45.1,-0.9912,30.4802,4
46.0,-1.0372,30.5358,4
47.0,-1.0698,30.5749,4
48.0,-1.0623,30.6161,4
49.0,-1.0770,30.6616,4
50.0,-1.1157,30.7064,4
50.9,-1.1614,30.7526,4
51.9,-1.2033,30.8112,4
52.9,-1.1807,30.8551,4
53.9,-1.1198,30.8899,4
55.0,-1.1863,30.9353,5
56.1,-1.2009,31.0197,4
57.1,-1.1961,31.0938,4
58.1,-1.1786,31.1590,4
59.0,-1.1718,31.2037,4
60.0,-1.1146,31.2582,4
61.0,-1.1089,31.2925,4
62.0,-1.0305,31.3346,4
63.0,-1.0025,31.3813,4
63.9,-0.9851,31.4322,4
64.9,-0.9867,31.4764,4
66.0,-0.9747,31.5160,5
67.1,-0.9751,31.5625,4
68.1,-0.9567,31.6196,4
69.1,-0.9591,31.6582,4
70.0,-0.9657,31.7040,4
71.0,-0.9753,31.7552,4
72.0,-0.9990,31.7995,4
73.0,-1.0187,31.8336,4
73.9,-1.0306,31.8675,4
74.9,-1.0079,31.9053,4
76.0,-1.0075,31.9362,5
77.1,-1.0570,31.9613,4
78.1,-1.1435,31.9816,4
79.1,-1.1726,32.0104,4
80.0,-1.1903,32.0322,4
81.0,-1.2055,32.0503,4
82.0,-1.2141,32.0699,4
83.0,-1.2180,32.0967,4
83.9,-1.2401,32.1267,4
84.9,-1.2433,32.1471,4
86.0,-1.2479,32.1637,5
87.1,-1.2508,32.1737,4
88.1,-1.2548,32.1832,4
89.0,-1.2576,32.1918,4
90.0,-1.2598,32.2027,4
91.0,-1.2625,32.2213,4
92.0,-1.2639,32.2439,4
92.9,-1.2635,32.2718,4
93.9,-1.2595,32.2861,4
95.0,-1.2569,32.2973,5
96.1,-1.2550,32.3063,4
97.1,-1.2523,32.3207,4
98.0,-1.2500,32.3343,4
99.0,-1.2460,32.3499,4
100.0,-1.2383,32.3790,4
100.9,-1.2342,32.4121,4
101.9,-1.2373,32.4335,4
