2006,200.50002,-135.7679,77.0120,753
%pressure(dbar),temperature(C),salinity,nobs
9.3,-1.3238,28.1827,32
10.0,-1.3256,28.1945,6
11.0,-1.3270,28.2011,5
12.0,-1.3296,28.2187,4
12.9,-1.3311,28.2370,4
13.9,-1.3338,28.2605,4
14.9,-1.3431,28.3133,4
15.9,-1.3502,28.3510,4
16.9,-1.3553,28.3805,4
17.9,-1.3603,28.4099,4
18.9,-1.3668,28.4422,4
19.9,-1.3700,28.4717,4
20.9,-1.3707,28.4973,4
21.9,-1.3746,28.5221,4
22.9,-1.3755,28.5540,4
23.9,-1.3647,28.5950,4
25.0,-1.3567,28.6503,4
26.0,-1.3598,28.6925,4
27.0,-1.3729,28.7481,4
28.0,-1.3872,28.8113,4
29.0,-1.3986,28.8579,4
30.0,-1.4106,28.9174,4
31.0,-1.4197,28.9688,4
32.0,-1.4301,29.0201,4
33.0,-1.4350,29.0784,4
34.0,-1.4388,29.1257,4
35.0,-1.4426,29.1845,4
36.0,-1.4437,29.2320,4
37.0,-1.4517,29.3102,4
38.0,-1.4332,29.3910,4
39.0,-1.3875,29.4821,4
40.0,-1.3566,29.5882,4
41.0,-1.3593,29.7303,4
42.0,-1.3419,29.8681,4
43.0,-1.3098,29.9738,4
44.1,-1.2805,30.0676,4
45.1,-1.2528,30.1569,4
46.1,-1.2498,30.2661,4
47.1,-1.2771,30.3391,4
48.1,-1.2980,30.3939,4
49.1,-1.3028,30.4496,4
50.1,-1.3025,30.5039,4
51.1,-1.3047,30.5513,4
52.1,-1.3052,30.5819,4
53.1,-1.3078,30.6340,4
54.1,-1.3141,30.7074,4
55.1,-1.3086,30.7848,4
56.1,-1.2967,30.8454,4
57.1,-1.2894,30.8904,4
58.1,-1.2755,30.9533,4
59.1,-1.2720,30.9920,4
60.1,-1.2659,31.0339,4
61.0,-1.2634,31.0835,3
61.9,-1.2559,31.1285,4
62.9,-1.2441,31.1779,4
64.0,-1.2374,31.2367,5
65.1,-1.2357,31.2784,4
66.0,-1.2317,31.3101,3
66.9,-1.2174,31.3485,4
67.9,-1.1942,31.4011,4
68.9,-1.1650,31.4566,4
69.9,-1.1466,31.4959,4
70.9,-1.1336,31.5373,4
71.9,-1.1207,31.5813,4
72.9,-1.1164,31.6217,4
73.9,-1.1193,31.6595,4
74.9,-1.1253,31.6967,4
75.9,-1.1362,31.7320,4
77.0,-1.1435,31.7735,5
78.1,-1.1636,31.8251,4
79.1,-1.1754,31.8511,4
80.1,-1.1899,31.8805,4
81.1,-1.2069,31.9121,4
82.1,-1.2198,31.9377,4
83.1,-1.2316,31.9618,4
84.1,-1.2449,31.9862,4
85.1,-1.2543,32.0038,4
86.0,-1.2672,32.0240,3
87.0,-1.2853,32.0509,5
88.1,-1.2988,32.0757,4
89.1,-1.3096,32.1044,4
90.1,-1.3158,32.1308,4
91.1,-1.3184,32.1564,4
92.1,-1.3162,32.1749,4
93.1,-1.3141,32.1939,4
94.1,-1.3127,32.2063,4
95.1,-1.3095,32.2243,4
96.1,-1.3043,32.2411,4
97.1,-1.2972,32.2611,4
98.1,-1.2880,32.2835,4
99.1,-1.2818,32.2997,4
100.1,-1.2736,32.3203,4
101.1,-1.2667,32.3369,4
102.1,-1.2596,32.3521,4
103.1,-1.2536,32.3673,4
104.1,-1.2467,32.3834,4
105.1,-1.2375,32.4055,4
106.1,-1.2289,32.4268,4
107.1,-1.2222,32.4511,4
108.1,-1.2179,32.4732,4
109.1,-1.2145,32.4931,4
110.0,-1.2102,32.5143,4
111.0,-1.2083,32.5338,4
112.0,-1.2106,32.5491,4
113.0,-1.2136,32.5640,4
114.0,-1.2155,32.5814,4
115.0,-1.2195,32.5954,4
116.0,-1.2214,32.6096,4
117.0,-1.2197,32.6262,4
118.0,-1.2101,32.6416,4
119.0,-1.2118,32.6525,4
120.0,-1.2232,32.6643,4
121.0,-1.2237,32.6805,4
122.0,-1.2219,32.6964,4
123.0,-1.2178,32.7143,4
124.0,-1.2176,32.7346,4
125.0,-1.2225,32.7514,4
126.0,-1.2305,32.7711,4
126.9,-1.2430,32.7922,4
127.9,-1.2533,32.8067,4
128.9,-1.2702,32.8275,4
129.9,-1.2826,32.8436,4
130.9,-1.2981,32.8635,4
131.9,-1.3129,32.8834,4
132.9,-1.3336,32.9105,4
134.0,-1.3531,32.9381,5
135.1,-1.3675,32.9612,4
136.1,-1.3795,32.9832,4
137.1,-1.3914,33.0060,4
138.1,-1.4011,33.0280,4
139.1,-1.4138,33.0505,4
140.1,-1.4238,33.0695,4
141.1,-1.4314,33.0894,4
142.1,-1.4389,33.1146,4
143.1,-1.4399,33.1411,4
144.1,-1.4400,33.1688,4
145.1,-1.4410,33.1913,4
146.1,-1.4411,33.2119,4
147.1,-1.4398,33.2303,4
148.1,-1.4382,33.2567,4
149.1,-1.4344,33.2822,4
150.0,-1.4271,33.3064,4
151.0,-1.4209,33.3326,4
152.0,-1.4151,33.3584,4
153.0,-1.4077,33.3890,4
154.0,-1.3983,33.4223,4
155.0,-1.3904,33.4579,4
156.0,-1.3832,33.4930,4
157.0,-1.3750,33.5183,4
158.0,-1.3659,33.5441,4
159.0,-1.3583,33.5743,4
159.9,-1.3499,33.6057,4
160.9,-1.3448,33.6270,4
161.9,-1.3402,33.6443,4
162.9,-1.3347,33.6697,4
163.9,-1.3239,33.7087,4
164.9,-1.3178,33.7347,4
166.0,-1.3133,33.7565,5
167.1,-1.3105,33.7771,4
168.1,-1.3089,33.7912,4
169.1,-1.3021,33.8098,4
170.1,-1.2978,33.8315,4
171.1,-1.2993,33.8566,4
172.1,-1.3022,33.8788,4
173.1,-1.3026,33.8967,4
174.0,-1.2919,33.9199,4
175.0,-1.2756,33.9400,4
176.0,-1.2601,33.9587,4
177.0,-1.2556,33.9745,4
178.0,-1.2487,33.9947,4
179.0,-1.2404,34.0147,4
180.0,-1.2448,34.0291,4
181.0,-1.2406,34.0436,4
181.9,-1.2277,34.0544,4
182.9,-1.2036,34.0641,4
183.9,-1.1769,34.0793,4
184.9,-1.1602,34.0913,4
185.9,-1.1340,34.1059,4
187.0,-1.1157,34.1163,5
188.1,-1.0886,34.1258,4
189.1,-1.0489,34.1388,4
190.1,-1.0214,34.1470,4
191.1,-1.0044,34.1547,4
192.0,-0.9841,34.1642,4
193.0,-0.9637,34.1736,4
194.0,-0.9365,34.1869,4
195.0,-0.9208,34.1961,4
196.0,-0.9073,34.2022,4
197.0,-0.8860,34.2135,4
198.0,-0.8678,34.2214,4
199.0,-0.8477,34.2306,4
199.9,-0.8244,34.2391,4
200.9,-0.7968,34.2490,4
201.9,-0.7786,34.2563,4
202.9,-0.7560,34.2644,4
203.9,-0.7328,34.2724,4
205.0,-0.7139,34.2775,5
206.1,-0.6997,34.2837,4
207.1,-0.6825,34.2920,4
208.1,-0.6664,34.2967,4
209.1,-0.6474,34.3045,4
210.0,-0.6324,34.3097,4
211.0,-0.6130,34.3144,4
212.0,-0.5909,34.3213,4
213.0,-0.5674,34.3290,4
214.0,-0.5604,34.3335,4
215.0,-0.5328,34.3397,4
216.0,-0.5008,34.3469,4
216.9,-0.4779,34.3544,4
217.9,-0.4586,34.3593,4
218.9,-0.4304,34.3688,4
219.9,-0.4092,34.3762,4
220.9,-0.3933,34.3815,4
222.0,-0.3727,34.3870,5
223.1,-0.3494,34.3966,4
224.1,-0.3440,34.3991,4
225.1,-0.3274,34.4042,4
226.1,-0.3062,34.4127,4
227.0,-0.3013,34.4160,4
228.0,-0.2747,34.4244,4
229.0,-0.2598,34.4330,4
230.0,-0.2540,34.4359,4
231.0,-0.2453,34.4392,4
232.0,-0.2236,34.4471,4
232.9,-0.2113,34.4527,4
233.9,-0.2067,34.4550,4
234.9,-0.1864,34.4601,4
235.9,-0.1621,34.4668,4
236.9,-0.1311,34.4762,4
238.0,-0.1189,34.4809,5
239.1,-0.1126,34.4821,4
240.1,-0.1019,34.4853,4
241.1,-0.0789,34.4926,4
242.1,-0.0684,34.4973,4
243.1,-0.0649,34.4982,4
244.1,-0.0542,34.5007,4
245.0,-0.0156,34.5118,4
246.0,0.0044,34.5205,4
247.0,0.0139,34.5228,4
248.0,0.0159,34.5234,4
249.0,0.0376,34.5284,4
250.0,0.0550,34.5353,4
251.0,0.0761,34.5407,4
251.9,0.0947,34.5475,4
252.9,0.1022,34.5507,4
253.9,0.1046,34.5517,4
254.9,0.1064,34.5520,4
255.9,0.1144,34.5553,4
256.9,0.1487,34.5663,4
258.0,0.1780,34.5774,5
259.1,0.1918,34.5808,4
260.1,0.1987,34.5833,4
261.1,0.2189,34.5869,4
262.1,0.2457,34.5968,4
263.1,0.2700,34.6035,4
264.0,0.2858,34.6101,4
265.0,0.2902,34.6116,4
266.0,0.2968,34.6133,4
267.0,0.3251,34.6224,4
268.0,0.3641,34.6347,4
269.0,0.3781,34.6396,4
270.0,0.3826,34.6418,4
270.9,0.3840,34.6424,4
271.9,0.3849,34.6433,4
272.9,0.3855,34.6437,4
273.9,0.3991,34.6461,4
274.9,0.4213,34.6559,4
276.0,0.4294,34.6600,5
277.1,0.4320,34.6614,4
278.1,0.4331,34.6618,4
279.1,0.4335,34.6624,4
280.0,0.4340,34.6626,4
281.0,0.4341,34.6628,4
282.0,0.4345,34.6634,4
283.0,0.4353,34.6632,4
284.0,0.4466,34.6679,4
285.0,0.4699,34.6791,4
286.0,0.4771,34.6844,4
287.0,0.4800,34.6863,4
287.7,0.4812,34.6866,2
288.9,0.5328,34.7023,4
289.9,0.5513,34.7118,4
290.9,0.5590,34.7140,4
292.0,0.5628,34.7156,5
293.1,0.5928,34.7223,4
294.1,0.6216,34.7331,4
295.1,0.6371,34.7390,4
296.1,0.6437,34.7413,4
297.0,0.6527,34.7432,4
298.0,0.6722,34.7503,4
299.0,0.6810,34.7539,4
300.0,0.6859,34.7559,4
301.0,0.6883,34.7566,4
