2006,155.50002,-140.7776,77.2794,753
%pressure(dbar),temperature(C),salinity,nobs
8.4,-1.5346,28.3903,8
8.8,-1.5345,28.3898,21
10.1,-1.5343,28.3908,5
11.0,-1.5318,28.3920,4
12.0,-1.5235,28.4048,4
12.9,-1.5260,28.4313,4
13.9,-1.5299,28.4558,4
14.9,-1.5343,28.4793,4
15.9,-1.5364,28.4957,4
16.9,-1.5378,28.5067,4
17.9,-1.5406,28.5192,4
18.9,-1.5431,28.5312,4
19.9,-1.5448,28.5422,4
20.9,-1.5457,28.5518,4
21.9,-1.5468,28.5676,4
22.9,-1.5471,28.5786,4
24.0,-1.5472,28.5878,4
25.0,-1.5484,28.6152,4
26.0,-1.5507,28.6616,4
27.0,-1.5537,28.7338,4
28.0,-1.5566,28.7981,4
29.0,-1.5573,28.8333,4
30.0,-1.5572,28.8746,4
31.0,-1.5554,28.9160,4
32.0,-1.5521,28.9688,4
33.0,-1.5487,29.0217,4
34.0,-1.5435,29.0857,4
35.0,-1.5363,29.1482,4
36.0,-1.5321,29.2195,4
37.0,-1.5241,29.3443,4
38.0,-1.5172,29.4257,4
39.0,-1.5115,29.5076,4
40.0,-1.5032,29.6049,4
41.0,-1.4875,29.6760,4
42.0,-1.4692,29.7412,4
43.1,-1.4456,29.8221,4
44.1,-1.4266,29.9124,4
45.0,-1.4043,30.0230,4
46.0,-1.4100,30.1447,4
47.1,-1.4163,30.2326,4
48.1,-1.4147,30.2906,4
49.1,-1.4074,30.3322,4
50.0,-1.3885,30.3966,4
51.0,-1.3899,30.4471,4
52.1,-1.3901,30.4955,4
53.1,-1.3780,30.5605,4
54.1,-1.3884,30.6205,4
55.1,-1.4057,30.6787,4
56.1,-1.4195,30.7284,4
57.1,-1.4237,30.7818,4
58.1,-1.4325,30.8414,4
59.1,-1.4504,30.8752,4
60.1,-1.4620,30.9129,4
61.1,-1.4597,30.9701,4
62.1,-1.4475,31.0592,4
63.1,-1.4296,31.1345,4
64.1,-1.4059,31.2017,4
65.1,-1.3913,31.2561,4
66.1,-1.3635,31.3041,4
67.1,-1.2813,31.3631,4
68.1,-1.1249,31.4159,4
69.1,-0.9828,31.4586,4
70.1,-0.9606,31.4989,4
71.1,-1.0167,31.5338,4
72.1,-1.1400,31.5678,4
73.1,-1.2290,31.5999,4
74.1,-1.2664,31.6307,4
75.1,-1.2751,31.6628,4
76.1,-1.2729,31.7018,4
77.1,-1.2651,31.7518,4
78.0,-1.2579,31.7853,3
78.9,-1.2586,31.8190,4
79.9,-1.2758,31.8579,4
80.9,-1.2928,31.8899,4
81.9,-1.3044,31.9160,4
82.9,-1.3204,31.9498,4
83.9,-1.3286,31.9791,4
84.9,-1.3389,32.0081,4
85.9,-1.3507,32.0401,4
86.9,-1.3557,32.0717,4
87.9,-1.3551,32.0948,4
88.9,-1.3531,32.1145,4
89.9,-1.3491,32.1322,4
90.9,-1.3462,32.1522,4
92.0,-1.3420,32.1765,5
93.1,-1.3302,32.2042,4
94.1,-1.3221,32.2240,4
95.1,-1.3161,32.2353,4
96.1,-1.3098,32.2453,4
97.1,-1.3065,32.2599,4
98.1,-1.3000,32.2819,4
99.1,-1.2839,32.3117,4
100.1,-1.2754,32.3302,4
101.1,-1.2691,32.3442,4
102.1,-1.2652,32.3620,4
103.1,-1.2600,32.3800,4
104.1,-1.2555,32.3932,4
105.0,-1.2491,32.4082,4
106.1,-1.2438,32.4232,4
107.1,-1.2411,32.4378,4
108.1,-1.2402,32.4538,4
109.0,-1.2408,32.4698,4
110.0,-1.2421,32.4883,4
111.0,-1.2455,32.5102,4
112.0,-1.2509,32.5344,4
113.0,-1.2552,32.5516,4
114.0,-1.2591,32.5678,4
115.0,-1.2613,32.5794,4
116.0,-1.2625,32.5866,4
117.0,-1.2631,32.5920,4
118.0,-1.2650,32.5997,4
119.0,-1.2678,32.6090,4
120.0,-1.2710,32.6199,4
121.0,-1.2754,32.6330,4
122.0,-1.2810,32.6490,4
123.0,-1.2856,32.6639,4
124.0,-1.2904,32.6787,4
125.0,-1.2949,32.6902,4
126.0,-1.2996,32.7030,4
127.0,-1.3043,32.7181,4
128.0,-1.3079,32.7288,4
129.0,-1.3137,32.7404,4
130.0,-1.3168,32.7511,4
131.0,-1.3201,32.7642,4
132.0,-1.3276,32.7839,4
132.9,-1.3418,32.8045,4
133.9,-1.3480,32.8215,4
134.9,-1.3488,32.8387,4
135.9,-1.3534,32.8539,4
136.9,-1.3631,32.8697,4
137.9,-1.3776,32.8900,4
138.9,-1.3958,32.9143,4
139.9,-1.4180,32.9499,4
140.9,-1.4252,32.9819,4
141.9,-1.4187,33.0026,4
142.9,-1.4214,33.0195,4
143.9,-1.4231,33.0394,4
144.9,-1.4157,33.0754,4
145.9,-1.4125,33.1115,4
146.9,-1.4140,33.1427,4
148.0,-1.4164,33.1759,5
149.1,-1.4184,33.2012,4
150.1,-1.4193,33.2135,4
151.1,-1.4204,33.2292,4
152.1,-1.4207,33.2570,4
153.1,-1.4195,33.2916,4
154.1,-1.4178,33.3170,4
155.1,-1.4159,33.3488,4
156.1,-1.4120,33.4043,4
157.1,-1.4046,33.4322,4
158.1,-1.3964,33.4584,4
159.1,-1.3958,33.4749,4
160.1,-1.3952,33.4916,4
161.0,-1.3966,33.5135,4
162.0,-1.3967,33.5410,4
163.0,-1.3955,33.5712,4
164.0,-1.3925,33.5937,4
165.0,-1.3898,33.6092,4
166.0,-1.3850,33.6366,4
167.0,-1.3747,33.6747,4
168.0,-1.3700,33.7105,4
169.0,-1.3732,33.7525,4
170.0,-1.3670,33.7854,4
170.9,-1.3634,33.8070,4
171.9,-1.3619,33.8268,4
