2006,320.00003,-131.7062,76.0863,753
%pressure(dbar),temperature(C),salinity,nobs
9.4,-1.4535,26.7074,10
9.7,-1.4535,26.7071,24
11.0,-1.4534,26.7089,5
12.1,-1.4533,26.7100,5
13.1,-1.4529,26.7111,4
14.0,-1.4526,26.7120,4
15.0,-1.4528,26.7128,4
16.0,-1.4531,26.7135,4
17.0,-1.4527,26.7143,4
17.9,-1.4518,26.7154,4
18.9,-1.4476,26.7199,4
19.9,-1.4431,26.7264,4
21.0,-1.4378,26.7361,5
22.1,-1.3950,26.8518,4
23.1,-1.2567,27.2167,4
24.0,-1.1172,27.6077,4
25.0,-1.0738,27.7669,4
26.0,-1.0697,27.8603,4
27.0,-1.0778,27.9291,4
27.9,-1.0879,27.9852,4
28.9,-1.0965,28.0499,4
29.9,-1.1045,28.1270,4
31.0,-1.1063,28.2018,5
32.1,-1.1050,28.3120,4
33.0,-1.1050,28.4290,4
34.0,-1.1025,28.6141,4
34.9,-1.1018,28.8255,4
35.9,-1.0915,29.0164,4
36.9,-1.0564,29.3029,4
38.0,-1.0349,29.5816,5
39.0,-1.0235,29.7210,4
40.0,-1.0062,29.8608,5
41.0,-0.9673,30.0078,4
41.9,-0.9487,30.1273,4
43.0,-0.9424,30.2363,5
44.1,-0.9468,30.3382,4
45.0,-0.9430,30.4009,4
46.0,-0.9480,30.4713,4
47.0,-0.9533,30.5506,5
48.0,-0.9656,30.6503,4
48.9,-0.9801,30.7114,4
50.0,-1.0047,30.8020,5
51.0,-1.0137,30.8652,4
52.0,-1.0096,30.9209,5
53.1,-1.0174,30.9763,4
54.0,-1.0122,31.0242,4
55.0,-0.9941,31.0668,4
56.0,-0.9606,31.1170,5
57.1,-0.9391,31.1591,4
58.0,-0.9278,31.1958,4
58.9,-0.9323,31.2480,5
60.0,-0.9489,31.2926,4
60.9,-0.9350,31.3407,4
62.0,-0.9035,31.3982,5
63.0,-0.8749,31.4416,4
64.0,-0.8645,31.4887,5
65.0,-0.8117,31.5459,4
65.9,-0.7814,31.5910,4
66.9,-0.7684,31.6265,4
67.9,-0.7629,31.6576,5
69.0,-0.7667,31.6891,5
