2006,349.50003,-131.4665,74.7060,706
%pressure(dbar),temperature(C),salinity,nobs
9.2,-1.4536,26.6244,12
9.5,-1.4536,26.6242,27
11.0,-1.4536,26.6256,4
11.9,-1.4536,26.6256,4
13.0,-1.4533,26.6249,5
14.1,-1.4535,26.6247,4
15.1,-1.4534,26.6247,4
16.0,-1.4536,26.6248,4
17.0,-1.4534,26.6249,4
18.0,-1.4534,26.6252,4
19.0,-1.4534,26.6263,4
20.0,-1.4534,26.6286,4
20.9,-1.4537,26.6299,4
21.9,-1.4534,26.6300,4
22.9,-1.4534,26.6321,4
24.0,-1.4525,26.6406,5
25.1,-1.4333,26.7050,4
26.1,-1.3206,27.2009,4
27.0,-1.2388,27.7221,4
28.0,-1.1578,28.1646,4
29.0,-1.1039,28.4612,4
29.9,-1.0850,28.6272,4
31.0,-1.0787,28.8038,5
32.0,-1.0780,28.9839,4
33.0,-1.0758,29.1806,4
34.0,-1.0647,29.3046,5
35.0,-1.0560,29.4604,4
36.0,-1.0368,29.6237,4
37.0,-1.0249,29.7348,5
38.1,-1.0213,29.8462,4
39.0,-1.0132,29.9579,4
39.9,-0.9907,30.0536,4
41.0,-0.9797,30.1330,5
42.1,-0.9797,30.1772,4
43.0,-0.9808,30.2159,4
44.0,-0.9829,30.2591,4
44.9,-0.9921,30.3224,4
46.0,-0.9972,30.4247,5
47.1,-1.0031,30.5151,4
48.1,-1.0132,30.5994,4
49.0,-1.0219,30.6599,4
50.0,-1.0364,30.7268,5
51.1,-1.0436,30.8042,4
52.0,-1.0377,30.8664,4
53.0,-1.0247,30.9216,4
54.0,-1.0016,30.9896,5
55.0,-0.9815,31.0522,4
56.0,-0.9582,31.1201,5
57.1,-0.9494,31.1825,4
58.0,-0.9626,31.2419,4
59.0,-0.9538,31.3084,5
60.0,-0.9315,31.3494,4
61.0,-0.9517,31.3798,5
62.0,-0.9555,31.4224,5
63.0,-0.9338,31.4531,4
64.0,-0.9137,31.4841,5
65.0,-0.8998,31.5161,4
66.0,-0.8769,31.5814,5
67.0,-0.8492,31.6405,4
68.0,-0.8501,31.6852,5
69.0,-0.8509,31.7228,4
70.0,-0.8333,31.7578,5
71.0,-0.8624,31.7930,4
72.0,-0.8799,31.8201,5
73.0,-0.8943,31.8486,5
74.0,-0.9598,31.8713,4
75.0,-0.9977,31.8976,5
76.1,-1.0060,31.9255,4
77.0,-1.0191,31.9475,4
77.9,-1.0474,31.9720,5
78.9,-1.0691,31.9958,5
79.9,-1.0811,32.0191,5
80.9,-1.1145,32.0444,4
82.0,-1.1400,32.0699,5
83.0,-1.1611,32.0893,5
84.0,-1.1700,32.1047,5
84.9,-1.1691,32.1204,5
85.9,-1.1572,32.1381,5
87.0,-1.1586,32.1566,5
88.0,-1.1667,32.1708,4
89.0,-1.1824,32.1823,5
89.9,-1.1909,32.1949,5
90.9,-1.1997,32.2059,5
91.9,-1.2007,32.2205,5
93.0,-1.2027,32.2369,5
94.0,-1.2052,32.2507,4
95.0,-1.2069,32.2659,6
96.1,-1.2113,32.2849,6
97.1,-1.2177,32.3048,5
98.0,-1.2285,32.3214,4
99.0,-1.2308,32.3403,5
100.1,-1.2329,32.3587,5
101.0,-1.2221,32.3762,5
102.0,-1.2264,32.3904,5
103.0,-1.2291,32.4099,5
104.0,-1.2277,32.4249,4
105.0,-1.2330,32.4403,5
106.1,-1.2375,32.4537,5
107.1,-1.2365,32.4689,5
108.1,-1.2397,32.4807,5
109.1,-1.2635,32.4925,4
110.0,-1.2708,32.5078,4
111.0,-1.2870,32.5211,5
112.0,-1.3171,32.5313,5
113.0,-1.3254,32.5448,5
114.0,-1.3276,32.5569,5
115.1,-1.3302,32.5686,4
116.0,-1.3290,32.5799,4
116.9,-1.3271,32.5897,5
117.9,-1.3324,32.6007,5
118.9,-1.3407,32.6123,5
120.0,-1.3547,32.6245,5
121.0,-1.3656,32.6371,4
122.1,-1.3811,32.6553,5
123.1,-1.3854,32.6687,5
124.0,-1.3889,32.6795,5
125.1,-1.3929,32.6924,5
126.1,-1.3963,32.7044,4
127.0,-1.3981,32.7154,4
128.0,-1.3989,32.7253,5
129.0,-1.4046,32.7344,5
130.0,-1.4133,32.7454,5
131.0,-1.4163,32.7570,5
132.0,-1.4184,32.7710,4
133.0,-1.4268,32.7846,5
134.0,-1.4332,32.7995,5
135.0,-1.4407,32.8144,5
135.9,-1.4484,32.8256,5
137.0,-1.4522,32.8365,5
138.1,-1.4646,32.8491,5
139.1,-1.4731,32.8619,4
140.0,-1.4780,32.8739,5
141.0,-1.4851,32.8895,5
142.0,-1.4865,32.9064,5
143.0,-1.4869,32.9217,5
144.1,-1.4933,32.9366,4
145.0,-1.4991,32.9497,4
146.0,-1.5038,32.9647,6
147.1,-1.5066,32.9795,5
148.0,-1.5085,32.9905,5
149.0,-1.5103,33.0028,4
150.0,-1.5091,33.0153,5
151.1,-1.5038,33.0301,5
152.0,-1.5093,33.0407,5
153.0,-1.5120,33.0554,6
154.0,-1.5094,33.0734,6
155.0,-1.5091,33.0880,5
156.0,-1.4947,33.1021,4
157.0,-1.4889,33.1149,5
157.9,-1.4832,33.1303,5
