2006,19.75002,-139.5646,77.3660,752
%pressure(dbar),temperature(C),salinity,nobs
9.6,-1.5671,28.6775,34
10.9,-1.5672,28.6775,4
12.0,-1.5669,28.6772,5
13.1,-1.5668,28.6773,4
14.1,-1.5670,28.6776,4
15.1,-1.5669,28.6776,4
16.1,-1.5668,28.6779,4
17.0,-1.5669,28.6779,4
18.0,-1.5668,28.6781,4
19.0,-1.5668,28.6780,4
20.0,-1.5668,28.6783,4
21.0,-1.5670,28.6785,4
22.0,-1.5669,28.6784,4
23.0,-1.5669,28.6784,4
23.9,-1.5669,28.6780,4
24.9,-1.5669,28.6777,4
25.9,-1.5665,28.6824,4
26.9,-1.5258,28.8860,4
28.0,-1.4134,29.5797,5
29.1,-1.3638,29.7614,4
30.1,-1.3624,29.8134,4
31.1,-1.3584,29.8611,4
32.1,-1.3762,29.9180,4
33.0,-1.3854,29.9637,4
34.0,-1.3905,29.9986,4
35.0,-1.3848,30.0387,4
36.0,-1.4107,30.0686,4
37.0,-1.4090,30.0915,4
38.0,-1.3828,30.1204,4
38.9,-1.4081,30.1468,4
39.9,-1.4308,30.1730,4
40.9,-1.4410,30.1964,4
42.0,-1.4504,30.2172,5
43.1,-1.4553,30.2347,4
44.1,-1.4576,30.2420,4
45.0,-1.4582,30.2563,4
46.0,-1.4630,30.2816,4
47.0,-1.4841,30.3045,4
48.0,-1.4988,30.3215,4
49.0,-1.4988,30.3301,4
49.9,-1.4765,30.3411,4
50.9,-1.4705,30.3647,4
51.9,-1.4726,30.3901,4
53.0,-1.4564,30.4215,5
54.1,-1.4436,30.4686,4
55.1,-1.4679,30.5070,4
56.1,-1.4210,30.5561,4
57.1,-1.4267,30.6037,4
58.1,-1.4623,30.6472,4
59.0,-1.4145,30.7004,4
60.0,-1.4159,30.7702,4
61.0,-1.3849,30.8390,4
62.0,-1.3664,30.9126,4
63.0,-1.3287,30.9972,4
64.0,-1.2832,31.0701,4
65.0,-1.2520,31.1437,4
66.0,-1.1573,31.2138,4
67.0,-1.1449,31.2771,4
68.0,-1.1803,31.3210,4
69.0,-1.1719,31.3569,4
70.0,-1.1421,31.4057,4
71.0,-1.1048,31.4661,4
72.0,-1.0678,31.5159,4
73.0,-1.0764,31.5627,4
74.0,-1.0398,31.6290,4
75.0,-0.9549,31.6830,4
76.0,-1.0666,31.7254,4
77.0,-1.1667,31.7735,4
78.0,-1.1507,31.8176,4
79.0,-1.1838,31.8769,4
