2005,325.50003,-138.7606,78.2651,753
%pressure(dbar),temperature(C),salinity,nobs
8.9,-1.6023,29.3209,35
10.0,-1.6022,29.3213,6
11.0,-1.6023,29.3218,4
11.9,-1.6021,29.3215,4
12.9,-1.6022,29.3215,4
14.0,-1.6021,29.3210,4
15.0,-1.6020,29.3209,4
16.1,-1.6018,29.3201,4
17.1,-1.6017,29.3197,4
18.0,-1.6018,29.3200,3
18.9,-1.6018,29.3199,4
20.0,-1.6018,29.3199,4
21.0,-1.6017,29.3200,4
22.0,-1.6017,29.3200,4
23.1,-1.6018,29.3204,4
24.1,-1.6018,29.3207,4
25.0,-1.6017,29.3211,3
25.9,-1.6016,29.3215,4
26.9,-1.6018,29.3224,4
28.0,-1.6017,29.3229,4
29.0,-1.6020,29.3241,4
30.0,-1.6015,29.3286,4
31.1,-1.6004,29.3394,4
32.0,-1.5986,29.3550,3
32.9,-1.5536,29.6789,4
33.9,-1.4938,30.1468,4
34.9,-1.4779,30.2876,4
36.0,-1.4790,30.3364,4
37.0,-1.4819,30.3768,4
38.0,-1.4879,30.4077,4
39.1,-1.4929,30.4442,4
40.1,-1.4977,30.4788,4
41.1,-1.5023,30.5092,4
42.0,-1.5095,30.5416,3
42.9,-1.5174,30.5731,4
43.9,-1.5224,30.5992,4
44.9,-1.5246,30.6268,4
46.0,-1.5328,30.6484,4
47.0,-1.5429,30.6701,4
48.0,-1.5500,30.6885,4
49.0,-1.5539,30.7107,4
50.1,-1.5575,30.7329,4
51.1,-1.5621,30.7563,4
52.0,-1.5701,30.7814,3
52.9,-1.5640,30.8021,4
53.9,-1.5720,30.8218,4
54.9,-1.5787,30.8425,4
55.9,-1.5610,30.8783,4
57.0,-1.5473,30.9211,4
58.0,-1.5204,30.9681,4
59.0,-1.5026,31.0240,4
60.0,-1.4887,31.0594,4
61.0,-1.4655,31.1204,4
62.0,-1.4511,31.1701,4
63.1,-1.4301,31.2161,4
64.1,-1.3960,31.2662,4
65.1,-1.3630,31.3087,4
66.1,-1.3503,31.3601,4
67.0,-1.3488,31.3913,3
67.9,-1.3345,31.4349,4
68.9,-1.3179,31.4744,4
69.9,-1.3074,31.5130,4
70.9,-1.3009,31.5458,4
72.0,-1.2907,31.5849,4
73.0,-1.2845,31.6337,4
74.0,-1.2819,31.6852,4
75.0,-1.2864,31.7412,4
76.0,-1.2914,31.7874,4
77.0,-1.3017,31.8253,4
78.0,-1.3328,31.8717,4
79.1,-1.3361,31.9228,4
80.1,-1.3418,31.9712,4
81.1,-1.3473,32.0084,4
82.1,-1.3468,32.0442,4
83.1,-1.3454,32.0702,4
84.1,-1.3428,32.0918,4
85.0,-1.3398,32.1083,3
85.9,-1.3412,32.1270,4
86.9,-1.3446,32.1517,4
87.9,-1.3409,32.1738,4
88.9,-1.3345,32.1983,4
89.9,-1.3367,32.2208,4
90.9,-1.3266,32.2445,4
92.0,-1.3181,32.2628,4
93.0,-1.3104,32.2812,4
94.0,-1.2993,32.2990,4
95.0,-1.2867,32.3159,4
96.0,-1.2676,32.3348,4
97.0,-1.2462,32.3581,4
98.0,-1.2295,32.3777,4
99.0,-1.2074,32.3991,4
100.0,-1.1910,32.4177,4
101.0,-1.1877,32.4387,4
102.0,-1.1839,32.4621,4
103.0,-1.1718,32.4861,4
104.1,-1.1680,32.5085,4
105.1,-1.1552,32.5337,4
106.1,-1.1480,32.5579,4
107.1,-1.1411,32.5772,4
108.1,-1.1384,32.5980,4
109.1,-1.1296,32.6203,4
110.1,-1.1278,32.6456,4
111.1,-1.1282,32.6725,4
112.1,-1.1313,32.6990,4
113.1,-1.1438,32.7180,4
114.1,-1.1603,32.7355,4
115.1,-1.1739,32.7535,4
116.1,-1.1900,32.7743,4
117.1,-1.2084,32.7952,4
118.1,-1.2276,32.8163,4
119.0,-1.2533,32.8399,3
119.9,-1.2785,32.8611,4
120.9,-1.3084,32.8872,4
121.9,-1.3328,32.9170,4
122.9,-1.3588,32.9517,4
123.9,-1.3774,32.9823,4
124.9,-1.3930,33.0110,4
125.9,-1.4131,33.0452,4
126.9,-1.4310,33.0770,4
127.9,-1.4416,33.1165,4
128.9,-1.4470,33.1522,4
129.9,-1.4494,33.1803,4
130.9,-1.4543,33.2041,4
131.9,-1.4648,33.2324,4
132.9,-1.4656,33.2650,4
133.9,-1.4560,33.3018,4
134.9,-1.4478,33.3409,4
135.9,-1.4409,33.3762,4
136.9,-1.4356,33.4135,4
137.9,-1.4318,33.4445,4
138.9,-1.4277,33.4771,4
139.9,-1.4245,33.5052,4
140.9,-1.4213,33.5343,4
141.9,-1.4156,33.5619,4
142.9,-1.4082,33.5979,4
143.9,-1.4099,33.6301,4
144.9,-1.4078,33.6559,4
146.0,-1.4060,33.6824,4
147.0,-1.4049,33.7093,4
148.0,-1.4014,33.7356,4
149.0,-1.4007,33.7543,4
150.0,-1.4030,33.7754,4
151.0,-1.4021,33.7916,4
152.0,-1.3999,33.8074,4
153.0,-1.4005,33.8239,4
154.0,-1.4005,33.8373,4
155.0,-1.4012,33.8552,4
156.0,-1.3976,33.8700,4
157.0,-1.3941,33.8890,4
158.0,-1.3933,33.9085,4
159.0,-1.3952,33.9247,4
160.1,-1.3926,33.9406,4
161.1,-1.3910,33.9570,4
162.1,-1.3873,33.9675,4
163.1,-1.3824,33.9794,4
164.1,-1.3760,33.9902,4
165.1,-1.3683,33.9995,4
166.1,-1.3593,34.0103,4
167.1,-1.3487,34.0274,4
168.1,-1.3314,34.0456,4
169.1,-1.3209,34.0560,4
170.1,-1.3042,34.0709,4
171.1,-1.2865,34.0844,4
172.1,-1.2735,34.0935,4
173.0,-1.2535,34.1019,3
173.9,-1.2226,34.1156,4
174.9,-1.1984,34.1243,4
175.9,-1.1701,34.1335,4
176.9,-1.1448,34.1440,4
177.9,-1.1190,34.1536,4
178.9,-1.0953,34.1627,4
179.9,-1.0724,34.1716,4
180.9,-1.0527,34.1789,4
181.9,-1.0315,34.1858,4
182.9,-1.0052,34.1965,4
183.9,-0.9797,34.2054,4
185.0,-0.9425,34.2175,4
186.0,-0.9148,34.2261,4
187.0,-0.8754,34.2371,4
188.0,-0.8369,34.2469,4
189.0,-0.8167,34.2538,4
190.0,-0.7956,34.2626,4
191.0,-0.7824,34.2669,4
192.0,-0.7680,34.2757,4
193.0,-0.7596,34.2789,4
194.0,-0.7399,34.2875,4
195.0,-0.7354,34.2903,4
196.0,-0.7138,34.3000,4
197.0,-0.7041,34.3041,4
198.0,-0.6937,34.3085,4
199.0,-0.6698,34.3176,4
