2005,359.00003,-140.7274,77.9015,753
%pressure(dbar),temperature(C),salinity,nobs
9.3,-1.5859,28.9647,33
9.9,-1.5859,28.9657,6
11.0,-1.5860,28.9659,5
12.0,-1.5860,28.9658,4
13.0,-1.5859,28.9658,4
14.1,-1.5859,28.9660,4
15.1,-1.5859,28.9661,4
16.0,-1.5859,28.9670,3
16.9,-1.5858,28.9669,4
18.0,-1.5859,28.9681,4
19.0,-1.5862,28.9693,4
20.0,-1.5859,28.9698,4
21.1,-1.5860,28.9710,4
22.0,-1.5860,28.9724,3
22.9,-1.5861,28.9734,4
23.9,-1.5862,28.9740,4
25.0,-1.5860,28.9743,4
26.0,-1.5859,28.9743,4
27.0,-1.5859,28.9745,4
28.1,-1.5858,28.9747,4
29.0,-1.5856,28.9757,3
29.9,-1.5850,28.9795,4
30.9,-1.5835,28.9978,4
32.0,-1.5752,29.0525,4
33.0,-1.5688,29.1233,4
34.0,-1.5616,29.2001,4
35.1,-1.5577,29.2657,4
36.1,-1.5531,29.3239,4
37.0,-1.5405,29.4141,3
37.9,-1.4873,29.7965,4
38.9,-1.4446,30.1082,4
40.0,-1.4425,30.1724,4
41.0,-1.4499,30.2178,4
42.0,-1.4593,30.2625,4
43.0,-1.4643,30.2914,4
44.1,-1.4706,30.3275,4
45.1,-1.4769,30.3608,4
46.1,-1.4823,30.3838,4
47.0,-1.4910,30.4152,3
47.9,-1.4919,30.4449,4
48.9,-1.4963,30.4769,4
49.9,-1.4994,30.5215,4
51.0,-1.4978,30.5862,4
52.0,-1.4948,30.6211,4
53.0,-1.4869,30.6752,4
54.0,-1.4818,30.7111,4
55.1,-1.4765,30.7488,4
56.1,-1.4680,30.8063,4
57.1,-1.4617,30.8504,4
58.1,-1.4398,30.9380,4
59.0,-1.4049,31.0195,3
59.9,-1.3877,31.0826,4
60.9,-1.3568,31.1535,4
61.9,-1.3481,31.2099,4
62.9,-1.3438,31.2675,4
64.0,-1.3726,31.3138,4
65.0,-1.3916,31.3447,4
66.0,-1.3833,31.3862,4
67.0,-1.3706,31.4294,4
68.0,-1.3181,31.4766,4
69.0,-1.2513,31.5260,4
70.0,-1.2420,31.5709,4
71.1,-1.2736,31.6064,4
72.1,-1.2679,31.6467,4
73.1,-1.2424,31.7042,4
74.1,-1.2785,31.7670,4
75.1,-1.2909,31.8268,4
76.1,-1.2727,31.8840,4
77.0,-1.2635,31.9254,3
77.9,-1.2978,31.9593,4
78.9,-1.3388,31.9887,4
79.9,-1.3509,32.0170,4
80.9,-1.3573,32.0476,4
81.9,-1.3657,32.0718,4
82.9,-1.3745,32.0931,4
83.9,-1.3799,32.1201,4
84.9,-1.3804,32.1628,4
86.0,-1.3790,32.1817,4
87.0,-1.3767,32.2000,4
88.0,-1.3654,32.2218,4
89.0,-1.3541,32.2399,4
90.0,-1.3446,32.2546,4
91.0,-1.3294,32.2748,4
92.0,-1.3112,32.2937,4
93.0,-1.2943,32.3121,4
94.0,-1.2894,32.3284,4
95.0,-1.2654,32.3555,4
96.0,-1.2449,32.3857,4
97.0,-1.2313,32.4044,4
98.0,-1.2168,32.4221,4
99.0,-1.2109,32.4445,4
100.0,-1.2015,32.4607,4
101.0,-1.1896,32.4745,4
102.0,-1.1909,32.4869,4
103.0,-1.1906,32.4978,4
104.0,-1.1880,32.5100,4
105.1,-1.1829,32.5231,4
106.1,-1.1753,32.5434,4
107.1,-1.1708,32.5687,4
108.1,-1.1534,32.6026,4
