2006,348.75003,-131.5173,74.7457,694
%pressure(dbar),temperature(C),salinity,nobs
9.7,-1.4520,26.6010,40
11.0,-1.4528,26.6126,8
12.0,-1.4530,26.6166,8
13.1,-1.4533,26.6240,14
14.0,-1.4531,26.6390,24
14.9,-1.4532,26.6472,11
16.0,-1.4527,26.6513,7
17.0,-1.4527,26.6534,6
18.0,-1.4531,26.6580,8
19.0,-1.4532,26.6602,11
20.0,-1.4539,26.6631,15
21.0,-1.4541,26.6671,9
22.0,-1.4532,26.6785,7
23.0,-1.4519,26.6905,8
24.0,-1.4496,26.7095,10
25.0,-1.4483,26.7206,12
26.0,-1.4427,26.7686,10
27.0,-1.4223,26.9081,6
28.0,-1.2693,27.6082,6
29.0,-1.1950,28.1237,5
30.0,-1.1294,28.3505,5
31.0,-1.1129,28.5399,6
32.0,-1.1143,28.6655,8
33.0,-1.1156,28.7693,8
34.0,-1.1015,28.9141,6
34.9,-1.1089,29.1373,6
36.0,-1.0930,29.3352,6
37.0,-1.0919,29.4896,8
38.0,-1.0894,29.6775,8
39.0,-1.0356,29.8164,8
39.9,-1.0197,29.9387,6
41.0,-0.9906,30.0723,6
42.0,-0.9787,30.1624,5
43.1,-0.9865,30.2554,7
44.1,-0.9782,30.3414,8
45.0,-0.9749,30.4399,6
45.9,-0.9793,30.5502,6
47.0,-0.9739,30.6255,6
48.0,-0.9426,30.7105,6
49.0,-0.9451,30.7777,7
49.9,-0.9402,30.8310,7
50.9,-0.9790,30.8741,6
51.9,-0.9858,30.9127,5
53.0,-0.9944,30.9765,6
54.0,-0.9757,31.0313,6
55.0,-0.9607,31.0854,7
56.0,-0.9553,31.1336,6
57.0,-0.9488,31.1744,6
58.0,-0.9436,31.2180,6
59.0,-0.9232,31.2573,5
60.0,-0.8732,31.3016,5
61.0,-0.8646,31.3436,6
61.9,-0.8621,31.3809,7
63.0,-0.8641,31.4243,7
64.0,-0.8467,31.4716,6
65.0,-0.8428,31.5251,6
66.0,-0.8481,31.5692,5
67.0,-0.9111,31.5976,8
68.0,-0.9121,31.6360,7
69.0,-0.8936,31.6770,6
70.0,-0.8866,31.7113,5
71.0,-0.8612,31.7379,5
72.0,-0.8657,31.7748,7
73.0,-0.8769,31.8147,7
74.0,-0.8873,31.8506,7
74.9,-0.9240,31.8782,6
76.0,-0.9402,31.9066,6
77.1,-0.9463,31.9357,5
78.0,-0.9489,31.9570,7
79.0,-0.9565,31.9724,8
79.9,-0.9737,31.9912,6
81.0,-1.0224,32.0175,6
82.0,-1.0418,32.0354,5
83.0,-1.0605,32.0598,6
84.0,-1.0796,32.0793,7
85.0,-1.0907,32.1033,6
86.0,-1.1213,32.1261,5
87.0,-1.1554,32.1453,5
88.0,-1.1778,32.1613,5
89.0,-1.1867,32.1734,6
90.0,-1.1982,32.1881,7
90.9,-1.2066,32.2040,6
92.0,-1.2166,32.2204,6
93.0,-1.2252,32.2389,5
94.0,-1.2312,32.2534,7
95.0,-1.2285,32.2688,7
95.9,-1.2129,32.2849,7
96.9,-1.2158,32.2966,6
97.9,-1.2199,32.3124,5
99.0,-1.2248,32.3308,6
100.0,-1.2331,32.3515,7
101.0,-1.2394,32.3726,7
102.0,-1.2408,32.3887,6
103.0,-1.2343,32.4044,5
104.0,-1.2417,32.4201,6
105.0,-1.2442,32.4339,6
106.0,-1.2439,32.4494,9
107.0,-1.2624,32.4624,7
108.0,-1.2711,32.4768,7
109.0,-1.2848,32.4884,5
110.0,-1.2628,32.5013,6
111.0,-1.2772,32.5131,7
112.0,-1.2882,32.5223,7
113.0,-1.3002,32.5312,7
114.0,-1.3037,32.5399,5
114.9,-1.3157,32.5490,5
116.0,-1.3020,32.5652,6
117.0,-1.2978,32.5814,6
118.0,-1.3128,32.5941,7
118.9,-1.3249,32.6073,6
119.9,-1.3355,32.6193,6
121.0,-1.3523,32.6304,6
122.1,-1.3492,32.6423,6
123.0,-1.3551,32.6515,7
124.0,-1.3629,32.6617,7
125.0,-1.3682,32.6713,6
126.1,-1.3717,32.6834,5
127.1,-1.3761,32.6931,6
128.0,-1.3820,32.7045,6
129.0,-1.3898,32.7170,8
130.0,-1.3984,32.7283,6
131.0,-1.4035,32.7389,6
132.0,-1.4058,32.7503,4
133.0,-1.4199,32.7609,6
134.0,-1.4302,32.7739,7
135.0,-1.4318,32.7861,6
135.9,-1.4208,32.8001,6
137.0,-1.4264,32.8166,6
138.0,-1.4354,32.8336,5
139.0,-1.4391,32.8498,6
140.1,-1.4472,32.8658,6
141.0,-1.4579,32.8811,6
142.0,-1.4666,32.8944,6
143.1,-1.4629,32.9076,5
144.0,-1.4716,32.9204,4
145.0,-1.4787,32.9328,6
146.0,-1.4919,32.9487,6
147.0,-1.4972,32.9657,6
148.0,-1.5024,32.9841,5
149.0,-1.5047,32.9983,5
150.0,-1.5044,33.0114,6
151.0,-1.5058,33.0209,6
152.0,-1.5052,33.0306,7
153.0,-1.5055,33.0477,6
154.0,-1.5062,33.0629,5
154.9,-1.5074,33.0788,5
156.0,-1.5079,33.0962,6
157.0,-1.5074,33.1129,7
157.9,-1.5067,33.1285,7
159.0,-1.5026,33.1467,6
160.1,-1.4998,33.1701,5
161.0,-1.4976,33.1857,5
162.0,-1.4963,33.2010,6
163.0,-1.4932,33.2159,6
163.9,-1.4903,33.2309,6
165.0,-1.4862,33.2476,6
166.1,-1.4812,33.2681,5
167.1,-1.4785,33.2838,5
168.0,-1.4754,33.2987,5
169.0,-1.4653,33.3186,6
170.0,-1.4519,33.3364,5
171.0,-1.4406,33.3530,6
172.0,-1.4266,33.3717,4
172.9,-1.4089,33.3941,5
174.0,-1.4106,33.4178,6
175.0,-1.4047,33.4377,6
176.0,-1.3875,33.4580,5
176.9,-1.3522,33.4812,5
178.0,-1.3358,33.5111,5
179.0,-1.3169,33.5335,5
180.0,-1.2985,33.5465,5
181.0,-1.2919,33.5610,6
182.0,-1.2841,33.5794,5
183.1,-1.2788,33.5989,5
184.0,-1.2714,33.6177,4
185.0,-1.2601,33.6408,6
186.1,-1.2534,33.6626,5
187.0,-1.2474,33.6846,5
188.0,-1.2404,33.7102,5
189.0,-1.2274,33.7367,4
190.0,-1.2144,33.7597,5
191.0,-1.2172,33.7774,5
191.9,-1.2196,33.7898,5
192.9,-1.1987,33.8058,5
194.0,-1.1737,33.8331,5
195.0,-1.1500,33.8559,5
196.0,-1.1352,33.8671,5
197.0,-1.1147,33.8853,6
198.0,-1.0983,33.9030,5
199.0,-1.0801,33.9207,5
200.0,-1.0527,33.9427,5
201.1,-1.0866,33.9583,5
202.1,-1.0792,33.9755,5
203.0,-1.0627,33.9914,5
204.0,-1.0466,34.0066,6
205.0,-1.0283,34.0242,4
206.0,-1.0179,34.0355,5
207.0,-1.0007,34.0498,5
208.0,-0.9774,34.0653,5
209.0,-0.9662,34.0800,6
210.0,-0.9483,34.0950,5
211.0,-0.9295,34.1112,5
212.1,-0.9143,34.1274,5
213.1,-0.8979,34.1395,5
214.1,-0.8652,34.1547,5
215.0,-0.8398,34.1694,5
216.0,-0.8214,34.1816,5
217.0,-0.7965,34.1985,5
218.0,-0.7912,34.2035,4
218.9,-0.7715,34.2194,5
220.0,-0.7659,34.2242,5
221.0,-0.7482,34.2358,6
222.0,-0.7361,34.2423,5
223.0,-0.7036,34.2587,5
224.1,-0.6885,34.2657,5
225.0,-0.6706,34.2761,4
226.0,-0.6515,34.2874,5
227.0,-0.6409,34.2913,6
228.0,-0.6245,34.3022,5
229.1,-0.6059,34.3116,5
230.0,-0.5886,34.3215,4
231.0,-0.5673,34.3351,5
232.0,-0.5654,34.3375,5
233.0,-0.5625,34.3395,6
234.1,-0.5423,34.3569,5
235.0,-0.5420,34.3570,4
235.9,-0.5224,34.3661,5
237.0,-0.5086,34.3733,5
238.0,-0.4918,34.3818,6
239.0,-0.4831,34.3853,5
240.0,-0.4637,34.3947,5
241.0,-0.4584,34.3968,5
242.0,-0.4396,34.4073,5
243.1,-0.4344,34.4098,5
244.0,-0.4154,34.4208,5
244.9,-0.4154,34.4207,5
245.9,-0.4002,34.4278,5
247.0,-0.3818,34.4375,5
248.1,-0.3706,34.4430,5
249.1,-0.3508,34.4513,5
250.0,-0.3438,34.4548,5
251.0,-0.3319,34.4605,5
252.0,-0.3219,34.4663,5
