2006,223.50003,-133.1872,77.2810,752
%pressure(dbar),temperature(C),salinity,nobs
9.8,-1.3478,27.3920,35
11.1,-1.3416,27.3956,5
12.0,-1.3335,27.4109,4
13.0,-1.3004,27.5278,4
13.9,-1.2597,27.7541,4
14.9,-1.2507,27.8681,4
15.9,-1.2493,27.9474,4
16.9,-1.2471,28.0204,4
17.9,-1.2440,28.0780,4
19.0,-1.2412,28.1084,4
20.0,-1.2386,28.1399,4
21.0,-1.2365,28.1810,4
22.0,-1.2368,28.2209,4
23.0,-1.2402,28.2670,4
24.0,-1.2434,28.3072,4
25.0,-1.2491,28.3519,4
26.0,-1.2531,28.3835,4
27.0,-1.2581,28.4219,4
28.0,-1.2623,28.4522,4
29.0,-1.2706,28.5084,4
30.0,-1.2854,28.5877,4
31.0,-1.2949,28.6379,4
32.0,-1.3026,28.6833,4
33.0,-1.3115,28.7859,4
34.0,-1.3047,28.8965,4
35.0,-1.2905,29.0946,4
36.0,-1.2891,29.3033,4
37.0,-1.3030,29.4678,4
38.0,-1.2572,29.6666,4
39.0,-1.2237,29.8669,4
40.0,-1.2015,29.9843,4
41.0,-1.1975,30.0850,4
41.9,-1.2191,30.1850,4
42.9,-1.2318,30.2626,4
43.9,-1.2354,30.3199,4
44.9,-1.2421,30.3709,4
45.9,-1.2552,30.4222,4
46.9,-1.2509,30.4850,4
47.9,-1.2389,30.5522,4
48.9,-1.2327,30.6061,4
50.0,-1.2303,30.6726,5
51.1,-1.2323,30.7378,4
52.1,-1.2353,30.7823,4
53.1,-1.2318,30.8297,4
54.1,-1.2302,30.8861,4
55.1,-1.2263,30.9575,4
56.1,-1.2120,31.0200,4
57.0,-1.1996,31.0702,4
58.0,-1.1892,31.1112,4
59.0,-1.1765,31.1502,4
60.0,-1.1662,31.1820,4
61.0,-1.1506,31.2225,4
62.0,-1.1270,31.2779,4
63.0,-1.0982,31.3411,4
64.0,-1.0673,31.3986,4
65.0,-1.0398,31.4480,4
66.0,-1.0111,31.4780,4
67.0,-1.0046,31.4983,4
68.0,-1.0015,31.5469,4
69.0,-1.0059,31.5870,4
70.0,-0.9864,31.6348,4
71.0,-1.0028,31.6653,4
71.9,-1.0085,31.7115,4
72.9,-1.0045,31.7556,4
73.9,-0.9768,31.8063,4
74.9,-0.9856,31.8358,4
75.9,-1.0054,31.8566,4
76.9,-1.0378,31.8768,4
77.9,-1.0878,31.9075,4
78.9,-1.1152,31.9317,4
79.9,-1.1411,31.9580,4
80.9,-1.1647,31.9866,4
81.9,-1.1824,32.0126,4
82.9,-1.1987,32.0340,4
83.9,-1.2123,32.0531,4
84.9,-1.2246,32.0723,4
85.9,-1.2386,32.0923,4
86.9,-1.2540,32.1148,4
87.9,-1.2675,32.1387,4
88.9,-1.2740,32.1592,4
89.9,-1.2799,32.1765,4
90.9,-1.2823,32.1873,4
91.9,-1.2825,32.1960,4
93.0,-1.2788,32.2086,5
94.1,-1.2781,32.2269,4
95.1,-1.2802,32.2459,4
96.1,-1.2808,32.2641,4
97.1,-1.2773,32.2823,4
98.1,-1.2711,32.3025,4
99.1,-1.2648,32.3197,4
100.1,-1.2563,32.3399,4
101.1,-1.2485,32.3588,4
102.1,-1.2421,32.3741,4
103.1,-1.2360,32.3897,4
104.1,-1.2308,32.4070,4
105.1,-1.2253,32.4233,4
106.1,-1.2194,32.4434,4
107.1,-1.2146,32.4642,4
