2006,335.00003,-131.0183,75.0886,751
%pressure(dbar),temperature(C),salinity,nobs
10.0,-1.4661,26.8726,227
11.0,-1.4666,26.8863,4
12.1,-1.4667,26.9106,4
13.1,-1.4673,26.9319,3
13.9,-1.4676,26.9488,19
14.9,-1.4708,27.0306,5
15.9,-1.4742,27.0941,4
17.0,-1.4775,27.1293,5
18.1,-1.4793,27.1430,4
19.0,-1.4805,27.1487,4
20.0,-1.4811,27.1569,4
21.0,-1.4768,27.1720,4
22.0,-1.4746,27.1971,4
23.0,-1.4717,27.2232,5
24.1,-1.4663,27.2376,4
25.0,-1.4530,27.2634,4
25.9,-1.4073,27.3834,4
27.0,-1.3007,27.7732,5
28.1,-1.1913,28.1660,4
29.0,-1.1609,28.3449,4
30.0,-1.1460,28.5114,4
31.0,-1.1424,28.6128,5
32.1,-1.1389,28.7036,4
33.0,-1.1411,28.8329,4
34.0,-1.1423,28.9467,4
34.9,-1.1366,29.0568,4
36.0,-1.1260,29.1536,5
37.0,-1.1017,29.2843,4
38.0,-1.0779,29.4197,4
39.0,-1.0669,29.5622,4
39.9,-1.0510,29.6982,4
41.0,-1.0341,29.8114,5
42.1,-1.0158,29.9353,4
43.0,-1.0109,30.0153,4
44.0,-1.0075,30.1262,4
45.0,-1.0095,30.2238,4
45.9,-1.0160,30.2926,4
47.0,-1.0202,30.3605,5
48.1,-1.0094,30.4289,4
49.0,-0.9876,30.4963,4
50.0,-0.9664,30.5895,4
51.0,-0.9640,30.6818,4
51.9,-0.9657,30.7573,4
52.9,-0.9800,30.8266,5
53.9,-0.9877,30.8834,4
55.0,-0.9933,30.9686,5
56.0,-1.0049,31.0528,4
57.0,-1.0387,31.1177,4
57.9,-1.0857,31.1866,4
59.0,-1.0977,31.2521,5
60.0,-1.0716,31.3062,4
61.0,-1.0482,31.3492,5
62.1,-1.0337,31.3963,4
63.0,-1.0272,31.4368,4
64.0,-1.0297,31.4797,4
65.0,-1.0279,31.5250,5
66.0,-0.9992,31.5832,4
67.0,-0.9709,31.6412,5
68.0,-0.9796,31.6789,4
69.0,-0.9996,31.7124,4
70.0,-0.9940,31.7468,5
71.0,-0.9975,31.7852,4
71.9,-1.0277,31.8104,4
73.0,-1.0619,31.8454,5
74.1,-1.1031,31.8851,4
75.0,-1.1160,31.9068,4
76.0,-1.1229,31.9282,4
77.0,-1.1285,31.9547,5
78.0,-1.1320,31.9812,4
79.0,-1.1433,32.0049,4
79.9,-1.1612,32.0304,4
81.0,-1.1797,32.0591,5
82.1,-1.1951,32.0884,4
83.0,-1.2001,32.1063,4
84.0,-1.2062,32.1263,5
85.1,-1.2129,32.1445,4
86.0,-1.2186,32.1642,4
87.0,-1.2232,32.1807,4
88.0,-1.2309,32.1973,5
89.0,-1.2382,32.2163,4
89.9,-1.2422,32.2339,4
91.0,-1.2441,32.2533,5
92.1,-1.2450,32.2677,4
93.0,-1.2450,32.2838,4
94.0,-1.2449,32.3030,5
95.1,-1.2447,32.3221,4
96.1,-1.2435,32.3381,4
97.0,-1.2402,32.3565,4
98.0,-1.2366,32.3752,5
99.1,-1.2356,32.3939,4
100.0,-1.2369,32.4124,4
100.9,-1.2386,32.4265,4
102.0,-1.2413,32.4426,5
103.0,-1.2457,32.4587,4
104.0,-1.2587,32.4777,5
105.0,-1.2704,32.4968,4
105.9,-1.2761,32.5125,4
107.0,-1.2809,32.5296,5
108.1,-1.2836,32.5428,4
109.0,-1.2853,32.5524,4
110.0,-1.2928,32.5633,5
111.1,-1.3011,32.5726,4
