2008,171.25002,-148.6431,83.0445,753
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
8.4,-1.4606,28.5697,NaN,8
9.9,-1.4577,28.5886,NaN,4
10.9,-1.4572,28.6038,NaN,4
12.0,-1.4569,28.6146,NaN,4
13.0,-1.4573,28.6341,NaN,3
13.9,-1.4590,28.6599,NaN,4
15.1,-1.4614,28.6830,NaN,4
16.0,-1.4627,28.6959,NaN,3
17.0,-1.4656,28.7088,NaN,4
18.0,-1.4673,28.7172,NaN,3
19.0,-1.4684,28.7235,NaN,4
20.0,-1.4708,28.7352,NaN,3
20.9,-1.4729,28.7463,NaN,4
22.0,-1.4753,28.7575,NaN,4
23.0,-1.4769,28.7641,NaN,3
24.0,-1.4779,28.7708,NaN,4
25.0,-1.4787,28.7767,NaN,3
26.0,-1.4802,28.7823,NaN,4
27.1,-1.4823,28.7883,NaN,4
28.0,-1.4853,28.7938,NaN,3
29.0,-1.4886,28.7996,NaN,4
30.0,-1.4929,28.8057,NaN,3
31.0,-1.4965,28.8147,NaN,4
32.0,-1.4997,28.8292,NaN,3
32.9,-1.5005,28.8394,NaN,4
34.0,-1.4974,28.8581,NaN,4
35.0,-1.4913,28.8833,NaN,3
36.0,-1.4813,28.9174,NaN,4
37.0,-1.4755,28.9399,NaN,3
37.9,-1.4689,28.9598,NaN,4
39.0,-1.4501,29.0101,NaN,4
40.0,-1.4191,29.0889,NaN,3
41.0,-1.3909,29.1903,NaN,4
42.1,-1.3611,29.3288,NaN,4
43.0,-1.3246,29.4824,NaN,3
44.0,-1.2812,29.6357,NaN,4
45.0,-1.2653,29.7169,NaN,3
45.9,-1.2607,29.7849,NaN,4
47.0,-1.2617,29.8389,NaN,4
48.0,-1.2669,29.8715,NaN,3
49.0,-1.2648,29.9240,NaN,4
50.1,-1.2635,29.9794,NaN,4
51.0,-1.2633,30.0245,NaN,3
52.0,-1.2645,30.0672,NaN,4
53.1,-1.2785,30.1674,NaN,4
54.0,-1.2901,30.2416,NaN,3
55.0,-1.3135,30.3494,NaN,4
56.0,-1.3124,30.4227,NaN,3
56.9,-1.2935,30.5013,NaN,4
58.0,-1.2879,30.5839,NaN,4
59.0,-1.2856,30.6818,NaN,3
59.9,-1.2683,30.7756,NaN,4
61.0,-1.2649,30.9128,NaN,4
62.1,-1.2589,31.0143,NaN,4
63.0,-1.2448,31.1777,NaN,3
64.0,-1.2369,31.3108,NaN,4
65.0,-1.2287,31.4184,NaN,4
66.0,-1.2189,31.5156,NaN,3
66.9,-1.2034,31.6093,NaN,4
68.0,-1.1810,31.7048,NaN,4
69.0,-1.1832,31.7717,NaN,3
69.9,-1.1973,31.8315,NaN,4
71.0,-1.1997,31.8841,NaN,4
72.1,-1.1860,31.9471,NaN,4
73.0,-1.1649,31.9885,NaN,3
74.0,-1.1615,32.0260,NaN,4
75.0,-1.1692,32.0603,NaN,4
76.0,-1.1893,32.0848,NaN,3
76.9,-1.2015,32.0999,NaN,4
78.0,-1.2115,32.1158,NaN,4
79.1,-1.2219,32.1367,NaN,4
80.0,-1.2350,32.1514,NaN,3
81.0,-1.2546,32.1664,NaN,4
82.1,-1.2797,32.1820,NaN,4
83.0,-1.3041,32.1970,NaN,3
83.9,-1.3211,32.2157,NaN,4
85.0,-1.3401,32.2391,NaN,4
86.1,-1.3645,32.2623,NaN,4
87.0,-1.3762,32.2826,NaN,3
88.0,-1.3801,32.2972,NaN,4
