2007,284.25002,-143.5662,76.8382,737
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
25.4,-0.1589,26.2305,399.6292,8
25.5,-0.1692,26.1785,NaN,1
27.1,-0.2669,26.6928,402.7879,4
28.0,-0.3744,26.8276,405.2582,3
29.0,-0.4924,26.9288,407.0384,4
30.1,-0.5597,26.9879,407.6840,3
30.9,-0.6499,27.0917,407.8430,3
32.0,-0.7911,27.1782,408.1154,4
33.0,-0.7832,27.2610,407.6756,3
34.0,-0.7615,27.3420,407.5462,4
35.1,-0.8373,27.4416,407.6352,3
35.9,-0.8941,27.5201,407.6892,3
37.0,-0.7782,27.6293,405.8587,4
38.0,-0.7074,27.7329,405.0009,3
39.0,-0.6365,27.8426,403.8519,4
40.1,-0.6868,27.9863,403.4474,3
40.9,-0.7361,28.1112,403.0460,3
42.0,-0.7703,28.2559,402.9951,4
43.0,-0.7742,28.3899,402.5296,3
44.0,-0.7726,28.4839,402.1589,4
45.0,-0.7982,28.5814,402.2562,3
46.1,-0.8475,28.6753,402.0872,4
47.1,-0.9179,28.7729,401.5482,3
48.0,-0.9380,28.8923,400.5446,3
49.0,-0.9253,29.0835,398.7149,4
50.0,-0.8724,29.2562,396.9080,3
51.0,-0.7748,29.4832,394.6476,4
52.0,-0.6547,29.7352,392.4436,3
53.0,-0.5473,29.9406,389.8874,4
54.1,-0.4620,30.1344,387.7705,3
55.1,-0.3388,30.3591,385.7842,4
56.1,-0.2336,30.5537,384.0031,3
57.1,-0.1765,30.7007,381.7315,4
58.1,-0.1328,30.8268,379.4669,3
58.9,-0.0494,30.9153,377.1785,3
59.9,0.1013,31.0027,374.9501,4
60.9,0.2004,31.0734,374.3543,3
61.9,0.2165,31.1242,374.2031,4
62.9,0.1748,31.1687,373.4941,3
64.0,0.0857,31.2206,371.5973,4
65.0,-0.0326,31.2685,369.1738,3
66.0,-0.0760,31.3189,366.8132,4
67.0,-0.0438,31.3759,364.4932,3
68.0,-0.0797,31.4356,363.4268,4
69.0,-0.3419,31.4699,363.0208,3
70.0,-0.4198,31.5165,359.4557,4
71.0,-0.4488,31.5704,356.4667,3
72.0,-0.5153,31.6202,354.0838,4
73.0,-0.6635,31.6616,351.8376,3
74.0,-0.7630,31.7059,349.1605,4
75.0,-0.8307,31.7458,346.4829,3
76.0,-0.7679,31.7965,343.4673,4
77.0,-0.7180,31.8357,341.2323,3
78.1,-0.7459,31.8669,339.1580,4
79.1,-0.8684,31.8854,337.4677,3
80.1,-0.9252,31.9018,335.8458,4
81.1,-0.9060,31.9272,334.2289,3
82.1,-0.9379,31.9485,332.8597,4
83.1,-1.0139,31.9655,331.2805,3
84.1,-1.1066,31.9829,329.2117,4
85.1,-1.1752,32.0016,327.1054,3
86.1,-1.2388,32.0222,325.3494,4
87.1,-1.2708,32.0396,323.1172,3
87.9,-1.2705,32.0538,321.3022,3
88.9,-1.2239,32.0683,320.5097,4
90.1,-1.2120,32.0844,320.9299,4
91.1,-1.2480,32.0953,320.9195,3
92.1,-1.2727,32.1044,320.2961,4
93.0,-1.2875,32.1178,319.5802,3
94.0,-1.3102,32.1302,319.0399,4
95.0,-1.3489,32.1410,318.4591,3
96.0,-1.3494,32.1539,317.2567,4
97.0,-1.3383,32.1672,316.3375,3
98.0,-1.3452,32.1775,316.0080,4
99.0,-1.3551,32.1883,315.5816,3
100.0,-1.3636,32.2006,315.1675,4
101.0,-1.3707,32.2125,314.5538,3
102.0,-1.3717,32.2252,313.8328,4
103.0,-1.3732,32.2366,313.6231,3
104.0,-1.3786,32.2471,313.3895,4
105.0,-1.3852,32.2590,313.1465,3
106.0,-1.3880,32.2721,312.8589,4
107.0,-1.3924,32.2867,312.3336,3
108.0,-1.3954,32.3015,311.6605,4
109.0,-1.3989,32.3160,311.3349,3
110.0,-1.4097,32.3287,310.9817,4
110.9,-1.4213,32.3393,310.4993,3
111.9,-1.4249,32.3496,309.3529,4
113.1,-1.4168,32.3611,308.6155,4
114.0,-1.4089,32.3712,309.0884,3
115.0,-1.4143,32.3809,309.7246,4
116.0,-1.4162,32.3906,310.0141,3
117.0,-1.4146,32.4004,309.9114,4
118.0,-1.4153,32.4097,309.5469,3
119.0,-1.4145,32.4192,309.1132,4
119.9,-1.4139,32.4307,308.4910,3
120.9,-1.4060,32.4438,307.3920,4
122.0,-1.3947,32.4587,305.4174,4
123.0,-1.3886,32.4709,303.3034,3
124.0,-1.3860,32.4831,301.6007,4
125.0,-1.3827,32.4948,300.0105,3
126.0,-1.3836,32.5071,298.2094,4
127.1,-1.3839,32.5210,296.6535,4
128.0,-1.3822,32.5335,295.3556,3
129.0,-1.3740,32.5453,293.8312,4
130.0,-1.3686,32.5563,292.6912,3
131.0,-1.3672,32.5673,292.0793,4
132.0,-1.3668,32.5782,290.8558,3
132.9,-1.3662,32.5899,290.3184,4
134.0,-1.3671,32.6039,289.6174,4
135.0,-1.3706,32.6173,288.3690,3
136.0,-1.3728,32.6319,287.5475,4
137.1,-1.3741,32.6495,286.2987,4
138.0,-1.3768,32.6668,284.5375,3
139.0,-1.3786,32.6839,282.8493,4
140.0,-1.3784,32.7010,282.1972,3
141.0,-1.3792,32.7150,281.9855,4
142.0,-1.3811,32.7294,280.5798,3
142.9,-1.3850,32.7455,278.7938,4
144.1,-1.3928,32.7640,278.0755,4
145.0,-1.4005,32.7798,279.1350,3
146.0,-1.4024,32.7940,280.1618,4
147.0,-1.4051,32.8086,279.4020,3
148.0,-1.4113,32.8224,278.2467,4
149.1,-1.4165,32.8392,278.0385,4
150.0,-1.4209,32.8536,277.6842,3
151.0,-1.4251,32.8676,277.8235,4
152.0,-1.4297,32.8829,278.1351,3
153.0,-1.4310,32.9021,278.1698,4
154.1,-1.4336,32.9230,278.0520,4
155.0,-1.4350,32.9400,277.9656,3
156.0,-1.4381,32.9591,276.1361,4
157.0,-1.4425,32.9774,276.3165,3
158.0,-1.4452,32.9963,276.8712,4
158.9,-1.4456,33.0162,276.9099,3
159.9,-1.4433,33.0345,276.1485,4
161.0,-1.4344,33.0557,275.1380,4
162.0,-1.4290,33.0728,273.3725,3
163.0,-1.4292,33.0902,272.1092,4
163.9,-1.4283,33.1088,272.3299,3
164.9,-1.4237,33.1282,272.3619,4
166.0,-1.4196,33.1564,271.5281,4
167.0,-1.4167,33.1825,271.1961,3
168.0,-1.4072,33.2113,270.9138,4
169.1,-1.3966,33.2432,270.0650,4
170.0,-1.3872,33.2731,268.6712,3
171.0,-1.3801,33.3041,267.6022,4
172.0,-1.3733,33.3342,267.6821,3
172.9,-1.3649,33.3673,267.5064,4
174.0,-1.3547,33.4073,267.0352,4
175.1,-1.3466,33.4370,266.7382,4
176.0,-1.3386,33.4646,266.7362,3
176.9,-1.3303,33.4966,267.0399,4
178.0,-1.3221,33.5291,266.9599,4
179.0,-1.3133,33.5548,266.5827,3
179.9,-1.2935,33.5783,266.1550,4
181.0,-1.2780,33.6053,266.7612,4
182.0,-1.2763,33.6234,267.6604,3
182.9,-1.2789,33.6469,267.8092,4
184.0,-1.2777,33.6757,267.4184,4
185.0,-1.2737,33.7038,266.7200,3
185.9,-1.2728,33.7286,266.7577,4
187.0,-1.2728,33.7595,267.2473,4
188.1,-1.2673,33.7932,267.5622,4
189.0,-1.2578,33.8197,268.3308,3
189.9,-1.2468,33.8368,269.0910,4
190.9,-1.2142,33.8574,269.9244,4
191.9,-1.1942,33.8814,271.1331,4
193.0,-1.1924,33.9021,271.3943,4
194.1,-1.1831,33.9233,271.1472,4
195.0,-1.1700,33.9432,271.4227,3
195.9,-1.1634,33.9608,271.8469,4
197.0,-1.1606,33.9768,272.1745,4
198.1,-1.1575,33.9937,272.5299,4
199.0,-1.1458,34.0095,272.9513,3
199.9,-1.1624,34.0210,273.5720,4
201.0,-1.1641,34.0383,274.7695,4
202.0,-1.1622,34.0552,275.7800,3
202.9,-1.1252,34.0734,276.6751,4
204.0,-1.1020,34.0922,277.2278,4
205.1,-1.0739,34.1095,277.9920,4
206.1,-1.0552,34.1226,278.7619,4
207.0,-1.0283,34.1344,279.1363,3
207.9,-1.0182,34.1460,280.0693,4
209.0,-1.0065,34.1594,279.8327,4
210.1,-0.9934,34.1682,279.8085,4
211.0,-0.9811,34.1771,281.3263,3
211.9,-0.9691,34.1853,283.0520,4
213.0,-0.9528,34.1955,284.5293,4
214.1,-0.9360,34.2072,285.7127,4
215.0,-0.9163,34.2171,286.7384,3
215.9,-0.8886,34.2273,287.1127,4
217.0,-0.8626,34.2378,287.0992,4
218.1,-0.8334,34.2495,287.5268,4
219.0,-0.8148,34.2572,288.1197,3
220.0,-0.7932,34.2652,288.2969,4
221.1,-0.7742,34.2712,288.2646,4
222.1,-0.7530,34.2795,288.1701,4
223.0,-0.7328,34.2867,288.1319,3
223.9,-0.7186,34.2933,288.4471,4
225.0,-0.7025,34.2980,288.7777,4
226.0,-0.6796,34.3057,289.0022,4
227.1,-0.6574,34.3122,287.9599,4
228.0,-0.6548,34.3177,287.2161,3
228.9,-0.6464,34.3231,287.6297,4
229.9,-0.6283,34.3317,286.7781,4
231.0,-0.6208,34.3356,285.9031,4
232.0,-0.6061,34.3433,285.7172,4
233.0,-0.5985,34.3474,286.2111,4
234.0,-0.5727,34.3567,286.4999,3
234.9,-0.5466,34.3651,287.1334,4
235.9,-0.5397,34.3668,287.8244,4
237.0,-0.5112,34.3758,287.9978,4
238.0,-0.4880,34.3835,288.1969,4
239.0,-0.4634,34.3882,288.2364,4
240.0,-0.4301,34.3968,288.3830,4
241.1,-0.4088,34.4026,288.5986,4
242.0,-0.3921,34.4094,288.6137,3
242.9,-0.3915,34.4100,288.7350,4
244.0,-0.3584,34.4213,288.6356,4
245.0,-0.3531,34.4229,288.8046,4
246.0,-0.3310,34.4296,289.0399,4
247.0,-0.2881,34.4442,288.4553,4
248.0,-0.2526,34.4497,288.3160,4
249.1,-0.2488,34.4508,288.5694,4
250.1,-0.2222,34.4608,288.6032,4
251.0,-0.2096,34.4664,288.7555,3
251.9,-0.2089,34.4659,288.8677,4
