2006,323.25002,-140.1777,77.8251,753
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
8.1,-1.5461,28.3155,404.5911,11
9.9,-1.5459,28.3160,404.6468,3
11.0,-1.5459,28.3162,404.6827,4
12.0,-1.5458,28.3163,404.6863,3
13.0,-1.5460,28.3163,404.7268,3
14.0,-1.5458,28.3160,404.7699,4
15.1,-1.5457,28.3169,404.7679,3
16.0,-1.5453,28.3177,404.7763,3
17.0,-1.5440,28.3208,404.7935,3
18.0,-1.5367,28.3387,404.6871,4
19.1,-1.5322,28.3522,404.6427,3
20.0,-1.5295,28.3591,404.5821,3
21.0,-1.5253,28.3692,404.5572,3
22.0,-1.5223,28.3780,404.5949,4
23.1,-1.5017,28.4665,404.3429,3
24.0,-1.4478,28.8213,403.4148,3
24.9,-1.3972,29.2925,403.0164,3
26.0,-1.3879,29.5238,403.7634,4
27.1,-1.3878,29.6603,403.9657,3
28.0,-1.3761,29.7297,404.1553,3
28.9,-1.3691,29.7758,404.5082,3
30.0,-1.3733,29.8065,404.9199,4
31.0,-1.3838,29.8523,405.0063,3
31.9,-1.3888,29.8819,405.1513,3
33.0,-1.3988,29.9099,405.4453,4
34.0,-1.4102,29.9441,405.5604,3
34.9,-1.4187,29.9690,405.6040,3
36.0,-1.4301,29.9952,405.6362,4
37.0,-1.4384,30.0146,405.6481,3
37.9,-1.4435,30.0258,405.6154,3
39.0,-1.4511,30.0414,405.5346,4
40.1,-1.4610,30.0626,405.5012,3
41.0,-1.4697,30.0822,405.4505,3
42.0,-1.4782,30.1011,405.4396,4
43.1,-1.4865,30.1169,405.4455,3
44.0,-1.4938,30.1263,405.5299,3
45.0,-1.5051,30.1388,405.5493,4
46.1,-1.5156,30.1509,405.4942,3
47.0,-1.5221,30.1599,405.3753,3
48.0,-1.5267,30.1680,405.2706,4
49.1,-1.5302,30.1765,405.1983,3
50.0,-1.5323,30.1822,405.1217,3
51.0,-1.5366,30.1928,405.0879,4
52.1,-1.5395,30.2165,404.9982,3
53.0,-1.5377,30.2355,404.9639,3
54.0,-1.5361,30.2464,405.1595,4
55.1,-1.5391,30.2565,405.4233,3
56.0,-1.5427,30.2633,405.3986,3
57.0,-1.5475,30.2705,405.2412,4
58.1,-1.5519,30.2767,405.0962,3
59.0,-1.5556,30.2850,405.0001,3
60.0,-1.5617,30.3004,404.8454,4
61.0,-1.5669,30.3129,404.5640,3
61.9,-1.5698,30.3213,404.2856,3
63.0,-1.5732,30.3351,403.9227,4
64.0,-1.5742,30.3491,403.5154,3
64.9,-1.5676,30.3816,403.0065,3
66.0,-1.5532,30.4281,402.0132,4
67.0,-1.5301,30.5159,399.9237,3
67.9,-1.5091,30.5631,397.3937,3
69.0,-1.4706,30.6338,394.8022,4
70.0,-1.4545,30.7438,392.4687,3
71.1,-1.4456,30.8036,390.1973,4
72.1,-1.4228,30.8780,388.1983,3
73.0,-1.4104,30.9411,386.5650,3
74.1,-1.4131,31.0128,384.3082,4
75.1,-1.4207,31.0817,381.6378,3
76.0,-1.4147,31.1440,378.9395,3
77.0,-1.4055,31.1939,375.4200,4
78.1,-1.3931,31.2488,372.0846,3
79.0,-1.3781,31.3034,368.9947,3
80.0,-1.3691,31.3548,365.0685,4
81.1,-1.3585,31.4221,361.1186,3
82.0,-1.3451,31.4963,356.8652,3
83.0,-1.3377,31.5523,351.5646,4
84.1,-1.3299,31.5995,347.4475,3
84.9,-1.3190,31.6489,344.4741,3
86.0,-1.3122,31.6895,341.3726,4
