2008,80.25002,-151.2125,80.2367,752
%pressure(dbar),temperature(C),salinity,dissolved_oxygen,nobs
9.2,-1.5477,28.3687,NaN,9
9.6,-1.5475,28.3679,NaN,3
11.0,-1.5475,28.3693,NaN,4
12.1,-1.5476,28.3694,NaN,4
13.1,-1.5477,28.3697,NaN,3
14.1,-1.5476,28.3705,NaN,4
15.1,-1.5475,28.3709,NaN,3
15.9,-1.5476,28.3722,NaN,3
16.9,-1.5473,28.3730,NaN,4
18.0,-1.5477,28.3766,NaN,3
19.0,-1.5477,28.3801,NaN,4
20.0,-1.5477,28.3824,NaN,3
21.0,-1.5480,28.3842,NaN,4
22.0,-1.5478,28.3849,NaN,3
23.0,-1.5479,28.3874,NaN,4
24.0,-1.5468,28.3922,NaN,3
25.0,-1.5455,28.3953,NaN,4
26.0,-1.5357,28.4165,NaN,3
27.0,-1.4810,28.5332,NaN,4
28.0,-1.3953,28.6875,NaN,3
29.0,-1.3345,28.8536,NaN,4
30.1,-1.2442,29.0116,NaN,3
31.1,-1.1616,29.1605,NaN,4
32.1,-1.1401,29.2547,NaN,3
33.1,-1.1196,29.4031,NaN,4
34.1,-1.0967,29.5851,NaN,3
35.0,-1.0936,29.6996,NaN,4
36.0,-1.1079,29.7987,NaN,3
37.0,-1.1406,29.8867,NaN,4
38.0,-1.1638,30.0084,NaN,3
39.0,-1.1927,30.1188,NaN,4
40.0,-1.2109,30.1991,NaN,3
41.0,-1.2123,30.2505,NaN,4
42.0,-1.2121,30.2914,NaN,3
43.0,-1.2128,30.3504,NaN,4
44.0,-1.2120,30.4252,NaN,3
45.0,-1.1927,30.4990,NaN,4
46.0,-1.1711,30.5741,NaN,3
47.0,-1.1351,30.6594,NaN,4
47.9,-1.0794,30.7617,NaN,3
48.9,-1.0495,30.8612,NaN,4
50.1,-1.0137,30.9529,NaN,4
51.0,-0.9891,31.0017,NaN,3
52.0,-0.9402,31.0641,NaN,4
53.0,-0.9145,31.1151,NaN,3
54.0,-0.8820,31.1622,NaN,4
55.0,-0.8616,31.1896,NaN,3
56.0,-0.8672,31.2302,NaN,4
57.0,-0.8652,31.2782,NaN,3
58.0,-0.8825,31.3314,NaN,4
59.0,-0.8097,31.3898,NaN,3
60.0,-0.7773,31.4373,NaN,4
61.0,-0.7552,31.4950,NaN,3
62.0,-0.7367,31.5534,NaN,4
63.0,-0.7468,31.5992,NaN,3
64.0,-0.7624,31.6462,NaN,4
65.1,-0.7987,31.6820,NaN,4
66.1,-0.8253,31.7097,NaN,3
67.0,-0.8508,31.7414,NaN,4
68.0,-0.8565,31.7803,NaN,3
69.0,-0.8513,31.8074,NaN,4
70.0,-0.8566,31.8344,NaN,3
71.0,-0.8477,31.8698,NaN,4
72.0,-0.8509,31.8927,NaN,3
72.9,-0.8633,31.9150,NaN,4
74.1,-0.8918,31.9430,NaN,4
75.1,-0.9075,31.9645,NaN,3
76.0,-0.9381,31.9852,NaN,4
77.0,-1.0132,31.9958,NaN,3
78.0,-1.0560,32.0145,NaN,4
79.0,-1.0560,32.0355,NaN,3
79.9,-1.0568,32.0469,NaN,4
81.1,-1.0650,32.0626,NaN,4
82.0,-1.0742,32.0749,NaN,3
83.0,-1.0775,32.0920,NaN,4
84.0,-1.1395,32.1003,NaN,3
85.0,-1.1697,32.1213,NaN,4
86.1,-1.2166,32.1337,NaN,4
87.0,-1.2353,32.1553,NaN,3
88.0,-1.2380,32.1705,NaN,4
89.0,-1.2587,32.1844,NaN,3
90.0,-1.2645,32.1970,NaN,4
91.1,-1.2715,32.2101,NaN,4
92.0,-1.2674,32.2231,NaN,3
93.0,-1.2644,32.2378,NaN,4
94.0,-1.2463,32.2526,NaN,3
94.9,-1.2614,32.2601,NaN,4
96.1,-1.2701,32.2696,NaN,4
97.0,-1.2909,32.2836,NaN,3
98.0,-1.2640,32.2974,NaN,4
99.0,-1.2881,32.3057,NaN,3
99.9,-1.2945,32.3186,NaN,4
101.0,-1.2819,32.3311,NaN,4
102.0,-1.3114,32.3374,NaN,3
103.0,-1.3542,32.3422,NaN,4
104.0,-1.3696,32.3577,NaN,3
104.9,-1.3503,32.3728,NaN,4
106.0,-1.3512,32.3826,NaN,4
107.0,-1.3534,32.3929,NaN,3
108.0,-1.3579,32.4034,NaN,4
109.1,-1.3547,32.4180,NaN,4
110.0,-1.3595,32.4291,NaN,3
111.0,-1.3579,32.4447,NaN,4
112.0,-1.3459,32.4604,NaN,3
112.9,-1.3336,32.4713,NaN,4
114.0,-1.3412,32.4816,NaN,4
115.0,-1.3548,32.4923,NaN,3
116.0,-1.3582,32.5043,NaN,4
117.1,-1.3603,32.5184,NaN,4
118.0,-1.3676,32.5283,NaN,3
119.0,-1.3694,32.5418,NaN,4
120.1,-1.3609,32.5570,NaN,4
121.0,-1.3642,32.5684,NaN,3
122.0,-1.3685,32.5791,NaN,4
123.0,-1.3676,32.5882,NaN,3
123.9,-1.3701,32.5944,NaN,4
125.0,-1.3741,32.6037,NaN,4
126.0,-1.3694,32.6195,NaN,3
127.0,-1.3678,32.6304,NaN,4
128.1,-1.3622,32.6454,NaN,4
129.0,-1.3705,32.6545,NaN,3
130.0,-1.3945,32.6663,NaN,4
131.0,-1.3914,32.6818,NaN,3
131.9,-1.3982,32.6914,NaN,4
133.0,-1.4139,32.7018,NaN,4
134.0,-1.4165,32.7130,NaN,3
135.0,-1.3963,32.7257,NaN,4
135.9,-1.4158,32.7298,NaN,3
136.9,-1.4026,32.7448,NaN,4
138.0,-1.3881,32.7554,NaN,4
139.0,-1.3823,32.7654,NaN,3
139.9,-1.3799,32.7835,NaN,4
141.0,-1.4132,32.8001,NaN,4
142.0,-1.4436,32.8133,NaN,3
142.9,-1.4393,32.8289,NaN,4
144.0,-1.4386,32.8450,NaN,4
145.0,-1.4501,32.8561,NaN,3
145.9,-1.4498,32.8719,NaN,4
147.0,-1.4640,32.8842,NaN,4
148.0,-1.4729,32.8989,NaN,3
148.9,-1.4845,32.9135,NaN,4
150.0,-1.4545,32.9427,NaN,4
151.0,-1.4192,32.9602,NaN,3
152.0,-1.4139,32.9779,NaN,4
153.1,-1.4496,32.9891,NaN,4
154.0,-1.4608,33.0050,NaN,3
155.0,-1.4522,33.0219,NaN,4
156.0,-1.4531,33.0370,NaN,3
157.0,-1.4619,33.0520,NaN,4
158.1,-1.4675,33.0694,NaN,4
159.0,-1.4673,33.0882,NaN,3
160.0,-1.4585,33.1099,NaN,4
161.1,-1.4401,33.1317,NaN,4
162.0,-1.4252,33.1482,NaN,3
163.0,-1.4254,33.1632,NaN,4
164.0,-1.4210,33.1883,NaN,3
164.9,-1.4142,33.2131,NaN,4
166.0,-1.4081,33.2460,NaN,4
167.1,-1.4019,33.2713,NaN,4
168.0,-1.3923,33.2963,NaN,3
169.0,-1.3859,33.3269,NaN,4
170.1,-1.3760,33.3563,NaN,4
171.0,-1.3647,33.3828,NaN,3
172.0,-1.3588,33.4025,NaN,4
173.1,-1.3536,33.4269,NaN,4
174.0,-1.3513,33.4487,NaN,3
175.0,-1.3506,33.4691,NaN,4
176.0,-1.3426,33.4949,NaN,3
176.9,-1.3301,33.5300,NaN,4
178.0,-1.3187,33.5658,NaN,4
179.1,-1.2943,33.6005,NaN,4
180.0,-1.2793,33.6266,NaN,3
181.0,-1.2652,33.6563,NaN,4
182.0,-1.2462,33.6974,NaN,4
183.0,-1.2367,33.7203,NaN,3
183.9,-1.2318,33.7348,NaN,4
185.0,-1.2228,33.7576,NaN,4
186.1,-1.2197,33.7769,NaN,4
187.0,-1.2207,33.7967,NaN,3
187.9,-1.2553,33.8172,NaN,4
189.0,-1.2661,33.8540,NaN,5
190.0,-1.2100,33.8907,NaN,3
190.9,-1.1848,33.9100,NaN,4
191.9,-1.2180,33.9262,NaN,4
193.0,-1.2449,33.9523,NaN,4
194.1,-1.2460,33.9732,NaN,4
195.0,-1.2458,33.9884,NaN,3
195.9,-1.2537,33.9993,NaN,4
197.0,-1.2583,34.0122,NaN,4
198.1,-1.2539,34.0301,NaN,4
199.0,-1.1978,34.0613,NaN,3
200.0,-1.1543,34.0787,NaN,4
201.0,-1.1562,34.0865,NaN,4
202.0,-1.1324,34.0980,NaN,3
202.9,-1.1296,34.1044,NaN,4
204.0,-1.1186,34.1152,NaN,4
205.1,-1.0999,34.1264,NaN,4
206.1,-1.0803,34.1402,NaN,4
207.0,-1.0617,34.1508,NaN,3
207.9,-1.0463,34.1582,NaN,4
209.0,-1.0171,34.1690,NaN,4
210.1,-0.9857,34.1825,NaN,4
211.0,-0.9652,34.1957,NaN,3
212.0,-0.9452,34.2062,NaN,4
213.0,-0.9276,34.2148,NaN,4
214.0,-0.9099,34.2235,NaN,3
214.9,-0.8903,34.2329,NaN,4
216.0,-0.8665,34.2445,NaN,4
217.0,-0.8509,34.2515,NaN,4
218.0,-0.8326,34.2585,NaN,3
218.9,-0.8231,34.2631,NaN,4
220.0,-0.8088,34.2715,NaN,4
221.0,-0.7977,34.2766,NaN,4
222.0,-0.7884,34.2839,NaN,4
223.0,-0.7712,34.2924,NaN,4
224.0,-0.7508,34.2997,NaN,3
224.9,-0.7327,34.3061,NaN,4
226.0,-0.7106,34.3159,NaN,4
227.1,-0.6968,34.3222,NaN,4
228.0,-0.6810,34.3286,NaN,3
229.0,-0.6680,34.3340,NaN,4
230.1,-0.6455,34.3432,NaN,4
231.0,-0.6266,34.3501,NaN,3
231.9,-0.6196,34.3529,NaN,4
233.0,-0.5964,34.3638,NaN,4
234.0,-0.5739,34.3701,NaN,3
234.9,-0.5546,34.3778,NaN,4
236.0,-0.5302,34.3851,NaN,4
237.0,-0.5032,34.3924,NaN,3
237.9,-0.4993,34.3909,NaN,4
239.0,-0.4802,34.4004,NaN,4
240.1,-0.4671,34.4022,NaN,4
241.0,-0.4649,34.4031,NaN,3
242.0,-0.4486,34.4135,NaN,4
243.0,-0.4441,34.4155,NaN,4
244.1,-0.4238,34.4268,NaN,4
245.0,-0.4200,34.4264,NaN,3
245.9,-0.4125,34.4311,NaN,4
247.0,-0.3851,34.4419,NaN,4
248.0,-0.3650,34.4455,NaN,4
249.1,-0.3450,34.4527,NaN,4
250.1,-0.3293,34.4550,NaN,4
251.1,-0.3279,34.4543,NaN,4
252.0,-0.3158,34.4628,NaN,3
252.9,-0.2963,34.4681,NaN,4
253.9,-0.2848,34.4707,NaN,4
255.0,-0.2643,34.4775,NaN,4
256.1,-0.2399,34.4844,NaN,4
257.1,-0.2378,34.4833,NaN,4
258.1,-0.2143,34.4925,NaN,4
259.0,-0.1963,34.4959,NaN,5
260.1,-0.1954,34.4951,NaN,4
261.0,-0.1953,34.4957,NaN,3
261.9,-0.1670,34.5073,NaN,4
262.9,-0.1489,34.5118,NaN,4
264.0,-0.1440,34.5134,NaN,4
265.0,-0.1367,34.5146,NaN,4
266.0,-0.1138,34.5234,NaN,4
267.0,-0.0940,34.5282,NaN,4
268.0,-0.0737,34.5343,NaN,4
269.0,-0.0457,34.5431,NaN,4
270.0,-0.0394,34.5425,NaN,4
271.0,-0.0288,34.5487,NaN,4
272.1,-0.0114,34.5555,NaN,4
273.0,0.0174,34.5668,NaN,3
273.9,0.0240,34.5659,NaN,4
274.9,0.0301,34.5662,NaN,4
275.9,0.0515,34.5751,NaN,4
277.0,0.0743,34.5828,NaN,4
278.0,0.0986,34.5903,NaN,4
279.0,0.1041,34.5900,NaN,3
279.9,0.1168,34.5937,NaN,4
280.9,0.1302,34.5964,NaN,4
282.0,0.1536,34.6067,NaN,4
283.0,0.1748,34.6119,NaN,4
284.0,0.1981,34.6236,NaN,4
285.1,0.2133,34.6267,NaN,4
286.0,0.2142,34.6260,NaN,3
286.9,0.2286,34.6332,NaN,4
287.9,0.2426,34.6382,NaN,4
289.0,0.2683,34.6464,NaN,4
290.1,0.2727,34.6461,NaN,4
291.1,0.2739,34.6459,NaN,4
292.1,0.2755,34.6461,NaN,4
293.1,0.2784,34.6472,NaN,4
294.0,0.2843,34.6489,NaN,3
294.9,0.2891,34.6505,NaN,4
295.9,0.3046,34.6543,NaN,4
297.0,0.3347,34.6647,NaN,4
298.0,0.3645,34.6728,NaN,4
299.1,0.3706,34.6731,NaN,4
300.0,0.3710,34.6722,NaN,3
300.9,0.3713,34.6719,NaN,4
302.0,0.3712,34.6719,NaN,4
303.0,0.3747,34.6755,NaN,4
304.1,0.3907,34.6832,NaN,4
305.1,0.4096,34.6910,NaN,4
306.1,0.4207,34.6940,NaN,4
307.1,0.4280,34.6966,NaN,4
308.1,0.4434,34.7015,NaN,4
309.1,0.4564,34.7047,NaN,4
310.0,0.4642,34.7083,NaN,3
