2015,110.00146,-152.1268,75.3280,756
%pressure(dbar),temperature(C),salinity,nobs
6.0,-1.5062,27.8045,8
7.1,-1.5059,27.8046,4
8.1,-1.5060,27.8050,4
9.0,-1.5059,27.8052,3
9.9,-1.5058,27.8051,4
10.9,-1.5058,27.8053,4
12.0,-1.5058,27.8053,4
13.0,-1.5058,27.8055,4
14.1,-1.5055,27.8055,4
15.1,-1.5049,27.8058,4
16.0,-1.5045,27.8062,3
16.9,-1.5045,27.8061,4
17.9,-1.5041,27.8063,4
19.0,-1.5039,27.8067,4
20.0,-1.5038,27.8070,4
21.0,-1.5027,27.8071,4
22.1,-1.5030,27.8074,4
23.1,-1.5007,27.8083,4
24.0,-1.5000,27.8087,3
24.9,-1.4987,27.8099,4
25.9,-1.4985,27.8115,4
27.0,-1.4988,27.8132,4
28.0,-1.4997,27.8151,4
29.0,-1.5019,27.8183,4
30.1,-1.5053,27.8219,4
31.0,-1.5061,27.8236,3
31.9,-1.5063,27.8250,4
32.9,-1.5075,27.8277,4
34.0,-1.5088,27.8312,4
35.0,-1.5099,27.8351,4
36.1,-1.5099,27.8380,4
37.1,-1.5096,27.8412,4
38.0,-1.5092,27.8432,3
38.9,-1.4890,27.8656,4
40.0,-1.2660,28.2624,4
41.0,-1.0924,28.4707,4
42.0,-1.0246,28.5465,4
43.1,-0.9707,28.6338,4
44.0,-0.9438,28.6896,3
44.9,-0.9104,28.7601,4
45.9,-0.8845,28.8399,4
47.0,-0.8408,28.9501,4
48.0,-0.7841,29.0913,4
49.0,-0.7321,29.2320,4
50.1,-0.6642,29.3678,4
51.0,-0.5740,29.5115,3
51.9,-0.5317,29.6147,4
52.9,-0.4865,29.7796,4
54.0,-0.4158,29.9326,4
55.0,-0.3683,30.0436,4
56.0,-0.3207,30.1392,4
57.0,-0.2582,30.2590,4
58.1,-0.1999,30.3579,4
59.0,-0.1541,30.4336,3
59.9,-0.1093,30.5068,4
60.9,-0.0750,30.5698,4
62.0,-0.0501,30.6292,4
63.0,-0.0223,30.6974,4
64.0,0.0083,30.7728,4
65.0,0.0200,30.8318,4
66.1,0.0203,30.8771,4
67.1,0.0167,30.9202,4
68.0,-0.0149,30.9841,3
68.9,-0.0453,31.0368,4
69.9,-0.0798,31.0854,4
71.0,-0.1127,31.1288,4
72.0,-0.1472,31.1774,4
73.0,-0.1812,31.2204,4
74.0,-0.2162,31.2616,4
75.1,-0.2452,31.2958,4
76.1,-0.2772,31.3310,4
77.0,-0.3048,31.3593,3
77.9,-0.3309,31.3856,4
78.9,-0.3631,31.4206,4
79.9,-0.4004,31.4645,4
81.0,-0.4402,31.5049,4
82.0,-0.4879,31.5495,4
83.0,-0.5223,31.5850,4
84.0,-0.5532,31.6177,4
85.1,-0.5869,31.6527,4
86.1,-0.6185,31.6842,4
87.1,-0.6536,31.7163,4
88.1,-0.6940,31.7543,4
89.0,-0.7193,31.7816,3
89.9,-0.7382,31.8033,4
90.9,-0.7608,31.8249,4
91.9,-0.7830,31.8456,4
93.0,-0.8066,31.8649,4
94.0,-0.8226,31.8824,4
95.0,-0.8391,31.8989,4
96.0,-0.8509,31.9174,4
97.0,-0.8741,31.9407,4
98.0,-0.8880,31.9572,4
99.0,-0.9024,31.9713,4
100.1,-0.9186,31.9866,4
101.1,-0.9404,32.0059,4
102.1,-0.9566,32.0202,4
103.1,-0.9714,32.0336,4
104.0,-0.9827,32.0455,3
104.9,-0.9973,32.0598,4
105.9,-1.0197,32.0813,4
106.9,-1.0399,32.0987,4
107.9,-1.0525,32.1115,4
109.0,-1.0650,32.1246,4
110.0,-1.0783,32.1371,4
111.0,-1.0919,32.1479,4
112.0,-1.0999,32.1575,4
113.0,-1.1097,32.1666,4
114.0,-1.1192,32.1761,4
115.1,-1.1295,32.1846,4
116.1,-1.1436,32.1980,4
117.1,-1.1519,32.2078,4
118.1,-1.1628,32.2195,4
119.1,-1.1760,32.2308,4
120.0,-1.1867,32.2402,3
120.9,-1.1919,32.2505,4
121.9,-1.1976,32.2584,4
122.9,-1.2037,32.2672,4
123.9,-1.2137,32.2807,4
124.9,-1.2231,32.2924,4
125.9,-1.2307,32.3045,4
126.9,-1.2367,32.3124,4
128.0,-1.2429,32.3235,4
129.0,-1.2488,32.3325,4
130.0,-1.2532,32.3388,4
131.0,-1.2556,32.3446,4
132.0,-1.2589,32.3522,4
133.0,-1.2635,32.3591,4
134.0,-1.2685,32.3667,4
135.0,-1.2724,32.3752,4
136.0,-1.2768,32.3859,4
137.0,-1.2794,32.3922,4
138.0,-1.2823,32.3997,4
139.0,-1.2862,32.4084,4
140.1,-1.2915,32.4195,4
141.1,-1.2948,32.4292,4
