2014,329.25142,-150.0754,76.8014,755
%pressure(dbar),temperature(C),salinity,nobs
7.1,-1.4813,27.1525,14
8.0,-1.4811,27.1527,5
9.1,-1.4812,27.1530,4
10.0,-1.4813,27.1531,3
11.0,-1.4812,27.1531,4
12.0,-1.4813,27.1532,3
13.0,-1.4813,27.1533,4
14.0,-1.4813,27.1533,3
15.0,-1.4812,27.1533,4
16.0,-1.4816,27.1536,3
17.0,-1.4813,27.1534,4
18.0,-1.4814,27.1536,3
19.0,-1.4814,27.1536,4
20.0,-1.4813,27.1536,3
21.0,-1.4813,27.1537,4
22.0,-1.4811,27.1538,3
23.1,-1.4812,27.1539,4
24.1,-1.4810,27.1540,3
24.9,-1.4806,27.1541,3
25.9,-1.4804,27.1547,4
26.9,-1.4327,27.2582,3
27.9,-1.1569,27.9986,4
29.0,-1.0611,28.2411,3
30.0,-0.9512,28.4111,4
31.0,-0.9153,28.5314,3
32.0,-0.9176,28.5896,4
33.0,-0.9199,28.6736,3
34.0,-0.9325,28.7455,4
35.0,-0.9439,28.8118,3
36.0,-0.9546,28.8737,4
37.0,-0.9625,28.9304,3
38.0,-0.9599,28.9868,4
39.0,-0.9355,29.0427,3
40.0,-0.8589,29.1407,4
41.0,-0.7929,29.2784,3
42.0,-0.7896,29.3537,4
43.0,-0.6785,29.4625,3
44.0,-0.3767,29.6689,4
45.0,-0.2003,29.8431,3
46.0,-0.0857,29.9509,4
47.0,-0.2065,30.1098,3
48.0,-0.5436,30.1787,4
49.0,-0.5699,30.2253,3
50.0,-0.6401,30.2904,4
51.0,-0.6277,30.3319,3
52.0,-0.6462,30.3921,4
52.9,-0.6490,30.4274,3
53.9,-0.5888,30.4865,4
55.1,-0.5372,30.5637,4
56.1,-0.3515,30.6148,3
57.1,-0.0943,30.7063,4
58.0,-0.0587,30.7687,3
59.0,-0.0507,30.8295,4
60.0,-0.0290,30.8791,3
61.0,0.0217,30.9451,4
62.0,0.0227,30.9946,3
63.0,-0.0044,31.0391,4
64.0,0.0027,31.0857,3
64.9,-0.0281,31.1288,4
66.1,-0.1585,31.1760,4
67.1,-0.2330,31.2087,3
68.0,-0.3159,31.2409,4
69.0,-0.4335,31.2805,3
70.0,-0.4883,31.3206,4
71.0,-0.4412,31.3612,3
72.0,-0.4066,31.4100,4
72.9,-0.4594,31.4411,3
73.9,-0.4834,31.4740,4
75.1,-0.5041,31.5091,4
76.0,-0.4942,31.5383,3
77.0,-0.5107,31.5717,4
78.0,-0.5427,31.6024,3
79.0,-0.5540,31.6263,4
79.9,-0.5662,31.6498,3
80.9,-0.5787,31.6710,4
82.0,-0.5561,31.7030,4
83.0,-0.5759,31.7316,3
84.0,-0.6137,31.7549,4
85.0,-0.6296,31.7758,3
85.9,-0.6465,31.7930,4
87.0,-0.6721,31.8159,4
88.0,-0.6919,31.8371,3
89.0,-0.7286,31.8617,4
90.0,-0.7596,31.8793,3
90.9,-0.7635,31.8976,4
92.0,-0.7817,31.9178,4
93.0,-0.8168,31.9363,3
94.0,-0.8456,31.9540,4
95.0,-0.8792,31.9712,3
95.9,-0.8910,31.9874,4
97.0,-0.9195,32.0046,4
98.0,-0.9494,32.0237,3
99.0,-0.9637,32.0381,4
100.0,-0.9763,32.0542,3
100.9,-0.9843,32.0635,4
102.0,-0.9758,32.0782,4
103.0,-0.9780,32.0940,3
104.0,-0.9969,32.1076,4
105.1,-1.0203,32.1257,4
106.0,-1.0375,32.1393,3
107.0,-1.0434,32.1534,4
108.0,-1.0510,32.1673,3
108.9,-1.0729,32.1815,4
110.0,-1.0823,32.1906,4
111.0,-1.0856,32.2013,3
112.0,-1.0914,32.2102,4
113.1,-1.1017,32.2210,4
114.0,-1.1226,32.2330,3
115.0,-1.1450,32.2418,4
116.0,-1.1673,32.2550,3
116.9,-1.1962,32.2652,4
118.0,-1.2011,32.2790,4
119.0,-1.1993,32.2889,3
