2015,194.25145,-148.4997,76.2598,756
%pressure(dbar),temperature(C),salinity,nobs
6.4,-1.1590,27.0741,6
6.9,-1.1596,27.0805,8
8.0,-1.1732,27.1408,4
9.0,-1.1849,27.1867,4
10.0,-1.1862,27.2436,4
11.0,-1.1743,27.3274,4
12.1,-1.1679,27.4281,4
13.0,-1.1696,27.5309,3
13.9,-1.1719,27.6148,4
15.0,-1.1745,27.6919,4
16.1,-1.1751,27.7506,4
17.0,-1.1694,27.8170,3
18.0,-1.1680,27.8918,4
19.1,-1.1808,27.9590,4
20.0,-1.1999,28.0232,3
21.0,-1.2225,28.0825,4
22.0,-1.2365,28.1314,4
23.0,-1.2422,28.1564,3
23.9,-1.2475,28.1897,4
25.0,-1.2566,28.2552,4
26.0,-1.2756,28.3168,3
26.9,-1.3006,28.3660,4
28.0,-1.3184,28.4075,4
29.1,-1.3279,28.4439,4
30.0,-1.3335,28.4972,3
31.0,-1.3473,28.5296,4
32.1,-1.3584,28.5671,4
33.0,-1.3526,28.6024,3
33.9,-1.3441,28.6500,4
35.0,-1.3410,28.6972,4
36.0,-1.3354,28.7375,3
36.9,-1.3433,28.7718,4
38.0,-1.3789,28.7894,4
39.1,-1.3958,28.8130,4
40.0,-1.4058,28.8264,3
40.9,-1.4019,28.8464,4
42.0,-1.3755,28.8795,4
43.1,-1.3313,28.9150,4
44.0,-1.2908,28.9451,3
45.0,-1.2162,29.0074,4
46.0,-1.1566,29.0688,4
47.0,-1.0991,29.1393,3
47.9,-1.0453,29.2080,4
49.0,-0.9087,29.3397,4
50.1,-0.7535,29.4976,4
51.0,-0.6776,29.6070,3
52.0,-0.6951,29.6634,4
53.0,-0.6870,29.7131,4
54.0,-0.6452,29.7606,3
54.9,-0.5999,29.8317,4
56.0,-0.6079,29.9542,4
57.1,-0.5769,30.0743,4
58.0,-0.5399,30.1586,3
59.0,-0.5169,30.2419,4
60.1,-0.5044,30.3262,4
61.0,-0.4947,30.3740,3
61.9,-0.4847,30.4065,4
63.0,-0.4708,30.4552,4
64.0,-0.4441,30.5082,3
64.9,-0.4035,30.5918,4
66.0,-0.3744,30.6699,4
67.1,-0.3388,30.7468,4
68.0,-0.2994,30.8222,3
69.0,-0.2667,30.8600,4
70.0,-0.2437,30.9131,4
71.0,-0.2155,30.9639,3
72.0,-0.1863,31.0151,4
73.0,-0.1851,31.0567,4
74.0,-0.2028,31.1044,3
74.9,-0.2199,31.1521,4
76.0,-0.2478,31.1951,4
77.1,-0.2743,31.2370,4
78.0,-0.2946,31.2669,3
78.9,-0.3341,31.3132,4
80.0,-0.3708,31.3658,4
81.0,-0.3833,31.4054,3
81.9,-0.3894,31.4319,4
83.0,-0.3921,31.4683,4
84.1,-0.4270,31.5268,4
85.0,-0.4591,31.5635,3
85.9,-0.4869,31.6044,4
87.0,-0.5109,31.6343,4
88.1,-0.5350,31.6591,4
89.0,-0.5573,31.6828,3
89.9,-0.5774,31.7050,4
91.0,-0.6035,31.7328,4
92.1,-0.6312,31.7612,4
93.0,-0.6695,31.7930,3
93.9,-0.6976,31.8178,4
95.0,-0.7191,31.8362,4
96.1,-0.7339,31.8489,4
97.0,-0.7520,31.8635,3
98.0,-0.7656,31.8753,4
99.0,-0.7852,31.8922,4
100.0,-0.8013,31.9087,3
100.9,-0.8181,31.9258,4
102.0,-0.8438,31.9499,4
103.1,-0.8647,31.9698,4
104.0,-0.8887,31.9937,3
104.9,-0.9055,32.0131,4
106.0,-0.9210,32.0303,4
107.1,-0.9373,32.0467,4
108.0,-0.9516,32.0607,3
109.0,-0.9685,32.0773,4
110.0,-0.9837,32.0924,4
111.0,-0.9949,32.1042,3
111.9,-1.0150,32.1230,4
113.0,-1.0302,32.1387,4
114.1,-1.0416,32.1496,4
115.0,-1.0519,32.1590,3
115.9,-1.0603,32.1673,4
117.0,-1.0759,32.1822,4
118.1,-1.0933,32.2002,4
119.0,-1.1051,32.2126,3
119.9,-1.1184,32.2265,4
121.0,-1.1352,32.2459,4
122.1,-1.1480,32.2612,4
123.0,-1.1574,32.2730,3
124.0,-1.1634,32.2808,4
125.0,-1.1730,32.2926,4
126.0,-1.1802,32.3021,3
126.9,-1.1862,32.3099,4
128.0,-1.1928,32.3189,4
129.1,-1.2014,32.3302,4
130.0,-1.2106,32.3432,3
130.9,-1.2169,32.3530,4
132.0,-1.2242,32.3660,4
133.1,-1.2299,32.3779,4
134.0,-1.2348,32.3869,3
135.0,-1.2399,32.3940,4
136.0,-1.2450,32.4010,4
137.0,-1.2488,32.4097,3
137.9,-1.2522,32.4175,4
139.0,-1.2552,32.4256,4
140.1,-1.2590,32.4360,4
141.0,-1.2647,32.4450,3
141.9,-1.2701,32.4546,4
143.0,-1.2762,32.4673,4
144.1,-1.2802,32.4766,4
145.0,-1.2846,32.4854,3
145.9,-1.2897,32.4950,4
147.0,-1.2949,32.5056,4
148.1,-1.3021,32.5190,4
149.0,-1.3120,32.5306,3
149.9,-1.3210,32.5423,4
151.0,-1.3280,32.5563,4
152.1,-1.3317,32.5671,4
153.0,-1.3335,32.5760,3
153.9,-1.3359,32.5858,4
155.0,-1.3383,32.5963,4
156.1,-1.3416,32.6066,4
157.0,-1.3454,32.6158,3
158.0,-1.3475,32.6225,4
159.0,-1.3515,32.6336,4
160.1,-1.3562,32.6459,4
161.0,-1.3603,32.6576,3
162.0,-1.3630,32.6664,4
163.0,-1.3655,32.6747,4
164.0,-1.3677,32.6807,3
164.9,-1.3697,32.6869,4
166.0,-1.3737,32.6968,4
167.0,-1.3767,32.7069,4
168.0,-1.3790,32.7138,3
168.9,-1.3818,32.7212,4
170.0,-1.3851,32.7319,4
171.0,-1.3885,32.7423,4
172.0,-1.3918,32.7517,3
172.9,-1.3947,32.7590,4
174.0,-1.3985,32.7681,4
175.0,-1.4023,32.7773,4
176.0,-1.4045,32.7865,3
176.9,-1.4079,32.7960,4
178.0,-1.4113,32.8053,4
179.0,-1.4156,32.8163,4
180.0,-1.4182,32.8271,3
180.9,-1.4215,32.8386,4
182.0,-1.4243,32.8473,4
183.0,-1.4280,32.8562,4
184.0,-1.4291,32.8648,3
184.9,-1.4301,32.8722,4
186.0,-1.4326,32.8830,4
187.0,-1.4347,32.8936,4
188.0,-1.4374,32.9026,3
188.9,-1.4394,32.9094,4
190.0,-1.4405,32.9173,4
191.0,-1.4420,32.9253,4
192.0,-1.4435,32.9324,3
192.9,-1.4453,32.9417,4
194.0,-1.4464,32.9514,4
195.0,-1.4480,32.9625,4
196.1,-1.4500,32.9743,4
197.0,-1.4512,32.9838,3
198.0,-1.4522,32.9923,4
199.0,-1.4538,33.0040,4
200.1,-1.4553,33.0154,4
201.0,-1.4563,33.0266,3
202.0,-1.4563,33.0360,4
203.0,-1.4564,33.0465,4
204.1,-1.4568,33.0550,4
205.0,-1.4573,33.0626,3
205.9,-1.4579,33.0700,4
207.0,-1.4580,33.0790,4
208.1,-1.4589,33.0915,4
209.0,-1.4616,33.1081,3
209.9,-1.4687,33.1222,4
211.0,-1.4765,33.1408,4
212.1,-1.4787,33.1567,4
213.0,-1.4784,33.1674,3
213.9,-1.4755,33.1788,4
215.0,-1.4720,33.1910,4
216.0,-1.4691,33.2002,4
217.0,-1.4668,33.2097,3
217.9,-1.4656,33.2250,4
219.0,-1.4633,33.2421,4
