2014,273.25142,-143.4902,77.1700,738
%pressure(dbar),temperature(C),salinity,nobs
23.7,-1.4709,27.0673,24
25.0,-1.4711,27.0665,5
26.0,-1.4710,27.0677,4
27.0,-1.4710,27.0683,4
28.1,-1.4708,27.0688,4
29.0,-1.4706,27.0700,3
29.9,-1.4698,27.0757,4
31.0,-1.3309,27.5087,4
32.0,-1.1610,28.0319,3
33.0,-1.1625,28.0671,4
34.1,-1.1670,28.0943,4
35.0,-1.1824,28.1199,3
36.0,-1.1891,28.1413,4
37.0,-1.1937,28.1690,3
37.9,-1.1927,28.1975,4
39.0,-1.1906,28.2263,4
40.0,-1.1949,28.2580,3
41.0,-1.1657,28.2979,4
42.1,-1.0902,28.3892,4
43.0,-1.0305,28.5144,3
44.0,-0.9581,28.6615,4
45.1,-0.8097,28.8782,4
46.0,-0.7181,29.0584,3
47.0,-0.5958,29.2481,4
48.0,-0.4843,29.3915,3
48.9,-0.3926,29.5453,4
50.0,-0.2781,29.6871,4
51.0,-0.1607,29.8291,3
51.9,-0.0807,29.9380,4
53.0,-0.0208,30.0470,4
54.0,0.0170,30.1433,3
54.9,0.0503,30.2481,4
56.0,0.1027,30.3667,4
57.0,0.1368,30.4663,3
58.0,0.1491,30.5588,4
59.1,0.1560,30.6468,4
60.0,0.1474,30.7169,3
61.0,0.1212,30.7824,4
62.1,0.1132,30.8510,4
63.0,0.1034,30.9077,3
64.0,0.0801,30.9629,4
65.0,0.0429,31.0255,4
66.0,0.0114,31.0798,3
67.0,-0.0129,31.1266,4
68.0,-0.0528,31.1847,4
69.0,-0.0885,31.2312,3
69.9,-0.1181,31.2631,4
71.0,-0.1510,31.2943,4
72.0,-0.1744,31.3257,3
72.9,-0.1900,31.3632,4
74.0,-0.2098,31.4086,4
75.1,-0.2464,31.4475,4
76.0,-0.2831,31.4834,3
77.0,-0.3081,31.5221,4
78.1,-0.3395,31.5593,4
79.0,-0.3690,31.5819,3
80.0,-0.4030,31.6067,4
81.0,-0.4397,31.6460,4
82.0,-0.4721,31.6806,3
82.9,-0.5086,31.7093,4
84.0,-0.5420,31.7390,4
85.1,-0.5651,31.7670,4
86.0,-0.6043,31.7902,3
87.0,-0.6398,31.8213,4
88.0,-0.6707,31.8517,4
89.0,-0.6954,31.8742,3
89.9,-0.7245,31.8959,4
91.0,-0.7540,31.9191,4
